id,x,y,z,speed
0,0.6470336318016052,-0.3330442011356354,3.7079312801361084,1.0007507947350474
0,0.7623489499092102,-0.3330429494380951,3.7082178592681885,1.0010329486028042
0,0.8811392784118652,-0.33304211497306824,3.7085583209991455,1.0013450565323094
0,1.002050518989563,-0.3330419063568115,3.708949565887451,1.0017062604572302
0,1.1229616403579712,-0.33304256200790405,3.7093846797943115,1.002093397323764
0,1.2448978424072266,-0.33304429054260254,3.709864854812622,1.0025021899914393
0,1.3668338060379028,-0.3330472707748413,3.710383892059326,1.002940743690336
0,1.4891606569290161,-0.3330517113208771,3.7109413146972656,1.003387430362742
0,1.6116032600402832,-0.33305785059928894,3.7115323543548584,1.0038462255941183
0,1.7340458631515503,-0.33306586742401123,3.7121541500091553,1.004306970942576
0,1.8565140962600708,-0.3330760598182678,3.712803363800049,1.0047678093319719
0,1.978986144065857,-0.3330886960029602,3.7134766578674316,1.0052176441620408
0,2.1014583110809326,-0.3331040143966675,3.714171886444092,1.00565622212671
0,2.223930597305298,-0.3331224322319031,3.714885950088501,1.0060795703665244
0,2.346402883529663,-0.33314424753189087,3.7156167030334473,1.0064709761649147
0,2.4688751697540283,-0.3331699073314667,3.7163619995117188,1.0068448169723478
0,2.5913472175598145,-0.3331998884677887,3.7171201705932617,1.0071717142860879
0,2.7138192653656006,-0.3332346975803375,3.7178900241851807,1.007461276780763
0,2.8362913131713867,-0.3332750201225281,3.718670606613159,1.007716725138726
0,2.9587631225585938,-0.3333216607570648,3.7194621562957764,1.007894624961659
0,3.081234931945801,-0.33337557315826416,3.7202653884887695,1.0080349113674156
0,3.203706741333008,-0.3334379494190216,3.7210822105407715,1.0080937883443464
0,3.3261783123016357,-0.33350974321365356,3.721914052963257,1.0080736684303964
0,3.4486498832702637,-0.3335922956466675,3.7227635383605957,1.0080056195345999
0,3.5711212158203125,-0.3336869478225708,3.723634719848633,1.0077978233713352
0,3.6935923099517822,-0.3337952792644501,3.724531412124634,1.0075310909904929
0,3.8160431385040283,-0.33391985297203064,3.725461959838867,1.0071602391824315
0,3.9384937286376953,-0.3340626060962677,3.7264325618743896,1.0066571310085364
0,4.06072473526001,-0.33422642946243286,3.7274527549743652,1.006086235260051
0,4.1818623542785645,-0.33441323041915894,3.728527784347534,1.0053383221663401
0,4.302999496459961,-0.3346274495124817,3.729677677154541,1.0044892438236277
0,4.420888423919678,-0.33486703038215637,3.7308881282806396,1.0035527288640793
0,4.53877592086792,-0.3351413607597351,3.7322046756744385,1.0024197731889894
0,4.650320053100586,-0.33543795347213745,3.7335684299468994,1.001242719042661
0,4.753387928009033,-0.3357495069503784,3.7349531650543213,1.0000359529004823
0,4.856453895568848,-0.33610236644744873,3.736478567123413,0.9986458805378072
0,4.951625823974609,-0.336470365524292,3.7380340099334717,0.9972466378689072
0,5.04160213470459,-0.3368612825870514,3.739656925201416,0.9958201549696344
0,5.129140853881836,-0.33728691935539246,3.7413957118988037,0.9943444222760036
0,5.215890884399414,-0.3377588391304016,3.7432920932769775,0.9928072167348835
0,5.302480697631836,-0.3382863998413086,3.7453770637512207,0.99119774715783
0,5.389050483703613,-0.33887776732444763,3.7476794719696045,0.9895137158217137
0,5.475613117218018,-0.3395412862300873,3.7502291202545166,0.987802365585606
0,5.5621657371521,-0.34028637409210205,3.7530593872070312,0.9860899446081225
0,5.648706912994385,-0.34112411737442017,3.756209135055542,0.9844075205353665
0,5.735232830047607,-0.3420664370059967,3.7597198486328125,0.9827976580174418
0,5.821739196777344,-0.3431268036365509,3.763638496398926,0.9813169549307518
0,5.908218860626221,-0.34431958198547363,3.7680139541625977,0.9800372728625212
0,5.994656562805176,-0.3456606864929199,3.7729010581970215,0.9790654491318518
0,6.081057071685791,-0.34716683626174927,3.778357982635498,0.9785541424035314
0,6.167476654052734,-0.3488563001155853,3.7844488620758057,0.9786398951086471
0,6.2547736167907715,-0.35076457262039185,3.7913014888763428,0.9794848931729692
0,6.343555927276611,-0.35292086005210876,3.799028158187866,0.9813101888916732
0,6.435155868530273,-0.35537979006767273,3.8078432083129883,0.9844703271656277
0,6.485934734344482,-0.3568524718284607,3.813122272491455,0.9867896983009729
0,6.510621547698975,-0.357594758272171,3.815788984298706,0.988174183418477
0,6.534533500671387,-0.3583296835422516,3.818434476852417,0.9896253946515963
0,6.558131217956543,-0.35907045006752014,3.821105480194092,0.9911533044009803
0,6.581773281097412,-0.3598278760910034,3.8238418102264404,0.992791233150926
0,6.605371475219727,-0.3605990409851074,3.8266329765319824,0.9945317152260363
0,6.629146099090576,-0.3613909184932709,3.8295047283172607,0.9963907559897669
0,6.653019905090332,-0.36220091581344604,3.8324482440948486,0.9983767360860085
0,6.6769890785217285,-0.3630288541316986,3.835462808609009,1.0004914345115192
0,6.701048851013184,-0.36387425661087036,3.8385472297668457,1.002737717907417
0,6.725193500518799,-0.3647365868091583,3.841700315475464,1.0051200352426146
0,6.749330520629883,-0.36561208963394165,3.8449084758758545,1.0076234927514591
0,6.773263931274414,-0.36649298667907715,3.8481438159942627,1.0102244209207476
0,6.797272205352783,-0.3673887550830841,3.8514418601989746,1.0129547135638084
0,6.821349143981934,-0.36829838156700134,3.854799747467041,1.0158125009009005
0,6.845489025115967,-0.3692208528518677,3.85821533203125,1.018795408716891
0,6.869686126708984,-0.37015506625175476,3.861685276031494,1.0219000882994271
0,6.893935203552246,-0.37109988927841187,3.8652069568634033,1.0251223778594363
0,6.918230056762695,-0.37205418944358826,3.868776798248291,1.0284520189470203
0,6.942294597625732,-0.37300625443458557,3.87235164642334,1.031841245669031
0,6.966396808624268,-0.37396571040153503,3.8759677410125732,1.035331147699288
0,6.990533828735352,-0.3749314546585083,3.879621982574463,1.0389156605979808
0,7.014703750610352,-0.3759024441242218,3.8833107948303223,1.0425897238568933
0,7.03887414932251,-0.3768763542175293,3.887026309967041,1.0463408839963655
0,7.063068866729736,-0.3778531551361084,3.8907687664031982,1.0501660714912102
0,7.087283134460449,-0.37883174419403076,3.894534111022949,1.0540516544257075
0,7.111246585845947,-0.3798005282878876,3.898277521133423,1.0579505918378753
0,7.1352219581604,-0.38076919317245483,3.902036190032959,1.0619015709008652
0,7.159204959869385,-0.381736695766449,3.905806303024292,1.0658967272320443
0,7.183191299438477,-0.38270193338394165,3.909583568572998,1.0699280307989039
0,7.2071757316589355,-0.3836638927459717,3.9133639335632324,1.0739876589088535
0,7.231154441833496,-0.38462162017822266,3.9171438217163086,1.078068185114785
0,7.254878044128418,-0.3855647146701813,3.9208807945251465,1.0821200626360092
0,7.278594970703125,-0.3865025043487549,3.9246113300323486,1.0861812888294626
0,7.302301406860352,-0.3874342143535614,3.9283318519592285,1.090289807906791
0,7.325992584228516,-0.3883591592311859,3.9320390224456787,1.0942904997507255
0,7.350053787231445,-0.3892917335033417,3.9357893466949463,1.0983777659678287
0,7.373920440673828,-0.3902095854282379,3.9394924640655518,1.102564933314954
0,7.397343158721924,-0.391103059053421,3.9431076049804688,1.1064795066298356
0,7.421082496643066,-0.39200112223625183,3.9467504024505615,1.110513153284552
0,7.444552898406982,-0.3928813338279724,3.950328826904297,1.1144439509886637
0,7.467996597290039,-0.39375269412994385,3.9538776874542236,1.1185076928162418
0,7.4914140701293945,-0.3946150839328766,3.957395076751709,1.1224540750526257
