TimeStep,Time,"Points:0","Points:1","Points:2","WaterHeight"
21,51,0.046278,7.75,0.0268,0.0268
21,51,0,7.75,0.031928,0.031928
21,51,0.047145,7.703,0.026797,0.026797
21,51,-3.096e-22,7.7039,0.033661,0.033661
21,51,-2.3822e-44,-7.5589,0.033654,0.033654
21,51,0.048126,-7.5565,0.026649,0.026649
21,51,-1.4013e-45,-7.5079,0.033653,0.033653
21,51,0.048251,-7.5057,0.026632,0.026632
21,51,4.6023e-24,7.6571,0.033653,0.033653
21,51,0.047592,7.6553,0.026726,0.026726
21,51,-3.5204e-26,7.6088,0.033654,0.033654
21,51,0.047906,7.6065,0.02668,0.02668
21,51,8.1965e-29,7.5589,0.033654,0.033654
21,51,0.048126,7.5565,0.02665,0.02665
21,51,-3.1661e-36,7.4562,0.03365,0.03365
21,51,0.048316,7.4544,0.026621,0.026621
21,51,2.2197e-32,7.5079,0.033653,0.033653
21,51,0.048251,7.5057,0.026631,0.026631
21,51,1.2818e-38,7.4044,0.033647,0.033647
21,51,0.048362,7.4032,0.026614,0.026614
21,51,9.1887e-41,7.3528,0.033645,0.033645
21,51,0.048408,7.3521,0.026607,0.026607
21,51,4.5682e-43,7.3017,0.033644,0.033644
21,51,0.048454,7.3013,0.026601,0.026601
21,51,9.8091e-45,7.2509,0.033643,0.033643
21,51,0.048494,7.2507,0.026595,0.026595
21,51,8.4078e-45,7.2005,0.033643,0.033643
21,51,0.048524,7.2004,0.026592,0.026592
21,51,1.4013e-45,7.1503,0.033644,0.033644
21,51,0.048544,7.1502,0.02659,0.02659
21,51,0,7.1001,0.033644,0.033644
21,51,0.048555,7.1001,0.026589,0.026589
21,51,0,7.0501,0.033644,0.033644
21,51,0.048562,7.0501,0.02659,0.02659
21,51,0.048566,7,0.02659,0.02659
21,51,0,7,0.033645,0.033645
21,51,0.048568,6.95,0.02659,0.02659
21,51,0,6.95,0.033645,0.033645
21,51,0.048569,6.9,0.026591,0.026591
21,51,0,6.9,0.033645,0.033645
21,51,0,6.85,0.033645,0.033645
21,51,0.048569,6.85,0.026591,0.026591
21,51,0.04857,6.8,0.02659,0.02659
21,51,0,6.8,0.033645,0.033645
21,51,0.04857,6.75,0.02659,0.02659
21,51,0,6.75,0.033645,0.033645
21,51,0,6.7,0.033645,0.033645
21,51,0.04857,6.7,0.026591,0.026591
21,51,0,6.65,0.033645,0.033645
21,51,0.04857,6.65,0.026591,0.026591
21,51,0.048571,6.6,0.026592,0.026592
21,51,0,6.6,0.033645,0.033645
21,51,0,6.55,0.033646,0.033646
21,51,0.048571,6.55,0.026593,0.026593
21,51,0,6.5,0.033646,0.033646
21,51,0.048571,6.5,0.026593,0.026593
21,51,0,6.45,0.033646,0.033646
21,51,0.048571,6.45,0.02659,0.02659
21,51,0.048571,6.4,0.02659,0.02659
21,51,0,6.4,0.033646,0.033646
21,51,0.048571,6.35,0.026594,0.026594
21,51,0,6.35,0.033646,0.033646
21,51,0.09337,7.75,0.019558,0.019558
21,51,0.094936,7.7024,0.019504,0.019504
21,51,15,7.7038,-2.7486e-06,-2.7486e-06
