TimeStep,Time,"Points:0","Points:1","Points:2","WaterHeight"
25,55,0.046287,7.75,-0.00045515,-0.00045515
25,55,0,7.75,-0.00040604,-0.00040604
25,55,0.047151,7.7029,-0.00044469,-0.00044469
25,55,-3.5046e-27,7.7038,-0.00038582,-0.00038582
25,55,0,-7.5587,-0.0003829,-0.0003829
25,55,0.048138,-7.5563,-0.0004442,-0.0004442
25,55,0,-7.5076,-0.00038341,-0.00038341
25,55,0.048264,-7.5055,-0.00044411,-0.00044411
25,55,6.1919e-25,7.6569,-0.00038234,-0.00038234
25,55,0.0476,7.6552,-0.00044563,-0.00044563
25,55,-8.9582e-27,7.6085,-0.00038255,-0.00038255
25,55,0.047916,7.6063,-0.00044479,-0.00044479
25,55,3.4297e-29,7.5587,-0.00038292,-0.00038292
25,55,0.048138,7.5563,-0.00044419,-0.00044419
25,55,-1.0341e-35,7.4559,-0.00038407,-0.00038407
25,55,0.04833,7.4543,-0.0004443,-0.0004443
25,55,-6.9727e-33,7.5076,-0.0003834,-0.0003834
25,55,0.048264,7.5055,-0.0004441,-0.0004441
25,55,-8.8282e-40,7.4042,-0.0003847,-0.0003847
25,55,0.048376,7.4031,-0.00044453,-0.00044453
25,55,9.5288e-44,7.3527,-0.00038519,-0.00038519
25,55,0.048421,7.352,-0.00044466,-0.00044466
25,55,4.2039e-45,7.3016,-0.00038545,-0.00038545
25,55,0.048467,7.3012,-0.00044462,-0.00044462
25,55,0,7.2508,-0.0003855,-0.0003855
25,55,0.048506,7.2507,-0.00044445,-0.00044445
25,55,0,7.2004,-0.00038543,-0.00038543
25,55,0.048535,7.2004,-0.00044425,-0.00044425
25,55,0,7.1502,-0.00038529,-0.00038529
25,55,0.048553,7.1502,-0.00044405,-0.00044405
25,55,0,7.1001,-0.00038515,-0.00038515
25,55,0.048564,7.1001,-0.0004439,-0.0004439
25,55,0.048571,7.05,-0.0004438,-0.0004438
25,55,0,7.05,-0.00038503,-0.00038503
25,55,0,7,-0.00038495,-0.00038495
25,55,0.048574,7,-0.00044377,-0.00044377
25,55,0.048575,6.95,-0.00044378,-0.00044378
25,55,0,6.95,-0.00038488,-0.00038488
25,55,0.048576,6.9,-0.00044381,-0.00044381
25,55,0,6.9,-0.00038483,-0.00038483
25,55,0.048577,6.85,-0.00044385,-0.00044385
25,55,0,6.85,-0.0003848,-0.0003848
25,55,0,6.8,-0.00038479,-0.00038479
25,55,0.048577,6.8,-0.00044391,-0.00044391
25,55,0,6.75,-0.00038475,-0.00038475
25,55,0.048577,6.75,-0.00044396,-0.00044396
25,55,0,6.7,-0.0003848,-0.0003848
25,55,0.048577,6.7,-0.00044401,-0.00044401
25,55,0.048577,6.65,-0.00044407,-0.00044407
25,55,0,6.65,-0.00038471,-0.00038471
25,55,0.048577,6.6,-0.00044411,-0.00044411
25,55,0,6.6,-0.00038476,-0.00038476
25,55,0,6.55,-0.00038475,-0.00038475
25,55,0.048577,6.55,-0.00044413,-0.00044413
25,55,0,6.5,-0.00038474,-0.00038474
25,55,0.048577,6.5,-0.00044415,-0.00044415
25,55,0.048577,6.45,-0.00044416,-0.00044416
25,55,0,6.45,-0.00038474,-0.00038474
25,55,0,6.4,-0.00038474,-0.00038474
25,55,0.048577,6.4,-0.00044416,-0.00044416
25,55,0,6.35,-0.00038474,-0.00038474
25,55,0.048577,6.35,-0.00044416,-0.00044416
25,55,0.09338,7.75,-0.00050375,-0.00050375
25,55,0.094943,7.7024,-0.00049729,-0.00049729
25,55,15,7.7038,-2.7486e-06,-2.7486e-06
25,55,15,7.75,9.366e-07,9.366e-07
25,55,14.953,7.7029,5.2427e-06,5.2427e-06
25,55,14.954,7.75,-8.4627e-06,-8.4627e-06
25,55,0.14387,7.7021,-0.00054189,-0.00054189
25,55,0.14182,7.75,-0.00055037,-0.00055037
25,55,14.907,7.75,-3.4765e-06,-3.4765e-06
25,55,14.905,7.7024,5.3305e-06,5.3305e-06
25,55,0.19172,7.75,-0.00058927,-0.00058927
25,55,0.19391,7.7018,-0.00057823,-0.00057823
25,55,0.24276,7.75,-0.00062198,-0.00062198
25,55,0.24475,7.7017,-0.00061089,-0.00061089
25,55,14.858,7.75,-1.9988e-06,-1.9988e-06
25,55,14.856,7.7021,5.356e-06,5.356e-06
25,55,14.808,7.75,1.1859e-06,1.1859e-06
25,55,14.806,7.7018,8.3136e-06,8.3136e-06
25,55,14.757,7.75,4.4505e-06,4.4505e-06
25,55,14.755,7.7017,1.1582e-05,1.1582e-05
25,55,14.706,7.75,8.7936e-06,8.7936e-06
25,55,14.704,7.7016,1.5626e-05,1.5626e-05
25,55,14.654,7.75,1.4029e-05,1.4029e-05
25,55,14.653,7.7016,2.0412e-05,2.0412e-05
25,55,14.602,7.75,1.9816e-05,1.9816e-05
25,55,14.602,7.7015,2.5849e-05,2.5849e-05
25,55,14.551,7.75,2.6563e-05,2.6563e-05
25,55,14.551,7.7015,3.22e-05,3.22e-05
25,55,14.501,7.75,3.4118e-05,3.4118e-05
25,55,14.501,7.7014,3.9385e-05,3.9385e-05
25,55,14.45,7.75,4.265e-05,4.265e-05
25,55,14.45,7.7014,4.7502e-05,4.7502e-05
25,55,14.4,7.75,5.2191e-05,5.2191e-05
25,55,14.4,7.7014,5.6672e-05,5.6672e-05
25,55,14.35,7.75,6.2748e-05,6.2748e-05
25,55,14.35,7.7014,6.6928e-05,6.6928e-05
25,55,14.3,7.7014,7.8539e-05,7.8539e-05
25,55,14.3,7.75,7.4831e-05,7.4831e-05
25,55,14.25,7.75,8.8375e-05,8.8375e-05
25,55,14.25,7.7014,9.1388e-05,9.1388e-05
25,55,14.2,7.7014,0.00010549,0.00010549
25,55,14.2,7.75,0.00010342,0.00010342
25,55,14.15,7.7014,0.00012064,0.00012064
25,55,14.15,7.75,0.00011951,0.00011951
25,55,14.1,7.7014,0.00013612,0.00013612
25,55,14.1,7.75,0.0001353,0.0001353
25,55,14.05,7.75,0.00014966,0.00014966
25,55,14.05,7.7014,0.00015152,0.00015152
25,55,14,7.7014,0.00016695,0.00016695
25,55,14,7.75,0.00016279,0.00016279
25,55,13.95,7.7014,0.00018386,0.00018386
25,55,13.95,7.75,0.00017758,0.00017758
25,55,13.9,7.7014,0.000204,0.000204
25,55,13.9,7.75,0.00019659,0.00019659
25,55,13.85,7.75,0.00021997,0.00021997
