TimeStep,Time,"Points:0","Points:1","Points:2","WaterHeight"
14,44,0.046287,7.75,-0.00030401,-0.00030401
14,44,0,7.75,-0.00016556,-0.00016556
14,44,0.047151,7.7029,-0.00029324,-0.00029324
14,44,-3.6682e-27,7.7038,-0.00011983,-0.00011983
14,44,0,-7.5587,-0.00011679,-0.00011679
14,44,0.048138,-7.5563,-0.00029136,-0.00029136
14,44,0,-7.5076,-0.00011731,-0.00011731
14,44,0.048264,-7.5055,-0.00029011,-0.00029011
14,44,6.3633e-25,7.6569,-0.00011624,-0.00011624
14,44,0.0476,7.6552,-0.00029407,-0.00029407
14,44,-9.1087e-27,7.6085,-0.00011645,-0.00011645
14,44,0.047916,7.6063,-0.00029281,-0.00029281
14,44,3.4678e-29,7.5587,-0.00011681,-0.00011681
14,44,0.048138,7.5563,-0.00029124,-0.00029124
14,44,-1.0368e-35,7.4559,-0.00011798,-0.00011798
14,44,0.04833,7.4543,-0.00028914,-0.00028914
14,44,-6.8835e-33,7.5076,-0.0001173,-0.0001173
14,44,0.048264,7.5055,-0.00029004,-0.00029004
14,44,-8.3772e-40,7.4042,-0.00011863,-0.00011863
14,44,0.048375,7.4031,-0.00028854,-0.00028854
14,44,1.2331e-43,7.3527,-0.00011913,-0.00011913
14,44,0.048421,7.352,-0.00028828,-0.00028828
14,44,4.2039e-45,7.3016,-0.0001194,-0.0001194
14,44,0.048467,7.3012,-0.00028814,-0.00028814
14,44,0,7.2508,-0.00011945,-0.00011945
14,44,0.048506,7.2507,-0.00028786,-0.00028786
14,44,0,7.2004,-0.00011938,-0.00011938
14,44,0.048535,7.2004,-0.00028754,-0.00028754
14,44,0,7.1502,-0.00011924,-0.00011924
14,44,0.048553,7.1502,-0.00028735,-0.00028735
14,44,0,7.1001,-0.0001191,-0.0001191
14,44,0.048564,7.1001,-0.00028718,-0.00028718
14,44,0.04857,7.05,-0.00028707,-0.00028707
14,44,0,7.05,-0.00011898,-0.00011898
14,44,0,7,-0.0001189,-0.0001189
14,44,0.048574,7,-0.00028706,-0.00028706
14,44,0.048575,6.95,-0.00028704,-0.00028704
14,44,0,6.95,-0.00011883,-0.00011883
14,44,0.048576,6.9,-0.00028701,-0.00028701
14,44,0,6.9,-0.00011877,-0.00011877
14,44,0.048577,6.85,-0.00028706,-0.00028706
14,44,0,6.85,-0.00011874,-0.00011874
14,44,0,6.8,-0.00011873,-0.00011873
14,44,0.048577,6.8,-0.0002871,-0.0002871
14,44,0,6.75,-0.00011869,-0.00011869
14,44,0.048577,6.75,-0.00028702,-0.00028702
14,44,0,6.7,-0.00011874,-0.00011874
14,44,0.048577,6.7,-0.00028698,-0.00028698
14,44,0.048577,6.65,-0.00028694,-0.00028694
14,44,0,6.65,-0.00011865,-0.00011865
14,44,0.048577,6.6,-0.00028684,-0.00028684
14,44,0,6.6,-0.00011871,-0.00011871
14,44,0,6.55,-0.00011869,-0.00011869
14,44,0.048577,6.55,-0.00028678,-0.00028678
14,44,0,6.5,-0.00011868,-0.00011868
14,44,0.048577,6.5,-0.00028677,-0.00028677
14,44,0.048577,6.45,-0.0002868,-0.0002868
14,44,0,6.45,-0.00011868,-0.00011868
14,44,0,6.4,-0.00011868,-0.00011868
14,44,0.048577,6.4,-0.00028677,-0.00028677
14,44,0,6.35,-0.00011868,-0.00011868
14,44,0.048577,6.35,-0.00028661,-0.00028661
14,44,0.09338,7.75,-0.00046919,-0.00046919
14,44,0.094943,7.7024,-0.00046792,-0.00046792
14,44,15,7.7038,-2.7486e-06,-2.7486e-06
14,44,15,7.75,7.7347e-07,7.7347e-07
14,44,14.953,7.7029,4.2841e-06,4.2841e-06
14,44,14.954,7.75,-9.1909e-06,-9.1909e-06
14,44,0.14387,7.7021,-0.00065004,-0.00065004
14,44,0.14182,7.75,-0.0006551,-0.0006551
14,44,14.907,7.75,-4.9817e-06,-4.9817e-06
14,44,14.905,7.7024,3.6684e-06,3.6684e-06
14,44,0.19172,7.75,-0.00087591,-0.00087591
14,44,0.19391,7.7018,-0.00086273,-0.00086273
14,44,0.24276,7.75,-0.0011061,-0.0011061
14,44,0.24475,7.7017,-0.0010963,-0.0010963
14,44,14.858,7.75,-4.6142e-06,-4.6142e-06
14,44,14.856,7.7021,2.9324e-06,2.9324e-06
14,44,14.808,7.75,-3.2462e-06,-3.2462e-06
14,44,14.806,7.7018,4.1704e-06,4.1704e-06
14,44,14.757,7.75,-1.9652e-06,-1.9652e-06
14,44,14.755,7.7017,5.4393e-06,5.4393e-06
14,44,14.706,7.75,-1.0826e-07,-1.0826e-07
14,44,14.704,7.7016,7.0968e-06,7.0968e-06
14,44,14.654,7.75,2.1513e-06,2.1513e-06
14,44,14.653,7.7016,9.075e-06,9.075e-06
14,44,14.602,7.75,4.8005e-06,4.8005e-06
14,44,14.602,7.7015,1.1441e-05,1.1441e-05
14,44,14.551,7.75,7.7671e-06,7.7671e-06
14,44,14.551,7.7015,1.4153e-05,1.4153e-05
14,44,14.501,7.75,1.12e-05,1.12e-05
14,44,14.501,7.7014,1.7345e-05,1.7345e-05
14,44,14.45,7.75,1.515e-05,1.515e-05
14,44,14.45,7.7014,2.1013e-05,2.1013e-05
14,44,14.4,7.75,1.9621e-05,1.9621e-05
14,44,14.4,7.7014,2.5307e-05,2.5307e-05
14,44,14.35,7.75,2.4786e-05,2.4786e-05
14,44,14.35,7.7014,3.0313e-05,3.0313e-05
14,44,14.3,7.7014,3.5867e-05,3.5867e-05
14,44,14.3,7.75,3.0652e-05,3.0652e-05
14,44,14.25,7.75,3.7031e-05,3.7031e-05
14,44,14.25,7.7014,4.2014e-05,4.2014e-05
14,44,14.2,7.7014,4.831e-05,4.831e-05
14,44,14.2,7.75,4.332e-05,4.332e-05
14,44,14.15,7.7014,5.4729e-05,5.4729e-05
14,44,14.15,7.75,4.9632e-05,4.9632e-05
14,44,14.1,7.7014,6.1983e-05,6.1983e-05
14,44,14.1,7.75,5.6916e-05,5.6916e-05
14,44,14.05,7.75,6.4674e-05,6.4674e-05
14,44,14.05,7.7014,6.939e-05,6.939e-05
14,44,14,7.7014,7.7228e-05,7.7228e-05
14,44,14,7.75,7.2557e-05,7.2557e-05
14,44,13.95,7.7014,8.7466e-05,8.7466e-05
14,44,13.95,7.75,8.2369e-05,8.2369e-05
14,44,13.9,7.7014,0.00010041,0.00010041
14,44,13.9,7.75,9.5106e-05,9.5106e-05
14,44,13.85,7.75,0.00011029,0.00011029
14,44,13.85,7.7014,0.00011573,0.00011573
14,44,13.8,7.75,0.00012683,0.00012683
14,44,13.8,7.7014,0.0001325,0.0001325
14,44,13.75,7.75,0.00014524,0.00014524
14,44,13.75,7.7014,0.00015093,0.00015093
14,44,13.7,7.7014,0.00017245,0.00017245
14,44,13.7,7.75,0.00016678,0.00016678
14,44,13.65,7.7014,0.00019709,0.00019709
14,44,13.65,7.75,0.0001916,0.0001916
