TimeStep,Time,"Points:0","Points:1","Points:2","WaterHeight"
22,52,0.046288,7.75,-0.018971,-0.018971
22,52,0,7.75,-0.019197,-0.019197
22,52,0.047151,7.7029,-0.018981,-0.018981
22,52,1.5224e-27,7.7038,-0.019185,-0.019185
22,52,0,-7.5587,-0.019188,-0.019188
22,52,0.048138,-7.5563,-0.018983,-0.018983
22,52,0,-7.5076,-0.019187,-0.019187
22,52,0.048264,-7.5055,-0.018984,-0.018984
22,52,-9.7833e-29,7.6569,-0.019188,-0.019188
22,52,0.0476,7.6552,-0.018981,-0.018981
22,52,-2.2275e-27,7.6085,-0.019188,-0.019188
22,52,0.047917,7.6063,-0.018982,-0.018982
22,52,1.4249e-29,7.5587,-0.019188,-0.019188
22,52,0.048138,7.5563,-0.018983,-0.018983
22,52,-7.0749e-36,7.4559,-0.019187,-0.019187
22,52,0.04833,7.4543,-0.018985,-0.018985
22,52,-8.4295e-33,7.5076,-0.019187,-0.019187
22,52,0.048264,7.5055,-0.018984,-0.018984
22,52,-2.0938e-39,7.4042,-0.019186,-0.019186
22,52,0.048376,7.4031,-0.018985,-0.018985
22,52,-8.3798e-43,7.3527,-0.019186,-0.019186
22,52,0.048421,7.352,-0.018986,-0.018986
22,52,0,7.3016,-0.019185,-0.019185
22,52,0.048467,7.3012,-0.018987,-0.018987
22,52,0,7.2508,-0.019185,-0.019185
22,52,0.048506,7.2507,-0.018988,-0.018988
22,52,0,7.2004,-0.019185,-0.019185
22,52,0.048535,7.2004,-0.018988,-0.018988
22,52,0,7.1502,-0.019185,-0.019185
22,52,0.048553,7.1502,-0.018989,-0.018989
22,52,0.048565,7.1001,-0.018989,-0.018989
22,52,0,7.1001,-0.019186,-0.019186
22,52,0.048571,7.05,-0.01899,-0.01899
22,52,0,7.05,-0.019186,-0.019186
22,52,0.048574,7,-0.01899,-0.01899
22,52,0,7,-0.019186,-0.019186
22,52,0,6.95,-0.019186,-0.019186
22,52,0.048575,6.95,-0.018991,-0.018991
22,52,0.048576,6.9,-0.018991,-0.018991
22,52,0,6.9,-0.019186,-0.019186
22,52,0.048577,6.85,-0.018991,-0.018991
22,52,0,6.85,-0.019186,-0.019186
22,52,0,6.8,-0.019186,-0.019186
22,52,0.048577,6.8,-0.018991,-0.018991
22,52,0,6.75,-0.019186,-0.019186
22,52,0.048577,6.75,-0.018992,-0.018992
22,52,0.048577,6.7,-0.018992,-0.018992
22,52,0,6.7,-0.019186,-0.019186
22,52,0,6.65,-0.019186,-0.019186
22,52,0.048577,6.65,-0.018992,-0.018992
22,52,0,6.6,-0.019186,-0.019186
22,52,0.048577,6.6,-0.018992,-0.018992
22,52,0,6.55,-0.019186,-0.019186
22,52,0.048577,6.55,-0.018992,-0.018992
22,52,0.048578,6.5,-0.018993,-0.018993
22,52,0,6.5,-0.019186,-0.019186
22,52,0.048578,6.45,-0.018993,-0.018993
22,52,0,6.45,-0.019186,-0.019186
22,52,0,6.4,-0.019186,-0.019186
22,52,0.048578,6.4,-0.018993,-0.018993
22,52,0,6.35,-0.019186,-0.019186
22,52,0.048578,6.35,-0.018993,-0.018993
22,52,0.09338,7.75,-0.018455,-0.018455
22,52,0.094943,7.7024,-0.018461,-0.018461
22,52,15,7.7038,-2.7486e-06,-2.7486e-06
22,52,15,7.75,6.451e-07,6.451e-07
22,52,14.953,7.7029,3.9688e-06,3.9688e-06
22,52,14.954,7.75,-9.7431e-06,-9.7431e-06
22,52,0.14387,7.7021,-0.017659,-0.017659
22,52,0.14182,7.75,-0.01766,-0.01766
