TimeStep,Time,"Points:0","Points:1","Points:2","WaterHeight"
15,45,0.046287,7.75,0.00014793,0.00014793
15,45,0,7.75,0.00020908,0.00020908
15,45,0.047151,7.7029,0.00015964,0.00015964
15,45,-3.8838e-27,7.7038,0.00023059,0.00023059
15,45,0,-7.5587,0.00023377,0.00023377
15,45,0.048137,-7.5563,0.0001589,0.0001589
15,45,0,-7.5076,0.00023325,0.00023325
15,45,0.048264,-7.5055,0.00015921,0.00015921
15,45,6.589e-25,7.6569,0.00023432,0.00023432
15,45,0.0476,7.6552,0.00015841,0.00015841
15,45,-9.3071e-27,7.6085,0.00023411,0.00023411
15,45,0.047916,7.6063,0.00015835,0.00015835
15,45,3.5181e-29,7.5587,0.00023375,0.00023375
15,45,0.048137,7.5563,0.00015897,0.00015897
15,45,-1.0404e-35,7.4559,0.00023257,0.00023257
15,45,0.04833,7.4543,0.0001592,0.0001592
15,45,-6.7659e-33,7.5076,0.00023326,0.00023326
15,45,0.048264,7.5055,0.00015926,0.00015926
15,45,-7.7831e-40,7.4042,0.0002319,0.0002319
15,45,0.048375,7.4031,0.00015901,0.00015901
15,45,1.6115e-43,7.3527,0.00023138,0.00023138
15,45,0.048421,7.352,0.00015884,0.00015884
15,45,4.2039e-45,7.3016,0.0002311,0.0002311
15,45,0.048467,7.3012,0.00015874,0.00015874
15,45,0,7.2508,0.00023104,0.00023104
15,45,0.048506,7.2507,0.00015865,0.00015865
15,45,0,7.2004,0.00023111,0.00023111
15,45,0.048535,7.2004,0.00015858,0.00015858
15,45,0,7.1502,0.00023125,0.00023125
15,45,0.048553,7.1502,0.00015851,0.00015851
15,45,0,7.1001,0.00023139,0.00023139
15,45,0.048564,7.1001,0.00015845,0.00015845
15,45,0.04857,7.05,0.0001584,0.0001584
15,45,0,7.05,0.00023152,0.00023152
15,45,0,7,0.0002316,0.0002316
15,45,0.048574,7,0.00015836,0.00015836
15,45,0.048575,6.95,0.00015834,0.00015834
15,45,0,6.95,0.00023167,0.00023167
15,45,0.048576,6.9,0.00015832,0.00015832
15,45,0,6.9,0.00023173,0.00023173
15,45,0.048577,6.85,0.0001583,0.0001583
15,45,0,6.85,0.00023176,0.00023176
15,45,0,6.8,0.00023177,0.00023177
15,45,0.048577,6.8,0.00015828,0.00015828
15,45,0,6.75,0.00023181,0.00023181
15,45,0.048577,6.75,0.00015828,0.00015828
15,45,0,6.7,0.00023176,0.00023176
15,45,0.048577,6.7,0.00015828,0.00015828
15,45,0.048577,6.65,0.00015829,0.00015829
15,45,0,6.65,0.00023185,0.00023185
15,45,0.048577,6.6,0.00015829,0.00015829
15,45,0,6.6,0.0002318,0.0002318
15,45,0,6.55,0.00023182,0.00023182
15,45,0.048577,6.55,0.00015831,0.00015831
15,45,0,6.5,0.00023182,0.00023182
15,45,0.048577,6.5,0.00015832,0.00015832
15,45,0.048577,6.45,0.00015832,0.00015832
15,45,0,6.45,0.00023182,0.00023182
15,45,0,6.4,0.00023182,0.00023182
15,45,0.048577,6.4,0.00015833,0.00015833
15,45,0,6.35,0.00023182,0.00023182
15,45,0.048577,6.35,0.00015835,0.00015835
15,45,0.09338,7.75,7.3022e-05,7.3022e-05
15,45,0.094943,7.7024,8.1074e-05,8.1074e-05
15,45,15,7.7038,-2.7486e-06,-2.7486e-06
15,45,15,7.75,8.5043e-07,8.5043e-07
15,45,14.953,7.7029,4.5815e-06,4.5815e-06
15,45,14.954,7.75,-8.8764e-06,-8.8764e-06
15,45,0.14387,7.7021,-2.793e-06,-2.793e-06
15,45,0.14182,7.75,-1.1329e-05,-1.1329e-05
15,45,14.907,7.75,-4.4706e-06,-4.4706e-06
15,45,14.905,7.7024,4.15e-06,4.15e-06
15,45,0.19172,7.75,-9.6991e-05,-9.6991e-05
15,45,0.19391,7.7018,-8.8159e-05,-8.8159e-05
15,45,0.24276,7.75,-0.00017854,-0.00017854
15,45,0.24475,7.7017,-0.00016908,-0.00016908
15,45,14.858,7.75,-3.7918e-06,-3.7918e-06
15,45,14.856,7.7021,3.6367e-06,3.6367e-06
15,45,14.808,7.75,-1.7586e-06,-1.7586e-06
15,45,14.806,7.7018,5.3948e-06,5.3948e-06
15,45,14.757,7.75,2.6341e-07,2.6341e-07
15,45,14.755,7.7017,7.2696e-06,7.2696e-06
15,45,14.706,7.75,2.9208e-06,2.9208e-06
15,45,14.704,7.7016,9.5926e-06,9.5926e-06
15,45,14.654,7.75,6.0618e-06,6.0618e-06
15,45,14.653,7.7016,1.232e-05,1.232e-05
15,45,14.602,7.75,9.6478e-06,9.6478e-06
15,45,14.602,7.7015,1.5503e-05,1.5503e-05
15,45,14.551,7.75,1.3662e-05,1.3662e-05
15,45,14.551,7.7015,1.9155e-05,1.9155e-05
15,45,14.501,7.75,1.8177e-05,1.8177e-05
15,45,14.501,7.7014,2.3351e-05,2.3351e-05
15,45,14.45,7.75,2.3275e-05,2.3275e-05
15,45,14.45,7.7014,2.8109e-05,2.8109e-05
15,45,14.4,7.75,2.8848e-05,2.8848e-05
15,45,14.4,7.7014,3.3447e-05,3.3447e-05
15,45,14.35,7.75,3.4882e-05,3.4882e-05
15,45,14.35,7.7014,3.9381e-05,3.9381e-05
15,45,14.3,7.7014,4.5956e-05,4.5956e-05
15,45,14.3,7.75,4.1584e-05,4.1584e-05
15,45,14.25,7.75,4.9119e-05,4.9119e-05
15,45,14.25,7.7014,5.3387e-05,5.3387e-05
15,45,14.2,7.7014,6.1641e-05,6.1641e-05
15,45,14.2,7.75,5.7405e-05,5.7405e-05
15,45,14.15,7.7014,7.0559e-05,7.0559e-05
15,45,14.15,7.75,6.6315e-05,6.6315e-05
15,45,14.1,7.7014,8.0311e-05,8.0311e-05
15,45,14.1,7.75,7.6086e-05,7.6086e-05
15,45,14.05,7.75,8.7068e-05,8.7068e-05
15,45,14.05,7.7014,9.115e-05,9.115e-05
15,45,14,7.7014,0.00010371,0.00010371
15,45,14,7.75,9.9646e-05,9.9646e-05
15,45,13.95,7.7014,0.00011768,0.00011768
15,45,13.95,7.75,0.00011315,0.00011315
15,45,13.9,7.7014,0.00013201,0.00013201
15,45,13.9,7.75,0.00012671,0.00012671
15,45,13.85,7.75,0.00014193,0.00014193
15,45,13.85,7.7014,0.00014759,0.00014759
15,45,13.8,7.75,0.00015997,0.00015997
15,45,13.8,7.7014,0.00016572,0.00016572
15,45,13.75,7.75,0.00018013,0.00018013
15,45,13.75,7.7014,0.00018607,0.00018607
15,45,13.7,7.7014,0.00020724,0.00020724
15,45,13.7,7.75,0.00020054,0.00020054
15,45,13.65,7.7014,0.00022742,0.00022742
15,45,13.65,7.75,0.00021958,0.00021958
15,45,13.6,7.75,0.00023599,0.00023599
15,45,13.6,7.7014,0.0002443,0.0002443
15,45,13.55,7.75,0.00024852,0.00024852
15,45,13.55,7.7014,0.00025584,0.00025584
15,45,15,-7.7038,-2.749e-06,-2.749e-06
15,45,14.953,-7.7029,4.5586e-06,4.5586e-06
15,45,15,-7.75,8.4478e-07,8.4478e-07
15,45,14.954,-7.75,-8.8979e-06,-8.8979e-06
15,45,15,-7.6569,2.5179e-06,2.5179e-06
15,45,14.952,-7.6552,5.6429e-06,5.6429e-06
15,45,15,7.6569,2.5186e-06,2.5186e-06
15,45,14.952,7.6552,5.6389e-06,5.6389e-06
15,45,15,7.6085,2.1845e-06,2.1845e-06
15,45,14.952,7.6063,5.4536e-06,5.4536e-06
15,45,15,7.5586,1.8532e-06,1.8532e-06
15,45,14.952,7.5563,4.9845e-06,4.9845e-06
15,45,15,7.5076,1.3469e-06,1.3469e-06
15,45,14.952,7.5055,4.4104e-06,4.4104e-06
15,45,15,7.4559,6.6313e-07,6.6313e-07
15,45,14.952,7.4543,3.8649e-06,3.8649e-06
15,45,15,7.4042,1.4082e-08,1.4082e-08
15,45,14.952,7.4031,3.4324e-06,3.4324e-06
15,45,15,7.3527,-4.8321e-07,-4.8321e-07
15,45,14.952,7.352,3.1339e-06,3.1339e-06
15,45,15,7.3016,-7.3923e-07,-7.3923e-07
15,45,14.952,7.3012,2.9587e-06,2.9587e-06
15,45,15,7.2508,-7.9011e-07,-7.9011e-07
15,45,14.951,7.2507,2.8781e-06,2.8781e-06
15,45,15,7.2004,-7.0832e-07,-7.0832e-07
15,45,14.951,7.2004,2.8536e-06,2.8536e-06
15,45,15,7.1502,-5.705e-07,-5.705e-07
15,45,14.951,7.1502,2.8544e-06,2.8544e-06
15,45,15,7.1001,-4.2673e-07,-4.2673e-07
15,45,14.951,7.1001,2.8625e-06,2.8625e-06
15,45,15,7.05,-2.8772e-07,-2.8772e-07
15,45,14.951,7.05,2.8669e-06,2.8669e-06
15,45,15,7,-2.3783e-07,-2.3783e-07
15,45,14.951,7,2.871e-06,2.871e-06
15,45,15,6.95,-1.4617e-07,-1.4617e-07
15,45,14.951,6.95,2.8706e-06,2.8706e-06
15,45,15,6.9,-1.0118e-07,-1.0118e-07
15,45,14.951,6.9,2.8637e-06,2.8637e-06
15,45,15,6.85,-6.6772e-08,-6.6772e-08
15,45,14.951,6.85,2.8553e-06,2.8553e-06
15,45,15,6.8,-4.7348e-08,-4.7348e-08
15,45,14.951,6.8,2.848e-06,2.848e-06
15,45,15,6.75,-3.3241e-08,-3.3241e-08
15,45,14.951,6.75,2.8396e-06,2.8396e-06
15,45,15,6.7,-2.4798e-08,-2.4798e-08
15,45,14.951,6.7,2.8304e-06,2.8304e-06
15,45,15,6.65,-1.5918e-08,-1.5918e-08
15,45,14.951,6.65,2.8223e-06,2.8223e-06
15,45,15,6.6,-2.8847e-08,-2.8847e-08
15,45,14.951,6.6,2.8108e-06,2.8108e-06
15,45,15,6.55,1.9667e-08,1.9667e-08
15,45,14.951,6.55,2.7982e-06,2.7982e-06
15,45,15,6.5,2.5414e-08,2.5414e-08
15,45,14.951,6.5,2.7926e-06,2.7926e-06
15,45,15,6.45,-2.0704e-08,-2.0704e-08
15,45,14.951,6.45,2.7903e-06,2.7903e-06
15,45,15,6.4,-3.2895e-08,-3.2895e-08
15,45,14.951,6.4,2.7803e-06,2.7803e-06
15,45,15,6.35,1.5189e-08,1.5189e-08
15,45,14.951,6.35,2.7666e-06,2.7666e-06
15,45,15,6.3,2.6017e-09,2.6017e-09
15,45,14.951,6.3,2.7573e-06,2.7573e-06
15,45,15,6.25,1.9225e-09,1.9225e-09
15,45,14.951,6.25,2.7514e-06,2.7514e-06
15,45,15,6.2,3.3116e-10,3.3116e-10
15,45,14.951,6.2,2.7479e-06,2.7479e-06
15,45,15,6.15,4.1097e-09,4.1097e-09
15,45,14.951,6.15,2.7454e-06,2.7454e-06
15,45,15,6.1,1.7368e-09,1.7368e-09
15,45,14.951,6.1,2.7443e-06,2.7443e-06
15,45,15,6.05,-4.0401e-09,-4.0401e-09
15,45,14.951,6.05,2.7434e-06,2.7434e-06
15,45,15,6,9.8635e-10,9.8635e-10
15,45,14.951,6,2.7432e-06,2.7432e-06
15,45,15,5.95,8.4751e-09,8.4751e-09
15,45,14.951,5.95,2.7436e-06,2.7436e-06
15,45,15,5.9,2.6526e-08,2.6526e-08
15,45,14.951,5.9,2.7485e-06,2.7485e-06
15,45,15,5.85,-2.4776e-08,-2.4776e-08
15,45,14.951,5.85,2.7572e-06,2.7572e-06
15,45,15,5.8,-4.4614e-09,-4.4614e-09
15,45,14.951,5.8,2.7614e-06,2.7614e-06
15,45,15,5.75,-2.8712e-09,-2.8712e-09
15,45,14.951,5.75,2.7651e-06,2.7651e-06
15,45,15,5.7,-1.5306e-09,-1.5306e-09
15,45,14.951,5.7,2.7678e-06,2.7678e-06
15,45,15,5.65,-1.6851e-09,-1.6851e-09
15,45,14.951,5.65,2.7699e-06,2.7699e-06
15,45,15,5.6,6.2775e-10,6.2775e-10
15,45,14.951,5.6,2.7737e-06,2.7737e-06
15,45,15,5.55,-1.9622e-08,-1.9622e-08
15,45,14.951,5.55,2.7743e-06,2.7743e-06
15,45,15,5.5,3.5802e-08,3.5802e-08
15,45,14.951,5.5,2.774e-06,2.774e-06
15,45,15,5.45,-1.9077e-08,-1.9077e-08
15,45,14.951,5.45,2.784e-06,2.784e-06
15,45,15,5.4,1.0167e-08,1.0167e-08
15,45,14.951,5.4,2.7948e-06,2.7948e-06
15,45,15,5.35,-9.854e-10,-9.854e-10
15,45,14.951,5.35,2.7997e-06,2.7997e-06
15,45,15,5.3,-2.8167e-09,-2.8167e-09
15,45,14.951,5.3,2.8067e-06,2.8067e-06
15,45,15,5.25,-2.9407e-09,-2.9407e-09
15,45,14.951,5.25,2.8154e-06,2.8154e-06
15,45,15,5.2,-1.5038e-09,-1.5038e-09
15,45,14.951,5.2,2.8244e-06,2.8244e-06
15,45,15,5.15,9.571e-10,9.571e-10
15,45,14.951,5.15,2.8355e-06,2.8355e-06
15,45,15,5.1,2.1237e-09,2.1237e-09
15,45,14.951,5.1,2.8463e-06,2.8463e-06
15,45,15,5.05,3.6292e-09,3.6292e-09
15,45,14.951,5.05,2.856e-06,2.856e-06
15,45,15,5,-2.0998e-08,-2.0998e-08
15,45,14.951,5,2.8668e-06,2.8668e-06
15,45,15,4.95,3.9307e-08,3.9307e-08
15,45,14.951,4.95,2.8741e-06,2.8741e-06
15,45,15,4.9,-2.4172e-08,-2.4172e-08
15,45,14.951,4.9,2.8852e-06,2.8852e-06
15,45,15,4.85,-1.735e-08,-1.735e-08
15,45,14.951,4.85,2.8915e-06,2.8915e-06
15,45,15,4.8,2.751e-08,2.751e-08
15,45,14.951,4.8,2.8948e-06,2.8948e-06
15,45,15,4.75,2.1896e-08,2.1896e-08
15,45,14.951,4.75,2.9001e-06,2.9001e-06
15,45,15,4.7,-5.0047e-08,-5.0047e-08
15,45,14.951,4.7,2.9068e-06,2.9068e-06
15,45,15,4.65,1.9652e-08,1.9652e-08
15,45,14.951,4.65,2.908e-06,2.908e-06
15,45,15,4.6,-8.7958e-11,-8.7958e-11
15,45,14.951,4.6,2.9086e-06,2.9086e-06
15,45,15,4.55,-3.1254e-09,-3.1254e-09
15,45,14.951,4.55,2.9067e-06,2.9067e-06
