TimeStep,Time,"Points:0","Points:1","Points:2","WaterHeight"
11,41,0.046287,7.75,0.00072033,0.00072033
11,41,0,7.75,0.00069598,0.00069598
11,41,0.04715,7.7029,0.00073447,0.00073447
11,41,-4.1679e-27,7.7038,0.00069232,0.00069232
11,41,0,-7.5587,0.00069571,0.00069571
11,41,0.048137,-7.5563,0.00074103,0.00074103
11,41,0,-7.5076,0.00069518,0.00069518
11,41,0.048264,-7.5055,0.0007423,0.0007423
11,41,6.8865e-25,7.6569,0.00069624,0.00069624
11,41,0.0476,7.6552,0.00073634,0.00073634
11,41,-9.5684e-27,7.6085,0.00069603,0.00069603
11,41,0.047916,7.6063,0.00073873,0.00073873
11,41,3.5843e-29,7.5587,0.00069569,0.00069569
11,41,0.048137,7.5563,0.00074105,0.00074105
11,41,-1.0451e-35,7.4559,0.00069448,0.00069448
11,41,0.048329,7.4543,0.00074279,0.00074279
11,41,-6.6109e-33,7.5076,0.00069519,0.00069519
11,41,0.048264,7.5055,0.00074231,0.00074231
11,41,-7.0003e-40,7.4042,0.00069378,0.00069378
11,41,0.048375,7.4031,0.00074295,0.00074295
11,41,2.1019e-43,7.3527,0.00069324,0.00069324
11,41,0.048421,7.352,0.00074306,0.00074306
11,41,4.2039e-45,7.3016,0.00069295,0.00069295
11,41,0.048467,7.3012,0.00074322,0.00074322
11,41,0,7.2508,0.00069288,0.00069288
11,41,0.048506,7.2507,0.00074342,0.00074342
11,41,0,7.2004,0.00069295,0.00069295
11,41,0.048534,7.2004,0.00074363,0.00074363
11,41,0,7.1502,0.00069309,0.00069309
11,41,0.048553,7.1502,0.00074383,0.00074383
11,41,0,7.1001,0.00069324,0.00069324
11,41,0.048564,7.1001,0.000744,0.000744
11,41,0.04857,7.05,0.00074415,0.00074415
11,41,0,7.05,0.00069337,0.00069337
11,41,0,7,0.00069346,0.00069346
11,41,0.048574,7,0.00074428,0.00074428
11,41,0.048575,6.95,0.0007444,0.0007444
11,41,0,6.95,0.00069353,0.00069353
11,41,0.048576,6.9,0.00074452,0.00074452
11,41,0,6.9,0.00069359,0.00069359
11,41,0.048577,6.85,0.00074463,0.00074463
11,41,0,6.85,0.00069361,0.00069361
11,41,0,6.8,0.00069363,0.00069363
11,41,0.048577,6.8,0.00074474,0.00074474
11,41,0,6.75,0.00069367,0.00069367
