TimeStep,Time,"Points:0","Points:1","Points:2","WaterHeight"
30,60,0.046257,7.75,0.055535,0.055535
30,60,3.0042e-20,7.75,0.049653,0.049653
30,60,0.047132,7.7031,0.055682,0.055682
30,60,-5.2172e-22,7.704,0.047852,0.047852
30,60,2.9963e-41,-7.5592,0.047847,0.047847
30,60,0.048096,-7.5568,0.055837,0.055837
30,60,6.2191e-41,-7.5081,0.047844,0.047844
30,60,0.04822,-7.506,0.055851,0.055851
30,60,7.0336e-24,7.6572,0.04785,0.04785
30,60,0.047572,7.6555,0.055763,0.055763
30,60,-4.7649e-26,7.609,0.047849,0.047849
30,60,0.04788,7.6068,0.055809,0.055809
30,60,9.2711e-29,7.5592,0.047847,0.047847
30,60,0.048096,7.5568,0.055837,0.055837
30,60,4.7482e-36,7.4564,0.04784,0.04784
30,60,0.048285,7.4547,0.055857,0.055857
30,60,4.1005e-32,7.5081,0.047844,0.047844
30,60,0.04822,7.506,0.055851,0.055851
30,60,9.2944e-38,7.4046,0.047836,0.047836
30,60,0.048331,7.4034,0.055861,0.055861
30,60,1.4079e-39,7.353,0.047833,0.047833
30,60,0.048377,7.3523,0.055866,0.055866
30,60,1.4086e-40,7.3018,0.047831,0.047831
30,60,0.048425,7.3015,0.055872,0.055872
30,60,1.0852e-40,7.251,0.04783,0.04783
30,60,0.048467,7.2509,0.055877,0.055877
30,60,9.8862e-42,7.2006,0.04783,0.04783
30,60,0.048498,7.2005,0.05588,0.05588
30,60,7.2868e-44,7.1503,0.047831,0.047831
30,60,0.04852,7.1503,0.055883,0.055883
30,60,4.2039e-45,7.1002,0.047832,0.047832
30,60,0.048533,7.1002,0.055883,0.055883
30,60,0,7.0501,0.047832,0.047832
30,60,0.048542,7.0501,0.055883,0.055883
30,60,0,7.0001,0.047833,0.047833
30,60,0.048546,7.0001,0.055883,0.055883
30,60,0.048549,6.95,0.055884,0.055884
30,60,0,6.95,0.047833,0.047833
30,60,0,6.9,0.047834,0.047834
30,60,0.048551,6.9,0.055883,0.055883
30,60,0.048552,6.85,0.055884,0.055884
30,60,0,6.85,0.047834,0.047834
30,60,0.048553,6.8,0.055884,0.055884
30,60,0,6.8,0.047834,0.047834
30,60,0.048554,6.75,0.055884,0.055884
30,60,0,6.75,0.047834,0.047834
30,60,0,6.7,0.047834,0.047834
30,60,0.048554,6.7,0.055884,0.055884
30,60,0,6.65,0.047834,0.047834
30,60,0.048554,6.65,0.055884,0.055884
30,60,0,6.6,0.047834,0.047834
30,60,0.048555,6.6,0.055883,0.055883
30,60,0.048555,6.55,0.055883,0.055883
30,60,0,6.55,0.047834,0.047834
30,60,0.048555,6.5,0.055883,0.055883
30,60,0,6.5,0.047834,0.047834
30,60,0,6.45,0.047834,0.047834
30,60,0.048555,6.45,0.055883,0.055883
30,60,0,6.4,0.047834,0.047834
30,60,0.048555,6.4,0.055883,0.055883
30,60,0.093322,7.75,0.062832,0.062832
30,60,0.094896,7.7025,0.062998,0.062998
30,60,15,7.7038,-2.7486e-06,-2.7486e-06
30,60,15,7.75,7.2265e-07,7.2265e-07
30,60,14.953,7.7029,4.373e-06,4.373e-06
30,60,14.954,7.75,-9.4075e-06,-9.4075e-06
30,60,0.10567,7.75,0.064657,0.064657
30,60,0.10729,7.7024,0.064819,0.064819
30,60,0.1438,7.7022,0.069993,0.069993
30,60,0.14173,7.75,0.069798,0.069798
30,60,14.907,7.75,-5.682e-06,-5.682e-06
30,60,14.905,7.7024,3.3114e-06,3.3114e-06
30,60,0.19158,7.75,0.076728,0.076728
30,60,0.19381,7.7019,0.076945,0.076945
30,60,0.24258,7.75,0.082846,0.082846
30,60,0.24462,7.7017,0.083072,0.083072
30,60,14.858,7.75,-5.7876e-06,-5.7876e-06
30,60,14.856,7.7021,1.9518e-06,1.9518e-06
30,60,14.808,7.75,-4.8249e-06,-4.8249e-06
30,60,14.806,7.7018,2.9423e-06,2.9423e-06
30,60,14.757,7.75,-4.1964e-06,-4.1964e-06
