TimeStep,Time,"Points:0","Points:1","Points:2","WaterHeight"
12,42,0.046283,7.75,0.0088629,0.0088629
12,42,0,7.75,0.0065621,0.0065621
12,42,0.04715,7.7029,0.0089078,0.0089078
12,42,-7.2958e-27,7.7039,0.0057763,0.0057763
12,42,0,-7.5587,0.0057822,0.0057822
12,42,0.048135,-7.5564,0.0089743,0.0089743
12,42,0,-7.5076,0.0057817,0.0057817
12,42,0.048262,-7.5055,0.0089815,0.0089815
12,42,1.0162e-24,7.6569,0.0057824,0.0057824
12,42,0.047599,7.6552,0.0089415,0.0089415
12,42,-1.2446e-26,7.6085,0.0057823,0.0057823
12,42,0.047915,7.6064,0.0089617,0.0089617
12,42,4.3135e-29,7.5587,0.0057822,0.0057822
12,42,0.048135,7.5564,0.0089744,0.0089744
12,42,-1.0973e-35,7.456,0.0057809,0.0057809
12,42,0.048327,7.4543,0.0089853,0.0089853
12,42,-4.9045e-33,7.5076,0.0057817,0.0057817
12,42,0.048262,7.5055,0.0089816,0.0089816
12,42,1.6203e-40,7.4042,0.0057799,0.0057799
12,42,0.048373,7.4031,0.0089876,0.0089876
12,42,7.539e-43,7.3527,0.0057791,0.0057791
12,42,0.048419,7.352,0.0089899,0.0089899
12,42,7.0065e-45,7.3016,0.0057787,0.0057787
12,42,0.048465,7.3012,0.0089921,0.0089921
12,42,0,7.2509,0.0057785,0.0057785
12,42,0.048504,7.2507,0.008994,0.008994
12,42,0,7.2004,0.0057785,0.0057785
12,42,0.048533,7.2004,0.0089954,0.0089954
12,42,0,7.1502,0.0057787,0.0057787
12,42,0.048552,7.1502,0.0089963,0.0089963
12,42,0,7.1001,0.0057788,0.0057788
12,42,0.048563,7.1001,0.0089966,0.0089966
12,42,0.048569,7.05,0.0089967,0.0089967
12,42,0,7.05,0.005779,0.005779
12,42,0,7,0.0057791,0.0057791
12,42,0.048572,7,0.0089965,0.0089965
12,42,0.048574,6.95,0.0089962,0.0089962
12,42,0,6.95,0.0057792,0.0057792
12,42,0.048575,6.9,0.0089959,0.0089959
12,42,0,6.9,0.0057792,0.0057792
12,42,0.048575,6.85,0.0089957,0.0089957
12,42,0,6.85,0.0057793,0.0057793
12,42,0,6.8,0.0057793,0.0057793
12,42,0.048576,6.8,0.0089956,0.0089956
12,42,0,6.75,0.0057793,0.0057793
12,42,0.048576,6.75,0.0089955,0.0089955
12,42,0,6.7,0.0057793,0.0057793
12,42,0.048576,6.7,0.0089952,0.0089952
12,42,0.048576,6.65,0.0089951,0.0089951
12,42,0,6.65,0.0057794,0.0057794
12,42,0.048576,6.6,0.008995,0.008995
12,42,0,6.6,0.0057793,0.0057793
12,42,0,6.55,0.0057793,0.0057793
12,42,0.048576,6.55,0.0089948,0.0089948
12,42,0,6.5,0.0057793,0.0057793
