TimeStep,Time,"Points:0","Points:1","Points:2","WaterHeight"
34,64,0.046287,7.75,-0.00019867,-0.00019867
34,64,0,7.75,-0.00011924,-0.00011924
34,64,0.047151,7.7029,-0.00018844,-0.00018844
34,64,-3.6867e-27,7.7038,-8.978e-05,-8.978e-05
34,64,0,-7.5587,-8.6734e-05,-8.6734e-05
34,64,0.048138,-7.5563,-0.00018853,-0.00018853
34,64,0,-7.5076,-8.7252e-05,-8.7252e-05
34,64,0.048264,-7.5055,-0.00018836,-0.00018836
34,64,6.3826e-25,7.6569,-8.6184e-05,-8.6184e-05
34,64,0.0476,7.6552,-0.00018992,-0.00018992
34,64,-9.1258e-27,7.6085,-8.6395e-05,-8.6395e-05
34,64,0.047916,7.6063,-0.0001891,-0.0001891
34,64,3.4721e-29,7.5587,-8.6755e-05,-8.6755e-05
34,64,0.048138,7.5563,-0.0001885,-0.0001885
34,64,-1.0371e-35,7.4559,-8.792e-05,-8.792e-05
34,64,0.04833,7.4543,-0.00018846,-0.00018846
34,64,-6.8734e-33,7.5076,-8.7243e-05,-8.7243e-05
34,64,0.048264,7.5055,-0.00018835,-0.00018835
34,64,-8.3263e-40,7.4042,-8.8572e-05,-8.8572e-05
34,64,0.048375,7.4031,-0.00018865,-0.00018865
34,64,1.2752e-43,7.3527,-8.9077e-05,-8.9077e-05
34,64,0.048421,7.352,-0.00018878,-0.00018878
34,64,4.2039e-45,7.3016,-8.9343e-05,-8.9343e-05
34,64,0.048467,7.3012,-0.00018879,-0.00018879
34,64,0,7.2508,-8.9401e-05,-8.9401e-05
34,64,0.048506,7.2507,-0.00018868,-0.00018868
34,64,0,7.2004,-8.9325e-05,-8.9325e-05
34,64,0.048535,7.2004,-0.00018844,-0.00018844
34,64,0,7.1502,-8.919e-05,-8.919e-05
34,64,0.048553,7.1502,-0.00018816,-0.00018816
34,64,0,7.1001,-8.9048e-05,-8.9048e-05
34,64,0.048564,7.1001,-0.00018791,-0.00018791
34,64,0.04857,7.05,-0.00018769,-0.00018769
34,64,0,7.05,-8.8927e-05,-8.8927e-05
34,64,0,7,-8.8842e-05,-8.8842e-05
34,64,0.048574,7,-0.00018753,-0.00018753
34,64,0.048575,6.95,-0.00018743,-0.00018743
