TimeStep,Time,"Points:0","Points:1","Points:2","WaterHeight"
1,31,0.046287,7.75,3.4719e-05,3.4719e-05
1,31,0,7.75,2.9216e-06,2.9216e-06
1,31,0.047151,7.7029,4.8446e-05,4.8446e-05
1,31,-3.7379e-27,7.7038,-6.5714e-06,-6.5714e-06
1,31,0,-7.5587,-3.491e-06,-3.491e-06
1,31,0.048137,-7.5563,4.9123e-05,4.9123e-05
1,31,0,-7.5076,-4.0081e-06,-4.0081e-06
1,31,0.048264,-7.5055,4.8549e-05,4.8549e-05
1,31,6.4362e-25,7.6569,-2.9408e-06,-2.9408e-06
1,31,0.0476,7.6552,4.9791e-05,4.9791e-05
1,31,-9.1728e-27,7.6085,-3.1518e-06,-3.1518e-06
1,31,0.047916,7.6063,4.9593e-05,4.9593e-05
1,31,3.4841e-29,7.5587,-3.5098e-06,-3.5098e-06
1,31,0.048137,7.5563,4.9132e-05,4.9132e-05
1,31,-1.0379e-35,7.4559,-4.6825e-06,-4.6825e-06
1,31,0.04833,7.4543,4.7993e-05,4.7993e-05
1,31,-6.8454e-33,7.5076,-3.9989e-06,-3.9989e-06
1,31,0.048264,7.5055,4.8554e-05,4.8554e-05
1,31,-8.1852e-40,7.4042,-5.3386e-06,-5.3386e-06
1,31,0.048375,7.4031,4.7561e-05,4.7561e-05
1,31,1.3593e-43,7.3527,-5.8477e-06,-5.8477e-06
1,31,0.048421,7.352,4.7298e-05,4.7298e-05
1,31,4.2039e-45,7.3016,-6.1156e-06,-6.1156e-06
1,31,0.048467,7.3012,4.716e-05,4.716e-05
1,31,0,7.2508,-6.1746e-06,-6.1746e-06
1,31,0.048506,7.2507,4.7093e-05,4.7093e-05
1,31,0,7.2004,-6.0992e-06,-6.0992e-06
1,31,0.048535,7.2004,4.7078e-05,4.7078e-05
1,31,0,7.1502,-5.9635e-06,-5.9635e-06
1,31,0.048553,7.1502,4.7078e-05,4.7078e-05
1,31,0,7.1001,-5.8209e-06,-5.8209e-06
1,31,0.048564,7.1001,4.7084e-05,4.7084e-05
1,31,0.04857,7.05,4.7096e-05,4.7096e-05
1,31,0,7.05,-5.6993e-06,-5.6993e-06
1,31,0,7,-5.6125e-06,-5.6125e-06
1,31,0.048574,7,4.7105e-05,4.7105e-05
1,31,0.048575,6.95,4.7108e-05,4.7108e-05
1,31,0,6.95,-5.5462e-06,-5.5462e-06
1,31,0.048576,6.9,4.7104e-05,4.7104e-05
1,31,0,6.9,-5.4892e-06,-5.4892e-06
1,31,0.048577,6.85,4.7086e-05,4.7086e-05
1,31,0,6.85,-5.4607e-06,-5.4607e-06
1,31,0,6.8,-5.4444e-06,-5.4444e-06
1,31,0.048577,6.8,4.7072e-05,4.7072e-05
1,31,0,6.75,-5.4056e-06,-5.4056e-06
1,31,0.048577,6.75,4.7074e-05,4.7074e-05
1,31,0,6.7,-5.4601e-06,-5.4601e-06
1,31,0.048577,6.7,4.7072e-05,4.7072e-05
1,31,0.048577,6.65,4.7064e-05,4.7064e-05
1,31,0,6.65,-5.3644e-06,-5.3644e-06
1,31,0.048577,6.6,4.7065e-05,4.7065e-05
1,31,0,6.6,-5.4225e-06,-5.4225e-06
1,31,0,6.55,-5.4028e-06,-5.4028e-06
1,31,0.048577,6.55,4.7063e-05,4.7063e-05
1,31,0,6.5,-5.401e-06,-5.401e-06
1,31,0.048577,6.5,4.7058e-05,4.7058e-05
1,31,0.048577,6.45,4.7051e-05,4.7051e-05
1,31,0,6.45,-5.3993e-06,-5.3993e-06
1,31,0,6.4,-5.398e-06,-5.398e-06
1,31,0.048577,6.4,4.7048e-05,4.7048e-05
1,31,0,6.35,-5.3995e-06,-5.3995e-06
1,31,0.048577,6.35,4.7036e-05,4.7036e-05
1,31,0.09338,7.75,9.0496e-05,9.0496e-05
1,31,0.094943,7.7024,0.00010104,0.00010104
1,31,15,7.7038,-2.7486e-06,-2.7486e-06
1,31,15,7.75,5.1702e-07,5.1702e-07
1,31,14.953,7.7029,3.1664e-06,3.1664e-06
1,31,14.954,7.75,-1.004e-05,-1.004e-05
1,31,0.14387,7.7021,0.00015486,0.00015486
1,31,0.14182,7.75,0.0001446,0.0001446
1,31,14.907,7.75,-6.6141e-06,-6.6141e-06
1,31,14.905,7.7024,1.9771e-06,1.9771e-06
1,31,0.19172,7.75,0.00020089,0.00020089
1,31,0.19391,7.7018,0.00021155,0.00021155
1,31,0.24276,7.75,0.00026021,0.00026021
1,31,0.24475,7.7017,0.00027049,0.00027049
1,31,14.858,7.75,-7.6916e-06,-7.6916e-06
1,31,14.856,7.7021,5.0705e-07,5.0705e-07
1,31,14.808,7.75,-7.8836e-06,-7.8836e-06
1,31,14.806,7.7018,4.6404e-07,4.6404e-07
