TimeStep,Time,"Points:0","Points:1","Points:2","WaterHeight"
28,58,0.046287,7.75,-0.00015893,-0.00015893
28,58,0,7.75,-0.00017044,-0.00017044
28,58,0.047151,7.7029,-0.00014638,-0.00014638
28,58,-3.6358e-27,7.7038,-0.0001725,-0.0001725
28,58,0,-7.5587,-0.00016948,-0.00016948
28,58,0.048138,-7.5563,-0.000142,-0.000142
28,58,0,-7.5076,-0.00017,-0.00017
28,58,0.048264,-7.5055,-0.00014066,-0.00014066
28,58,6.3293e-25,7.6569,-0.00016893,-0.00016893
28,58,0.0476,7.6552,-0.00014581,-0.00014581
28,58,-9.0789e-27,7.6085,-0.00016914,-0.00016914
28,58,0.047916,7.6063,-0.00014431,-0.00014431
28,58,3.4603e-29,7.5587,-0.0001695,-0.0001695
28,58,0.048138,7.5563,-0.00014199,-0.00014199
28,58,-1.0362e-35,7.4559,-0.00017067,-0.00017067
28,58,0.04833,7.4543,-0.0001403,-0.0001403
28,58,-6.9011e-33,7.5076,-0.00016999,-0.00016999
28,58,0.048264,7.5055,-0.00014066,-0.00014066
28,58,-8.4665e-40,7.4042,-0.00017131,-0.00017131
28,58,0.048375,7.4031,-0.0001403,-0.0001403
28,58,1.1771e-43,7.3527,-0.00017181,-0.00017181
28,58,0.048421,7.352,-0.00014034,-0.00014034
28,58,4.2039e-45,7.3016,-0.00017208,-0.00017208
28,58,0.048467,7.3012,-0.00014032,-0.00014032
28,58,0,7.2508,-0.00017213,-0.00017213
28,58,0.048506,7.2507,-0.00014025,-0.00014025
28,58,0,7.2004,-0.00017206,-0.00017206
28,58,0.048535,7.2004,-0.00014016,-0.00014016
28,58,0,7.1502,-0.00017192,-0.00017192
28,58,0.048553,7.1502,-0.00014007,-0.00014007
28,58,0,7.1001,-0.00017178,-0.00017178
28,58,0.048564,7.1001,-0.00013999,-0.00013999
28,58,0.04857,7.05,-0.00013993,-0.00013993
28,58,0,7.05,-0.00017166,-0.00017166
28,58,0,7,-0.00017158,-0.00017158
28,58,0.048574,7,-0.00013987,-0.00013987
28,58,0.048575,6.95,-0.00013982,-0.00013982
28,58,0,6.95,-0.00017151,-0.00017151
28,58,0.048576,6.9,-0.00013977,-0.00013977
28,58,0,6.9,-0.00017145,-0.00017145
28,58,0.048577,6.85,-0.00013972,-0.00013972
28,58,0,6.85,-0.00017142,-0.00017142
28,58,0,6.8,-0.00017141,-0.00017141
28,58,0.048577,6.8,-0.00013967,-0.00013967
28,58,0,6.75,-0.00017137,-0.00017137
28,58,0.048577,6.75,-0.00013963,-0.00013963
28,58,0,6.7,-0.00017142,-0.00017142
28,58,0.048577,6.7,-0.00013958,-0.00013958
28,58,0.048577,6.65,-0.00013953,-0.00013953
28,58,0,6.65,-0.00017133,-0.00017133
28,58,0.048577,6.6,-0.00013947,-0.00013947
28,58,0,6.6,-0.00017139,-0.00017139
28,58,0,6.55,-0.00017137,-0.00017137
28,58,0.048577,6.55,-0.00013941,-0.00013941
28,58,0,6.5,-0.00017137,-0.00017137
28,58,0.048577,6.5,-0.00013934,-0.00013934
28,58,0.048577,6.45,-0.00013927,-0.00013927
28,58,0,6.45,-0.00017136,-0.00017136
28,58,0,6.4,-0.00017136,-0.00017136
28,58,0.048577,6.4,-0.00013921,-0.00013921
28,58,0,6.35,-0.00017136,-0.00017136
28,58,0.048577,6.35,-0.00013916,-0.00013916
28,58,0.09338,7.75,-0.00013651,-0.00013651
28,58,0.094943,7.7024,-0.00012839,-0.00012839
28,58,15,7.7038,-2.7486e-06,-2.7486e-06
28,58,15,7.75,8.1507e-07,8.1507e-07
28,58,14.953,7.7029,4.6089e-06,4.6089e-06
28,58,14.954,7.75,-9.1191e-06,-9.1191e-06
28,58,0.14387,7.7021,-0.00012179,-0.00012179
28,58,0.14182,7.75,-0.00013124,-0.00013124
28,58,14.907,7.75,-5.647e-06,-5.647e-06
28,58,14.905,7.7024,3.3176e-06,3.3176e-06
28,58,0.19172,7.75,-0.0001395,-0.0001395
28,58,0.19391,7.7018,-0.0001275,-0.0001275
28,58,0.24276,7.75,-0.00015225,-0.00015225
28,58,0.24475,7.7017,-0.00014116,-0.00014116
28,58,14.858,7.75,-5.8051e-06,-5.8051e-06
28,58,14.856,7.7021,1.8621e-06,1.8621e-06
28,58,14.808,7.75,-4.6078e-06,-4.6078e-06
28,58,14.806,7.7018,3.0341e-06,3.0341e-06
28,58,14.757,7.75,-3.9818e-06,-3.9818e-06
28,58,14.755,7.7017,3.8789e-06,3.8789e-06
28,58,14.706,7.75,-2.2351e-06,-2.2351e-06
28,58,14.704,7.7016,5.4214e-06,5.4214e-06
28,58,14.654,7.75,2.2648e-07,2.2648e-07
28,58,14.653,7.7016,7.5119e-06,7.5119e-06
28,58,14.602,7.75,3.0412e-06,3.0412e-06
28,58,14.602,7.7015,9.9798e-06,9.9798e-06
28,58,14.551,7.75,6.456e-06,6.456e-06
28,58,14.551,7.7015,1.3007e-05,1.3007e-05
28,58,14.501,7.75,1.0239e-05,1.0239e-05
28,58,14.501,7.7014,1.6454e-05,1.6454e-05
28,58,14.45,7.75,1.458e-05,1.458e-05
28,58,14.45,7.7014,2.0416e-05,2.0416e-05
28,58,14.4,7.75,1.9403e-05,1.9403e-05
28,58,14.4,7.7014,2.4884e-05,2.4884e-05
28,58,14.35,7.75,2.4607e-05,2.4607e-05
28,58,14.35,7.7014,2.9819e-05,2.9819e-05
28,58,14.3,7.7014,3.5244e-05,3.5244e-05
28,58,14.3,7.75,3.0316e-05,3.0316e-05
28,58,14.25,7.75,3.6349e-05,3.6349e-05
28,58,14.25,7.7014,4.104e-05,4.104e-05
