TimeStep,Time,"Points:0","Points:1","Points:2","WaterHeight"
0,30,0.046287,7.75,-1.54e-05,-1.54e-05
0,30,0,7.75,-5.894e-06,-5.894e-06
0,30,0.047151,7.7029,-1.4102e-06,-1.4102e-06
0,30,-3.7412e-27,7.7038,-1.1785e-06,-1.1785e-06
0,30,0,-7.5587,1.9066e-06,1.9066e-06
0,30,0.048137,-7.5563,-7.041e-07,-7.041e-07
0,30,0,-7.5076,1.3878e-06,1.3878e-06
0,30,0.048264,-7.5055,-1.2393e-06,-1.2393e-06
0,30,6.4397e-25,7.6569,2.455e-06,2.455e-06
0,30,0.0476,7.6552,1.3983e-07,1.3983e-07
0,30,-9.1759e-27,7.6085,2.2445e-06,2.2445e-06
0,30,0.047916,7.6063,-2.0765e-07,-2.0765e-07
0,30,3.4848e-29,7.5587,1.8873e-06,1.8873e-06
0,30,0.048137,7.5563,-6.9664e-07,-6.9664e-07
0,30,-1.038e-35,7.4559,7.1514e-07,7.1514e-07
0,30,0.04833,7.4543,-1.7261e-06,-1.7261e-06
0,30,-6.8436e-33,7.5076,1.397e-06,1.397e-06
0,30,0.048264,7.5055,-1.2331e-06,-1.2331e-06
0,30,-8.1761e-40,7.4042,5.8918e-08,5.8918e-08
0,30,0.048375,7.4031,-2.1101e-06,-2.1101e-06
0,30,1.3593e-43,7.3527,-4.5092e-07,-4.5092e-07
0,30,0.048421,7.352,-2.3481e-06,-2.3481e-06
0,30,4.2039e-45,7.3016,-7.2031e-07,-7.2031e-07
0,30,0.048467,7.3012,-2.4568e-06,-2.4568e-06
0,30,0,7.2508,-7.7914e-07,-7.7914e-07
0,30,0.048506,7.2507,-2.4877e-06,-2.4877e-06
0,30,0,7.2004,-7.033e-07,-7.033e-07
0,30,0.048535,7.2004,-2.4687e-06,-2.4687e-06
0,30,0,7.1502,-5.6875e-07,-5.6875e-07
0,30,0.048553,7.1502,-2.4393e-06,-2.4393e-06
0,30,0,7.1001,-4.2683e-07,-4.2683e-07
0,30,0.048564,7.1001,-2.4059e-06,-2.4059e-06
0,30,0.04857,7.05,-2.3718e-06,-2.3718e-06
0,30,0,7.05,-3.0435e-07,-3.0435e-07
0,30,0,7,-2.1758e-07,-2.1758e-07
0,30,0.048574,7,-2.3499e-06,-2.3499e-06
0,30,0.048575,6.95,-2.32e-06,-2.32e-06
0,30,0,6.95,-1.4959e-07,-1.4959e-07
0,30,0.048576,6.9,-2.2978e-06,-2.2978e-06
0,30,0,6.9,-9.2939e-08,-9.2939e-08
0,30,0.048577,6.85,-2.2925e-06,-2.2925e-06
0,30,0,6.85,-6.4276e-08,-6.4276e-08
0,30,0,6.8,-4.9887e-08,-4.9887e-08
0,30,0.048577,6.8,-2.2748e-06,-2.2748e-06
0,30,0,6.75,-9.3628e-09,-9.3628e-09
0,30,0.048577,6.75,-2.2337e-06,-2.2337e-06
0,30,0,6.7,-6.3918e-08,-6.3918e-08
0,30,0.048577,6.7,-2.2039e-06,-2.2039e-06
