TimeStep,Time,"Points:0","Points:1","Points:2","WaterHeight"
29,59,0.046287,7.75,-0.00077364,-0.00077364
29,59,0,7.75,-0.00084662,-0.00084662
29,59,0.047151,7.7029,-0.00076162,-0.00076162
29,59,-3.2098e-27,7.7038,-0.00086486,-0.00086486
29,59,0,-7.5587,-0.00086213,-0.00086213
29,59,0.048138,-7.5563,-0.00075523,-0.00075523
29,59,0,-7.5076,-0.00086263,-0.00086263
29,59,0.048264,-7.5055,-0.00075393,-0.00075393
29,59,5.8833e-25,7.6569,-0.00086157,-0.00086157
29,59,0.0476,7.6552,-0.00076011,-0.00076011
29,59,-8.6871e-27,7.6085,-0.00086179,-0.00086179
29,59,0.047916,7.6063,-0.0007577,-0.0007577
29,59,3.361e-29,7.5587,-0.00086215,-0.00086215
29,59,0.048138,7.5563,-0.0007552,-0.0007552
29,59,-1.0291e-35,7.4559,-0.00086327,-0.00086327
29,59,0.04833,7.4543,-0.00075351,-0.00075351
29,59,-7.1335e-33,7.5076,-0.00086263,-0.00086263
29,59,0.048264,7.5055,-0.00075392,-0.00075392
29,59,-9.6404e-40,7.4042,-0.00086387,-0.00086387
29,59,0.048376,7.4031,-0.00075341,-0.00075341
29,59,4.344e-44,7.3527,-0.00086434,-0.00086434
29,59,0.048421,7.352,-0.00075334,-0.00075334
29,59,4.2039e-45,7.3016,-0.00086458,-0.00086458
29,59,0.048467,7.3012,-0.0007532,-0.0007532
29,59,0,7.2508,-0.00086463,-0.00086463
29,59,0.048506,7.2507,-0.00075301,-0.00075301
29,59,0,7.2004,-0.00086456,-0.00086456
29,59,0.048535,7.2004,-0.00075283,-0.00075283
29,59,0,7.1502,-0.00086443,-0.00086443
29,59,0.048553,7.1502,-0.00075266,-0.00075266
29,59,0,7.1001,-0.00086429,-0.00086429
29,59,0.048564,7.1001,-0.00075252,-0.00075252
29,59,0.048571,7.05,-0.00075241,-0.00075241
29,59,0,7.05,-0.00086417,-0.00086417
29,59,0,7,-0.00086409,-0.00086409
29,59,0.048574,7,-0.00075231,-0.00075231
29,59,0.048575,6.95,-0.00075221,-0.00075221
29,59,0,6.95,-0.00086403,-0.00086403
29,59,0.048576,6.9,-0.00075207,-0.00075207
29,59,0,6.9,-0.00086398,-0.00086398
29,59,0.048577,6.85,-0.00075191,-0.00075191
29,59,0,6.85,-0.00086395,-0.00086395
29,59,0,6.8,-0.00086393,-0.00086393
