TimeStep,Time,"Points:0","Points:1","Points:2","WaterHeight"
19,49,0.046287,7.75,-0.00012386,-0.00012386
19,49,0,7.75,-0.00016259,-0.00016259
19,49,0.047151,7.7029,-0.00011232,-0.00011232
19,49,-3.6353e-27,7.7038,-0.0001733,-0.0001733
19,49,0,-7.5587,-0.00017029,-0.00017029
19,49,0.048138,-7.5563,-0.0001081,-0.0001081
19,49,0,-7.5076,-0.0001708,-0.0001708
19,49,0.048264,-7.5055,-0.00010674,-0.00010674
19,49,6.3288e-25,7.6569,-0.00016973,-0.00016973
19,49,0.0476,7.6552,-0.00011251,-0.00011251
19,49,-9.0785e-27,7.6085,-0.00016995,-0.00016995
19,49,0.047916,7.6063,-0.00011056,-0.00011056
19,49,3.4602e-29,7.5587,-0.00017031,-0.00017031
19,49,0.048138,7.5563,-0.00010809,-0.00010809
19,49,-1.0362e-35,7.4559,-0.00017147,-0.00017147
19,49,0.04833,7.4543,-0.00010628,-0.00010628
19,49,-6.9014e-33,7.5076,-0.00017079,-0.00017079
19,49,0.048264,7.5055,-0.00010673,-0.00010673
19,49,-8.4679e-40,7.4042,-0.00017211,-0.00017211
19,49,0.048375,7.4031,-0.0001062,-0.0001062
19,49,1.1771e-43,7.3527,-0.00017262,-0.00017262
19,49,0.048421,7.352,-0.00010619,-0.00010619
19,49,4.2039e-45,7.3016,-0.00017288,-0.00017288
19,49,0.048467,7.3012,-0.00010613,-0.00010613
19,49,0,7.2508,-0.00017293,-0.00017293
19,49,0.048506,7.2507,-0.00010604,-0.00010604
19,49,0,7.2004,-0.00017286,-0.00017286
19,49,0.048535,7.2004,-0.00010592,-0.00010592
19,49,0,7.1502,-0.00017272,-0.00017272
19,49,0.048553,7.1502,-0.00010581,-0.00010581
19,49,0,7.1001,-0.00017258,-0.00017258
19,49,0.048564,7.1001,-0.00010573,-0.00010573
19,49,0.04857,7.05,-0.00010566,-0.00010566
19,49,0,7.05,-0.00017246,-0.00017246
19,49,0,7,-0.00017238,-0.00017238
19,49,0.048574,7,-0.00010562,-0.00010562
19,49,0.048575,6.95,-0.00010558,-0.00010558
19,49,0,6.95,-0.00017231,-0.00017231
19,49,0.048576,6.9,-0.00010556,-0.00010556
19,49,0,6.9,-0.00017225,-0.00017225
19,49,0.048577,6.85,-0.00010553,-0.00010553
19,49,0,6.85,-0.00017223,-0.00017223
