%FrameNumber	Time	X	Y   Z	Rx  Ry    Rz	
67	50.67	7.74910683	 0.0	-0.01965954	0.00000000	3.06926026	 0.0
68	50.68	7.74893432	 0.0	-0.01984119	0.00000000	3.06382308	 0.0
69	50.69	7.74875460	 0.0	-0.02002322	0.00000000	3.05861985	 0.0
70	50.70	7.74856760	 0.0	-0.02020528	0.00000000	3.05366052	 0.0
71	50.71	7.74837326	 0.0	-0.02038700	0.00000000	3.04895861	 0.0
72	50.72	7.74817155	 0.0	-0.02056804	0.00000000	3.04452866	 0.0
73	50.73	7.74796246	 0.0	-0.02074803	0.00000000	3.04038380	 0.0
74	50.74	7.74774597	 0.0	-0.02092659	0.00000000	3.03653577	 0.0
75	50.75	7.74752207	 0.0	-0.02110338	0.00000000	3.03299527	 0.0
76	50.76	7.74729077	 0.0	-0.02127802	0.00000000	3.02977134	 0.0
77	50.77	7.74705208	 0.0	-0.02145016	0.00000000	3.02687169	 0.0
78	50.78	7.74680603	 0.0	-0.02161942	0.00000000	3.02430316	 0.0
79	50.79	7.74655267	 0.0	-0.02178545	0.00000000	3.02207153	 0.0
80	50.80	7.74629205	 0.0	-0.02194788	0.00000000	3.02018173	 0.0
81	50.81	7.74602420	 0.0	-0.02210638	0.00000000	3.01863389	 0.0
82	50.82	7.74574923	 0.0	-0.02226057	0.00000000	3.01742891	 0.0
83	50.83	7.74546721	 0.0	-0.02241013	0.00000000	3.01656800	 0.0
84	50.84	7.74517828	 0.0	-0.02255472	0.00000000	3.01605204	 0.0
85	50.85	7.74488255	 0.0	-0.02269401	0.00000000	3.01588143	 0.0
86	50.86	7.74458017	 0.0	-0.02282768	0.00000000	3.01605558	 0.0
87	50.87	7.74427129	 0.0	-0.02295544	0.00000000	3.01657331	 0.0
88	50.88	7.74395609	 0.0	-0.02307697	0.00000000	3.01743309	 0.0
89	50.89	7.74363475	 0.0	-0.02319198	0.00000000	3.01863275	 0.0
90	50.90	7.74330749	 0.0	-0.02330019	0.00000000	3.02016977	 0.0
91	50.91	7.74297452	 0.0	-0.02340135	0.00000000	3.02204093	 0.0
92	50.92	7.74263609	 0.0	-0.02349518	0.00000000	3.02424229	 0.0
93	50.93	7.74229243	 0.0	-0.02358145	0.00000000	3.02676908	 0.0
94	50.94	7.74194382	 0.0	-0.02365994	0.00000000	3.02961512	 0.0
95	50.95	7.74159052	 0.0	-0.02373041	0.00000000	3.03277369	 0.0
96	50.96	7.74123284	 0.0	-0.02379268	0.00000000	3.03623756	 0.0
97	50.97	7.74087107	 0.0	-0.02384654	0.00000000	3.03999901	 0.0
98	50.98	7.74050552	 0.0	-0.02389181	0.00000000	3.04404948	 0.0
99	50.99	7.74013652	 0.0	-0.02392832	0.00000000	3.04837877	 0.0
100	51.00	7.73976440	 0.0	-0.02395595	0.00000000	3.05297570	 0.0
101	51.01	7.73938949	 0.0	-0.02397457	0.00000000	3.05782840	 0.0
102	51.02	7.73901216	 0.0	-0.02398408	0.00000000	3.06292424	 0.0
103	51.03	7.73863274	 0.0	-0.02398439	0.00000000	3.06824964	 0.0
104	51.04	7.73825159	 0.0	-0.02397542	0.00000000	3.07378930	 0.0
105	51.05	7.73786909	 0.0	-0.02395709	0.00000000	3.07952620	 0.0
106	51.06	7.73748557	 0.0	-0.02392936	0.00000000	3.08544225	 0.0
107	51.07	7.73710142	 0.0	-0.02389220	0.00000000	3.09151787	 0.0
108	51.08	7.73671698	 0.0	-0.02384561	0.00000000	3.09773246	 0.0
109	51.09	7.73633261	 0.0	-0.02378960	0.00000000	3.10406627	 0.0
110	51.10	7.73594871	 0.0	-0.02372421	0.00000000	3.11050112	 0.0
111	51.11	7.73556566	 0.0	-0.02364951	0.00000000	3.11702137	 0.0
112	51.12	7.73518390	 0.0	-0.02356556	0.00000000	3.12361300	 0.0
113	51.13	7.73480384	 0.0	-0.02347248	0.00000000	3.13026276	 0.0
114	51.14	7.73442589	 0.0	-0.02337037	0.00000000	3.13695590	 0.0
115	51.15	7.73405046	 0.0	-0.02325938	0.00000000	3.14367647	 0.0
116	51.16	7.73367795	 0.0	-0.02313965	0.00000000	3.15040761	 0.0
117	51.17	7.73330874	 0.0	-0.02301136	0.00000000	3.15713145	 0.0
118	51.18	7.73294320	 0.0	-0.02287469	0.00000000	3.16382944	 0.0
119	51.19	7.73258173	 0.0	-0.02272985	0.00000000	3.17048264	 0.0
120	51.20	7.73222468	 0.0	-0.02257709	0.00000000	3.17707170	 0.0
121	51.21	7.73187243	 0.0	-0.02241665	0.00000000	3.18357665	 0.0
122	51.22	7.73152534	 0.0	-0.02224879	0.00000000	3.18997790	 0.0
123	51.23	7.73118375	 0.0	-0.02207382	0.00000000	3.19625574	 0.0
124	51.24	7.73084802	 0.0	-0.02189203	0.00000000	3.20239020	 0.0
125	51.25	7.73051846	 0.0	-0.02170374	0.00000000	3.20836166	 0.0
126	51.26	7.73019540	 0.0	-0.02150930	0.00000000	3.21415132	 0.0
127	51.27	7.72987915	 0.0	-0.02130904	0.00000000	3.21973990	 0.0
128	51.28	7.72957001	 0.0	-0.02110335	0.00000000	3.22510867	 0.0
129	51.29	7.72926828	 0.0	-0.02089260	0.00000000	3.23023904	 0.0
130	51.30	7.72897421	 0.0	-0.02067721	0.00000000	3.23511285	 0.0
131	51.31	7.72868809	 0.0	-0.02045758	0.00000000	3.23971243	 0.0
132	51.32	7.72841018	 0.0	-0.02023413	0.00000000	3.24402462	 0.0
133	51.33	7.72814072	 0.0	-0.02000732	0.00000000	3.24803365	 0.0
134	51.34	7.72787994	 0.0	-0.01977760	0.00000000	3.25172399	 0.0
135	51.35	7.72762804	 0.0	-0.01954542	0.00000000	3.25508007	 0.0
136	51.36	7.72738521	 0.0	-0.01931126	0.00000000	3.25808692	 0.0
137	51.37	7.72715165	 0.0	-0.01907559	0.00000000	3.26073005	 0.0
138	51.38	7.72692751	 0.0	-0.01883892	0.00000000	3.26299549	 0.0
139	51.39	7.72671294	 0.0	-0.01860174	0.00000000	3.26487036	 0.0
140	51.40	7.72650807	 0.0	-0.01836454	0.00000000	3.26634227	 0.0
141	51.41	7.72631301	 0.0	-0.01812783	0.00000000	3.26739942	 0.0
142	51.42	7.72612784	 0.0	-0.01789212	0.00000000	3.26803033	 0.0
143	51.43	7.72595264	 0.0	-0.01765793	0.00000000	3.26822473	 0.0
144	51.44	7.72578746	 0.0	-0.01742576	0.00000000	3.26797289	 0.0
145	51.45	7.72563232	 0.0	-0.01719615	0.00000000	3.26726566	 0.0
146	51.46	7.72548724	 0.0	-0.01696961	0.00000000	3.26609376	 0.0
147	51.47	7.72535218	 0.0	-0.01674668	0.00000000	3.26444832	 0.0
148	51.48	7.72522712	 0.0	-0.01652785	0.00000000	3.26232113	 0.0
149	51.49	7.72511198	 0.0	-0.01631366	0.00000000	3.25970447	 0.0
150	51.50	7.72500667	 0.0	-0.01610461	0.00000000	3.25659131	 0.0
151	51.51	7.72491107	 0.0	-0.01590120	0.00000000	3.25297627	 0.0
152	51.52	7.72482505	 0.0	-0.01570394	0.00000000	3.24885674	 0.0
153	51.53	7.72474851	 0.0	-0.01551331	0.00000000	3.24423441	 0.0
154	51.54	7.72468132	 0.0	-0.01532980	0.00000000	3.23911434	 0.0
155	51.55	7.72462332	 0.0	-0.01515388	0.00000000	3.23350321	 0.0
156	51.56	7.72457435	 0.0	-0.01498603	0.00000000	3.22740746	 0.0
157	51.57	7.72453424	 0.0	-0.01482667	0.00000000	3.22083736	 0.0
158	51.58	7.72450273	 0.0	-0.01467627	0.00000000	3.21380021	 0.0
159	51.59	7.72447959	 0.0	-0.01453525	0.00000000	3.20630289	 0.0
160	51.60	7.72446453	 0.0	-0.01440401	0.00000000	3.19835258	 0.0
161	51.61	7.72445728	 0.0	-0.01428294	0.00000000	3.18995765	 0.0
162	51.62	7.72445751	 0.0	-0.01417241	0.00000000	3.18112727	 0.0
163	51.63	7.72446490	 0.0	-0.01407278	0.00000000	3.17187171	 0.0
164	51.64	7.72447910	 0.0	-0.01398438	0.00000000	3.16220171	 0.0
165	51.65	7.72449972	 0.0	-0.01390754	0.00000000	3.15212850	 0.0
166	51.66	7.72452637	 0.0	-0.01384257	0.00000000	3.14166330	 0.0
167	51.67	7.72455866	 0.0	-0.01378976	0.00000000	3.13082096	 0.0
168	51.68	7.72459618	 0.0	-0.01374936	0.00000000	3.11961566	 0.0
169	51.69	7.72463848	 0.0	-0.01372162	0.00000000	3.10806236	 0.0
170	51.70	7.72468510	 0.0	-0.01370677	0.00000000	3.09617613	 0.0
171	51.71	7.72473555	 0.0	-0.01370500	0.00000000	3.08397181	 0.0
172	51.72	7.72478934	 0.0	-0.01371649	0.00000000	3.07146578	 0.0
173	51.73	7.72484599	 0.0	-0.01374138	0.00000000	3.05867599	 0.0
174	51.74	7.72490499	 0.0	-0.01377979	0.00000000	3.04562207	 0.0
175	51.75	7.72496586	 0.0	-0.01383180	0.00000000	3.03232446	 0.0
176	51.76	7.72502807	 0.0	-0.01389748	0.00000000	3.01880434	 0.0
177	51.77	7.72509110	 0.0	-0.01397687	0.00000000	3.00508243	 0.0
178	51.78	7.72515437	 0.0	-0.01406998	0.00000000	2.99117740	 0.0
179	51.79	7.72521733	 0.0	-0.01417682	0.00000000	2.97711019	 0.0
180	51.80	7.72527943	 0.0	-0.01429737	0.00000000	2.96290400	 0.0
181	51.81	7.72534012	 0.0	-0.01443158	0.00000000	2.94858178	 0.0
182	51.82	7.72539883	 0.0	-0.01457933	0.00000000	2.93416674	 0.0
