"alpha.water","UnityVector:0","UnityVector:1","UnityVector:2","U:0","U:1","U:2","UMag","Points:0","Points:1","Points:2"
-0,1.0116,0.00015019,-0.0061191,1.0116,-0.0061191,0.00015019,1.0116,9.5501,-0.7,5.0914
-0,1.0028,-0.001053,-0.0017464,1.0028,-0.0017464,-0.001053,1.0028,5.249,-0.8,5.0915
-0,1.0133,-0.002677,-0.0063358,1.0133,-0.0063358,-0.002677,1.0134,9.9584,-0.9,5.0917
-0,1.0036,-0.0015674,-0.0019187,1.0036,-0.0019187,-0.0015674,1.0036,4.8065,-1,5.0916
-0,1.0115,-0.015259,-0.0049142,1.0115,-0.0049142,-0.015259,1.0117,10.491,-1.1,5.0913
-0,1.005,0.00037912,-0.0020331,1.005,-0.0020331,0.00037912,1.005,4.1439,-1.2,5.0913
-0,1.0077,-0.064025,-0.0016589,1.0077,-0.0016589,-0.064025,1.0097,11.25,-1.3,5.0914
-0,1.0041,0.00072333,-0.0018737,1.0041,-0.0018737,0.00072333,1.0041,3.35,-1.4,5.0914
-0,1.0059,-0.089586,-2.1313e-06,1.0059,-2.1313e-06,-0.089586,1.0099,12.05,-1.5,5.0914
-0,1.0019,-0.0010316,-0.0013746,1.0019,-0.0013746,-0.0010316,1.0019,2.55,-1.6,5.0914
-0,1.0061,-0.085558,0.00095163,1.0061,0.00095163,-0.085558,1.0097,12.85,-1.7,5.0914
-0,1.0007,-8.0967e-05,-0.00068069,1.0007,-0.00068069,-8.0967e-05,1.0007,1.7494,-1.8,5.0914
-0,1.0057,-0.068731,0.0011253,1.0057,0.0011253,-0.068731,1.008,13.65,-1.9,5.0914
-0,1.0005,0.0017663,-0.00054715,1.0005,-0.00054715,0.0017663,1.0005,0.95676,-2.0001,5.0914
-0,1.0051,-0.048135,0.00079274,1.0051,0.00079274,-0.048135,1.0062,14.416,-2.1004,5.0919
-0,1.0002,0.0015086,-0.00016202,1.0002,-0.00016202,0.0015086,1.0002,0.24129,-2.2015,5.0927
-0,1.005,-0.043488,0.00067776,1.005,0.00067776,-0.043488,1.0059,14.591,-2.2015,5.0924
-0,1.0003,-0.0003604,-0.00046264,1.0003,-0.00046264,-0.0003604,1.0003,0.76687,-2.3032,5.0918
-0,1.0058,-0.05036,0.00074018,1.0058,0.00074018,-0.05036,1.007,13.848,-2.4079,5.0917
-0,1.0001,0.00033154,-0.00029489,1.0001,-0.00029489,0.00033154,1.0001,1.5494,-2.518,5.0919
-0,1.0059,-0.051152,0.00012493,1.0059,0.00012493,-0.051152,1.0072,13.05,-2.637,5.0918
-0,1.0023,-0.00032702,-0.001148,1.0023,-0.001148,-0.00032702,1.0023,2.3499,-2.7693,5.0916
-0,1.0054,-0.045014,-0.00065627,1.0054,-0.00065627,-0.045014,1.0064,12.25,-2.9184,5.0913
-0,1.0049,-0.00025783,-0.0016067,1.0049,-0.0016067,-0.00025783,1.0049,3.15,-3.0847,5.0911
-0,1.0043,-0.034755,-0.0010276,1.0043,-0.0010276,-0.034755,1.0049,11.45,-3.2655,5.0911
-0,1.0132,-0.0016184,-0.0051401,1.0132,-0.0051401,-0.0016184,1.0132,3.9462,-3.4558,5.0911
-0,1.0042,-0.017201,-0.0011134,1.0042,-0.0011134,-0.017201,1.0044,10.675,-3.6518,5.0911
-0,1.0151,0.00027418,-0.0060132,1.0151,-0.0060132,0.00027418,1.0151,4.6562,-3.8503,5.0914
-0,1.0089,-0.0025057,-0.001412,1.0089,-0.001412,-0.0025057,1.0089,10.078,-4.0501,5.0919
-0,1.0135,-0.00026745,-0.0061467,1.0135,-0.0061467,-0.00026745,1.0136,5.1444,-4.25,5.0917
-0,1.0087,-0.0027739,-0.0014155,1.0087,-0.0014155,-0.0027739,1.0087,9.6507,-4.45,5.0915
-0,1.0117,-6.365e-05,-0.0047253,1.0117,-0.0047253,-6.365e-05,1.0117,5.55,-4.65,5.0914
-0,1.0053,-0.0011082,-0.0018045,1.0053,-0.0018045,-0.0011082,1.0053,9.25,-4.8501,5.0914
-0,1.0089,-0.0014849,-0.0037492,1.0089,-0.0037492,-0.0014849,1.0089,5.95,-5.0502,5.0914
-0,1.0047,1.7545e-05,-0.001497,1.0047,-0.001497,1.7545e-05,1.0047,8.85,-5.2504,5.0914
-0,1.0053,-0.00093464,-0.0025682,1.0053,-0.0025682,-0.00093464,1.0053,6.35,-5.4509,5.0914
-0,1.0042,-0.00017333,-0.002117,1.0042,-0.002117,-0.00017333,1.0042,8.45,-5.6519,5.0914
-0,1.0047,0.00039101,-0.002217,1.0047,-0.002217,0.00039101,1.0047,6.75,-5.8537,5.0915
-0,1.0029,-0.0010255,-0.0015976,1.0029,-0.0015976,-0.0010255,1.0029,8.05,-6.0566,5.0915
-0,1.0033,-0.0016499,-0.0013978,1.0033,-0.0013978,-0.0016499,1.0033,7.15,-6.2608,5.0916
-0,1.0032,-0.0011909,-0.0014947,1.0032,-0.0014947,-0.0011909,1.0032,7.65,-6.4662,5.0916
-0,1.0044,0.00029302,-0.0012902,1.0044,-0.0012902,0.00029302,1.0044,7.55,-6.6719,5.0917
-0,1.005,0.00045482,-0.0017046,1.005,-0.0017046,0.00045482,1.005,7.25,-6.8766,5.0918
-0,1.0047,-0.0029018,-0.0012062,1.0047,-0.0012062,-0.0029018,1.0047,7.95,-7.0784,5.0919
-0,1.0071,-0.0019837,-0.00017101,1.0071,-0.00017101,-0.0019837,1.0071,6.85,-7.2758,5.0922
-0,1.0022,-0.0013489,-0.0010555,1.0022,-0.0010555,-0.0013489,1.0022,8.35,-7.4682,5.0924
-5.5444e-41,1.0002,0.0051509,0.0013507,1.0002,0.0013507,0.0051509,1.0003,0.078696,-7.4679,1.0955
1,-0,0,-0,-0.00080386,-0.0001053,0.00036174,0,0.079734,-0.9,-2.813
1,0,-0,-0,0.002238,-0.0015069,-0.003279,0,0.023643,7.6833,-0.17542
1,0,-0,-0,0.0025054,-0.00096453,-0.00095853,0,0.02848,7.4926,-0.26418
1,0,0,-0,0.0029277,-0.00046098,0.0012646,0,0.025284,7.2308,-0.23169
1,0,0,-0,0.0017026,-0.00095874,0.0094471,0,0.024225,7.2763,-0.072902
1,-0,0,-0,-8.9006e-05,-0.00088732,0.014452,0,0.024286,7.025,-0.022543
9.325e-38,1.0065,0.045592,0.0030032,1.0065,0.0030032,0.045592,1.0075,0.02879,7.0286,0.24049
3.9763e-17,1.1183,0.14911,0.0066045,1.1183,0.0066045,0.14911,1.1282,0.024269,6.675,0.078011
1,0,0,-0,0.0027045,-0.00012046,0.0021784,0,0.028857,6.3752,-0.2592
-4.2568e-38,1.0003,0.0063933,-0.0013034,1.0003,-0.0013034,0.0063933,1.0003,0.078365,7.4676,0.90379
-1.2979e-34,1.0017,0.008356,-0.0004371,1.0017,-0.0004371,0.008356,1.0018,0.23564,7.2703,1.1921
-1.4381e-15,0.98546,0.012333,0.066997,0.98546,0.066997,0.012333,0.98782,0.070429,7.7264,0.027364
1,0,0,-0,0.0038018,-1.5744e-05,0.00028582,0,8.45,7.6553,-2.7179
-3.283e-29,1.0194,-0.073428,-0.00014982,1.0194,-0.00014982,-0.073428,1.022,14.922,7.6568,0.81561
1.7909e-28,0.80655,-0.055019,-0.041293,0.80655,-0.041293,-0.055019,0.80948,13.7,7.6938,0.46394
8.9932e-09,1.1471,-0.064695,-0.056578,1.1471,-0.056578,-0.064695,1.1504,6.975,7.6938,0.45478
3.1545e-29,1.0753,0.10481,0.019706,1.0753,0.019706,0.10481,1.0806,0.11873,7.7269,0.15298
1,0,0,-0,0.0049013,-1.4108e-05,0.00044994,0,7.95,7.6545,-2.6214
-0,0.74528,-0.10647,-0.0019115,0.74528,-0.0019115,-0.10647,0.75285,14.627,7.7224,0.24857
1.076e-13,1.4245,-0.004324,0.0076772,1.4245,0.0076772,-0.004324,1.4246,9.9375,7.7221,0.24313
2.797e-07,1.3231,-0.16478,0.038128,1.3231,0.038128,-0.16478,1.3339,7.4375,7.7221,0.24313
7.0667e-06,0.69165,0.017117,-0.0089461,0.69165,-0.0089461,0.017117,0.69192,4.9373,7.7221,0.24321
2.3956e-38,1.0806,0.077951,-0.0015385,1.0806,-0.0015385,0.077951,1.0835,0.21918,7.7287,0.20302
1,0,0,-0,0.005137,-1.3599e-05,0.00061058,0,7.85,7.6539,-2.5228
3.1635e-39,1.034,-0.086183,0.011748,1.034,0.011748,-0.086183,1.0377,14.832,7.7261,0.10206
-0,0.91424,-0.098049,0.022985,0.91424,0.022985,-0.098049,0.91977,14.731,7.7263,0.15164
-9.7571e-25,0.73286,-0.049498,0.0088404,0.73286,0.0088404,-0.049498,0.73458,14.679,7.7258,0.076977
1,-0,0,0,-6.5154e-05,0.00027771,0.024005,0,14.425,7.7257,-0.072147
1,0,0,0,0.0033602,0.00093275,0.01478,0,14.025,7.7222,-0.2674
1,0,0,-0,0.0080454,-0.00025951,0.030739,0,13.975,7.7257,-0.04731
1,0,0,0,0.0029798,1.9627e-06,0.0003939,0,13.251,7.6534,-2.4215
1,0,0,0,0.014748,0.00035441,0.023087,0,13.625,7.7257,-0.096911
-2.0445e-42,0.90001,-0.049804,0.01175,0.90001,0.01175,-0.049804,0.90147,14.401,7.6149,0.2207
-0,1.0081,-0.073587,-0.0038909,1.0081,-0.0038909,-0.073587,1.0108,14.975,3.7545,0.20833
-2.4495e-42,1.0098,-0.082077,-0.00046327,1.0098,-0.00046327,-0.082077,1.0131,14.974,1.2375,0.207
-0,1.0089,-0.074503,0.00093385,1.0089,0.00093385,-0.074503,1.0116,14.974,-1.2625,0.207
-0,1.0081,-0.071614,-0.00010554,1.0081,-0.00010554,-0.071614,1.0107,14.975,-4.775,0.20985
1,-0,0,-0,-2.4349e-06,-2.4198e-05,0.00146,0,14.92,-7.6568,-2.1174
-3.6434e-44,1.0113,-0.08944,0.00045694,1.0113,0.00045694,-0.08944,1.0153,14.975,-5.425,0.18202
-0,1.0136,-0.090646,0.0010811,1.0136,0.0010811,-0.090646,1.0176,14.975,-1.5875,0.18048
-0,1.0137,-0.098804,-0.0017904,1.0137,-0.0017904,-0.098804,1.0185,14.975,0.9125,0.18048
0,1.0118,-0.085536,-0.00037187,1.0118,-0.00037187,-0.085536,1.0154,14.975,3.4125,0.18048
-0,1.0158,-0.10679,-0.013427,1.0158,-0.013427,-0.10679,1.0215,14.976,7.3302,0.15636
-0,1.0175,-0.10832,0.0018842,1.0175,0.0018842,-0.10832,1.0232,14.976,3.0375,0.15444
-0,1.0185,-0.11702,-0.0050679,1.0185,-0.0050679,-0.11702,1.0252,14.976,0.5375,0.15444
0,1.0189,-0.11477,0.00089578,1.0189,0.00089578,-0.11477,1.0253,14.976,-1.9625,0.15444
-0,1.0168,-0.11321,0.0012372,1.0168,0.0012372,-0.11321,1.0231,14.976,-6.175,0.15521
0,1.0232,-0.12355,-0.00030282,1.0232,-0.00030282,-0.12355,1.0306,14.976,-4.125,0.12907
0,1.0259,-0.12835,0.0053098,1.0259,0.0053098,-0.12835,1.0339,14.976,-0.9375,0.1287
-0,1.0245,-0.14114,0.00011351,1.0245,0.00011351,-0.14114,1.0342,14.976,1.5625,0.1287
-0,1.0232,-0.12173,-0.00046225,1.0232,-0.00046225,-0.12173,1.0304,14.976,4.375,0.12907
-0,1.0309,-0.19579,-0.0011448,1.0309,-0.0011448,-0.19579,1.0493,14.976,6.025,0.1034
0,1.0336,-0.19561,0.0011237,1.0336,0.0011237,-0.19561,1.0519,14.976,2.3875,0.10321
-0,1.0355,-0.1842,-0.0034991,1.0355,-0.0034991,-0.1842,1.0518,14.976,-0.1125,0.10321
-0,1.0326,-0.19043,0.0070448,1.0326,0.0070448,-0.19043,1.05,14.976,-2.6126,0.10322
-0,1.0264,-0.19977,0.020163,1.0264,0.020163,-0.19977,1.0459,14.976,-7.4828,0.10404
-9.042e-36,1.0529,-0.14691,0.011789,1.0529,0.011789,-0.14691,1.0632,14.976,-2.8315,0.077981
-4.8876e-35,1.0593,-0.13628,-0.003034,1.0593,-0.003034,-0.13628,1.068,14.976,-0.2875,0.077907
-1.268e-39,1.0546,-0.15472,0.00068112,1.0546,0.00068112,-0.15472,1.0659,14.976,2.2125,0.077907
0,1.0555,-0.12771,-0.00013952,1.0555,-0.00013952,-0.12771,1.0632,14.976,5.675,0.078005
-1.055e-25,1.0535,-0.50889,0.00018149,1.0535,0.00018149,-0.50889,1.17,14.976,4.725,0.052773
-2.6065e-28,1.0602,-0.50191,0.00023245,1.0602,0.00023245,-0.50191,1.173,14.976,1.7375,0.052719
-1.839e-26,1.0647,-0.50541,0.0017564,1.0647,0.0017564,-0.50541,1.1786,14.976,-0.7625,0.052719
-5.3246e-27,1.0533,-0.50766,3.6941e-05,1.0533,3.6941e-05,-0.50766,1.1693,14.976,-3.775,0.052773
-2.0661e-27,0.63855,0.01892,-0.0010033,0.63855,-0.0010033,0.01892,0.63883,14.976,-6.525,0.027634
-1.2875e-16,0.6433,0.0039999,-2.1421e-05,0.6433,-2.1421e-05,0.0039999,0.64332,14.976,-2.1375,0.027605
-5.271e-16,0.64216,0.004397,0.0010413,0.64216,0.0010413,0.004397,0.64217,14.976,0.3625,0.027605
-4.6657e-17,0.64248,0.0044366,-0.00189,0.64248,-0.00189,0.0044366,0.6425,14.976,2.8625,0.027605
-9.9878e-18,0.64141,0.019424,-0.001404,0.64141,-0.001404,0.019424,0.6417,14.976,6.975,0.027642
0.39905,0.0019098,0.015862,-0.00014041,0.0019098,-0.00014041,0.015862,0.015978,14.976,3.5875,0.0025312
0.39905,0.0019882,0.01519,-1.142e-05,0.0019882,-1.142e-05,0.01519,0.015319,14.976,1.0875,0.0025311
0.39906,0.0019823,0.01549,6.2858e-05,0.0019823,6.2858e-05,0.01549,0.015617,14.976,-1.4125,0.0025309
0.39879,0.0018061,0.021204,-4.4865e-06,0.0018061,-4.4865e-06,0.021204,0.021281,14.976,-5.075,0.0025398
1,0,0,-0,4.8035e-05,-3.7817e-05,0.00024195,0,14.976,-5.225,-0.02254
1,0,0,0,2.3085e-05,2.2534e-05,0.00057455,0,14.976,-1.4875,-0.022531
1,0,0,-0,2.1139e-05,-4.9532e-06,0.00035255,0,14.976,1.0125,-0.022531
1,0,0,-0,2.0211e-05,-8.994e-05,0.00046854,0,14.976,3.5125,-0.022531
1,0,0,-0,8.8382e-06,-0.00022106,0.0098506,0,14.976,7.1252,-0.047659
1,0,0,-0,1.1557e-05,-5.6625e-05,0.0074738,0,14.976,2.9375,-0.047605
1,0,0,0,1.2573e-05,4.5592e-06,0.0074876,0,14.976,0.4375,-0.047605
1,0,0,0,1.2712e-05,6.2959e-06,0.007532,0,14.976,-2.0625,-0.047605
1,0,0,-0,1.4428e-05,-4.7736e-05,0.0084937,0,14.976,-6.375,-0.047634
1,0,0,0,1.9143e-05,7.3527e-06,0.0026845,0,14.976,-3.925,-0.072773
1,0,0,0,8.6936e-06,2.1597e-05,0.0019593,0,14.976,-0.8375,-0.072719
1,0,0,-0,8.042e-06,-5.175e-06,0.0017537,0,14.976,1.6625,-0.072719
1,0,0,-0,1.9138e-05,-6.8797e-06,0.0027864,0,14.976,4.575,-0.072773
1,0,0,0,1.0748e-05,3.3556e-05,0.0047686,0,14.976,5.825,-0.098005
1,0,0,0,7.1101e-06,7.6236e-07,0.004597,0,14.976,2.2875,-0.097907
1,0,0,-0,6.297e-06,-2.3428e-05,0.0046404,0,14.976,-0.2125,-0.097907
1,0,0,0,7.3799e-06,0.00057989,0.0055851,0,14.976,-2.7196,-0.097937
1,0,0,-0,3.7342e-06,-0.00063734,0.0079271,0,14.976,-7.6335,-0.12354
1,0,0,0,6.8628e-06,0.0003818,0.0025958,0,14.976,-2.6906,-0.12325
1,0,0,-0,5.0716e-06,-1.1941e-05,0.002358,0,14.976,-0.1875,-0.12321
1,0,0,-0,5.4932e-06,-3.9527e-06,0.0023066,0,14.976,2.3125,-0.12321
1,0,0,0,1.0204e-05,4.2399e-05,0.0017239,0,14.976,5.875,-0.1234
1,0,0,-0,4.1842e-06,-4.6753e-05,0.0050447,0,14.976,4.525,-0.14907
1,0,0,-0,4.1732e-06,-7.8351e-06,0.0031307,0,14.976,1.6375,-0.1487
1,0,0,0,3.9785e-06,1.5515e-05,0.0032617,0,14.976,-0.8625,-0.1487
1,0,0,-0,4.2384e-06,-1.2266e-05,0.0049334,0,14.976,-3.975,-0.14907
1,0,0,-0,3.8098e-06,-1.7698e-05,0.0020694,0,14.976,-6.325,-0.17522
1,0,0,0,3.2642e-06,2.0244e-05,0.0024731,0,14.976,-2.0375,-0.17444
1,0,0,0,3.0848e-06,4.0973e-06,0.0024586,0,14.976,0.4625,-0.17444
1,0,0,-0,2.9695e-06,-3.0437e-05,0.0023253,0,14.976,2.9625,-0.17444
1,0,0,0,3.8641e-06,5.1264e-05,0.0030742,0,14.976,7.1771,-0.17587
1,0,0,-0,1.7003e-06,-9.0509e-05,0.0023,0,14.975,3.4875,-0.20048
1,0,0,0,2.6351e-06,9.2371e-06,0.0023884,0,14.975,0.9875,-0.20048
1,0,0,0,2.4003e-06,1.7825e-05,0.0025743,0,14.975,-1.5125,-0.20048
1,0,0,0,1.3134e-06,1.3127e-07,0.0028927,0,14.975,-5.275,-0.20202
1,0,0,0,1.539e-06,0.00049584,0.0031392,0,14.975,-5.025,-0.22985
1,0,0,0,2.2392e-06,7.0358e-07,0.0023784,0,14.974,-1.3875,-0.227
1,0,0,0,2.2395e-06,4.1499e-05,0.002298,0,14.974,1.1125,-0.227
1,0,0,0,1.494e-06,0.00017415,0.0021674,0,14.974,3.6129,-0.22714
1,0,0,0,1.0554e-06,0.0017087,0.0024457,0,14.971,6.978,-0.26026
1,0,0,-0,1.8007e-06,-0.00011947,0.0017049,0,14.971,2.8625,-0.25414
1,0,0,0,1.9335e-06,0.00037682,0.0018102,0,14.971,0.3625,-0.25414
1,0,0,0,1.901e-06,4.3091e-05,0.0017786,0,14.971,-2.1375,-0.25414
1,0,0,-0,1.0341e-06,-0.00026581,0.00186,0,14.971,-6.5255,-0.2593
3.9243e-25,0.57389,-0.020204,0.010581,0.57389,0.010581,-0.020204,0.57434,12.475,-7.7222,0.24731
3.6608e-07,1.7386,-0.18012,-0.0086245,1.7386,-0.0086245,-0.18012,1.7479,8.8625,-7.7221,0.24313
9.1723e-11,0.8947,-0.079714,-0.013186,0.8947,-0.013186,-0.079714,0.89835,6.3625,-7.7221,0.24313
1.3178e-12,0.83242,0.052493,0.0064547,0.83242,0.0064547,0.052493,0.8341,2.975,-7.7222,0.24731
1,-0,0,-0,-0.0025121,-4.279e-05,0.010182,0,0.079786,-7.6568,-1.9132
6.5036e-19,0.85346,0.046228,-0.0033064,0.85346,-0.0033064,0.046228,0.85471,2.225,-7.7307,0.22531
1.904e-08,0.75517,-0.047194,0.028589,0.75517,0.028589,-0.047194,0.75718,5.9875,-7.7306,0.2228
2.1078e-05,1.7078,0.19575,0.013092,1.7078,0.013092,0.19575,1.719,8.4875,-7.7306,0.2228
1.1938e-24,0.5718,-0.010222,-0.0020002,0.5718,-0.0020002,-0.010222,0.5719,11.725,-7.7307,0.22531
2.8917e-28,0.60831,-0.023431,0.00072558,0.60831,0.00072558,-0.023431,0.60876,13.175,-7.7282,0.20115
6.4833e-09,1.9131,-0.11723,-0.041364,1.9131,-0.041364,-0.11723,1.9172,9.2125,-7.7282,0.19988
