"alpha.water","UnityVector:0","UnityVector:1","UnityVector:2","U:0","U:1","U:2","UMag","Points:0","Points:1","Points:2"
1,-0,0,0,-0.0041577,4.2684e-06,0.0016691,0,0.24428,-7.4666,-2.7177
1,0,0,-0,0.0044609,-8.9848e-06,0.00016908,0,13.846,-7.6558,-2.8125
1,-0,0,-0,-3.1402e-07,-8.0886e-05,0.00016621,0,14.919,4.6524,-2.8126
1,-0,-0,0,-0.014079,1.7889e-05,-0.00028774,0,3.5496,7.6557,-2.8125
-0,0.99794,0.00052323,-0.0011347,0.99794,-0.0011347,0.00052323,0.99794,0.07976,7.6568,3.09
-0,0.99979,0.00033518,-0.00015348,0.99979,-0.00015348,0.00033518,0.99979,0.079729,-2.3031,5.093
-0,0.97744,-0.0095451,-0.00049091,0.97744,-0.00049091,-0.0095451,0.97749,9.4501,-7.6565,5.0928
-2.82e-38,1.0042,-0.071999,6.3199e-05,1.0042,6.3199e-05,-0.071999,1.0068,14.92,1.6,5.093
-0,0.98647,-0.0027822,-0.00020132,0.98647,-0.00020132,-0.0027822,0.98647,6.75,7.6565,5.0928
-0,1.0005,-0.0022478,0.00080797,1.0005,0.00080797,-0.0022478,1.0005,8.05,7.4682,5.0924
-0,1.0036,-0.0019162,0.00099244,1.0036,0.00099244,-0.0019162,1.0036,7.15,7.2758,5.0922
-0,1.0029,-0.0026324,0.001285,1.0029,0.001285,-0.0026324,1.0029,7.65,7.0784,5.0919
-0,1.0028,-0.0024163,0.0013125,1.0028,0.0013125,-0.0024163,1.0028,7.55,6.8766,5.0918
-0,1.0027,-0.0026688,0.0014482,1.0027,0.0014482,-0.0026688,1.0027,7.25,6.6719,5.0917
-0,1.0029,-0.0016896,0.0014539,1.0029,0.0014539,-0.0016896,1.0029,7.95,6.4662,5.0916
-0,1.0026,-0.0022274,0.0015017,1.0026,0.0015017,-0.0022274,1.0026,6.85,6.2608,5.0916
-0,1.0035,-0.0015777,0.0014016,1.0035,0.0014016,-0.0015777,1.0035,8.35,6.0566,5.0915
-0,1.0028,-0.0016097,0.0017429,1.0028,0.0017429,-0.0016097,1.0028,6.45,5.8537,5.0915
-0,1.0043,-0.0018039,0.0013374,1.0043,0.0013374,-0.0018039,1.0043,8.75,5.6519,5.0914
-0,1.0032,-0.00096034,0.0018624,1.0032,0.0018624,-0.00096034,1.0032,6.05,5.4509,5.0914
-0,1.0052,-0.0022575,0.001181,1.0052,0.001181,-0.0022575,1.0052,9.15,5.2504,5.0914
-0,1.0038,-0.001167,0.0022034,1.0038,0.0022034,-0.001167,1.0038,5.65,5.0502,5.0914
-0,1.0057,-0.0063323,0.0010929,1.0057,0.0010929,-0.0063323,1.0057,9.5502,4.8502,5.0914
-0,1.0059,-0.0026817,0.0032482,1.0059,0.0032482,-0.0026817,1.0059,5.2479,4.6508,5.0915
-0,1.0074,-0.013977,0.0013738,1.0074,0.0013738,-0.013977,1.0075,9.9628,4.4533,5.0917
-0,1.0067,-0.00073498,0.0030179,1.0067,0.0030179,-0.00073498,1.0067,4.7979,4.2617,5.0915
-0,1.0112,-0.026351,0.0019246,1.0112,0.0019246,-0.026351,1.0115,10.499,4.0819,5.091
-0,1.0109,0.00079267,0.0048252,1.0109,0.0048252,0.00079267,1.0109,4.1412,3.9174,5.0911
-0,1.0152,-0.042707,0.0018316,1.0152,0.0018316,-0.042707,1.0161,11.251,3.7692,5.0916
-0,1.0095,-0.0016477,0.0035228,1.0095,0.0035228,-0.0016477,1.0095,3.35,3.637,5.0918
-0,1.0147,-0.057685,0.00094455,1.0147,0.00094455,-0.057685,1.0163,12.05,3.518,5.0919
-0,1.004,-0.00066493,0.0013507,1.004,0.0013507,-0.00066493,1.004,2.55,3.4079,5.0917
-0,1.0114,-0.067635,0.00013633,1.0114,0.00013633,-0.067635,1.0137,12.85,3.3031,5.0916
-0,1.0013,-0.0010763,0.0014375,1.0013,0.0014375,-0.0010763,1.0013,1.7494,3.2011,5.0915
