"alpha.water","UnityVector:0","UnityVector:1","UnityVector:2","U:0","U:1","U:2","UMag","Points:0","Points:1","Points:2"
-0,1.0065,-0.00236,0.0031032,1.0065,0.0031032,-0.00236,1.0065,5.65,5.0502,5.0914
-0,1.0065,-0.0026061,0.00086107,1.0065,0.00086107,-0.0026061,1.0065,9.5502,4.8502,5.0914
-0,1.0069,-0.0010603,0.0030901,1.0069,0.0030901,-0.0010603,1.0069,5.2479,4.6508,5.0915
-0,1.0065,-0.0094996,0.00084793,1.0065,0.00084793,-0.0094996,1.0066,9.9628,4.4533,5.0917
-0,1.0091,-0.00089356,0.0037718,1.0091,0.0037718,-0.00089356,1.0091,4.7979,4.2617,5.0915
-0,1.0077,-0.025015,0.00089889,1.0077,0.00089889,-0.025015,1.0081,10.499,4.0819,5.091
-0,1.012,0.00069439,0.0048518,1.012,0.0048518,0.00069439,1.012,4.1412,3.9174,5.0911
-0,1.0102,-0.04222,0.00068942,1.0102,0.00068942,-0.04222,1.011,11.251,3.7692,5.0916
-0,1.0082,0.0011636,0.0035232,1.0082,0.0035232,0.0011636,1.0082,3.35,3.637,5.0918
-0,1.0104,-0.053914,0.00025461,1.0104,0.00025461,-0.053914,1.0118,12.05,3.518,5.0919
-0,1.0033,0.00069815,0.0019497,1.0033,0.0019497,0.00069815,1.0033,2.55,3.4079,5.0917
-0,1.0085,-0.0602,-2.0635e-05,1.0085,-2.0635e-05,-0.0602,1.0103,12.85,3.3031,5.0916
-0,1.0013,0.0013463,0.00075286,1.0013,0.00075286,0.0013463,1.0013,1.7494,3.2011,5.0915
-0,1.0069,-0.062494,-3.2761e-05,1.0069,-3.2761e-05,-0.062494,1.0088,13.65,3.1003,5.0914
-0,1.0004,-0.00085294,0.0012678,1.0004,0.0012678,-0.00085294,1.0004,0.95676,3.0001,5.0914
-0,1.0057,-0.064679,6.1207e-05,1.0057,6.1207e-05,-0.064679,1.0078,14.416,2.9,5.0919
-0,0.99974,-0.00020164,0.00026149,0.99974,0.00026149,-0.00020164,0.99974,0.24128,2.8,5.0927
-0,1.0055,-0.065372,6.4709e-05,1.0055,6.4709e-05,-0.065372,1.0076,14.591,2.8,5.0923
-0,0.99995,-0.00051924,0.00070366,0.99995,0.00070366,-0.00051924,0.99995,0.7667,2.7,5.0916
-0,1.0058,-0.061184,-0.00011306,1.0058,-0.00011306,-0.061184,1.0077,13.848,2.6,5.0914
-0,1.0008,-0.00029466,0.0010681,1.0008,0.0010681,-0.00029466,1.0008,1.5493,2.5,5.0914
-0,1.0065,-0.066861,-0.00049183,1.0065,-0.00049183,-0.066861,1.0087,13.05,2.4,5.0914
-0,1.0021,0.0004094,0.00085317,1.0021,0.00085317,0.0004094,1.0021,2.3499,2.3,5.0914
-0,1.0079,-0.077807,-0.0008182,1.0079,-0.0008182,-0.077807,1.0109,12.25,2.2,5.0914
-0,1.0048,-0.00035037,0.0015341,1.0048,0.0015341,-0.00035037,1.0049,3.15,2.1,5.0914
-0,1.0088,-0.087845,-0.00075535,1.0088,-0.00075535,-0.087845,1.0126,11.45,2,5.0914
-0,1.0065,0.00058631,0.0036787,1.0065,0.0036787,0.00058631,1.0066,3.9482,1.9,5.0913
-0,1.0086,-0.086383,0.00026074,1.0086,0.00026074,-0.086383,1.0123,10.667,1.8,5.0912
-0,1.0045,0.00027335,0.0040372,1.0045,0.0040372,0.00027335,1.0045,4.667,1.7,5.0914
-0,1.0116,-0.066294,0.0014461,1.0116,0.0014461,-0.066294,1.0138,10.07,1.6,5.0917
-0,1.0027,-2.5164e-05,0.0042215,1.0027,0.0042215,-2.5164e-05,1.0027,5.1469,1.5,5.0916
-0,1.0166,-0.04088,0.0031347,1.0166,0.0031347,-0.04088,1.0174,9.6503,1.4,5.0915
-0,1.0018,0.00044524,0.0040216,1.0018,0.0040216,0.00044524,1.0018,5.55,1.3,5.0914
-0,1.0245,-0.016762,0.0055532,1.0245,0.0055532,-0.016762,1.0246,9.25,1.2,5.0914
-0,1.001,0.00060725,0.0048765,1.001,0.0048765,0.00060725,1.001,5.95,1.1,5.0914
-0,1.0335,-0.0060137,0.0078361,1.0335,0.0078361,-0.0060137,1.0335,8.85,1,5.0914
-0,1.0027,-0.0018755,0.0039106,1.0027,0.0039106,-0.0018755,1.0027,6.35,0.9,5.0914
-0,1.0342,-0.0035668,0.0082628,1.0342,0.0082628,-0.0035668,1.0343,8.45,0.8,5.0914
-0,1.0045,0.00043523,0.003996,1.0045,0.003996,0.00043523,1.0045,6.75,0.7,5.0914
-0,1.0286,-0.0037046,0.0068027,1.0286,0.0068027,-0.0037046,1.0286,8.05,0.6,5.0914
-0,1.0087,-0.00015049,0.0044363,1.0087,0.0044363,-0.00015049,1.0087,7.15,0.5,5.0914
-0,1.0196,-3.4324e-05,0.0044303,1.0196,0.0044303,-3.4324e-05,1.0196,7.65,0.4,5.0914
-0,1.0174,-0.0019132,0.0030845,1.0174,0.0030845,-0.0019132,1.0174,7.55,0.3,5.0914
-0,1.0094,0.00033192,0.0014327,1.0094,0.0014327,0.00033192,1.0094,7.25,0.2,5.0914
-0,1.0265,-0.00030905,0.002009,1.0265,0.002009,-0.00030905,1.0265,7.95,0.1,5.0914
-0,1.0044,0.00092746,0.00047194,1.0044,0.00047194,0.00092746,1.0044,6.85,-6.2864e-08,5.0914
-0,1.0319,-0.0018316,0.00087819,1.0319,0.00087819,-0.0018316,1.0319,8.35,-0.1,5.0914
-0,1.0009,0.0002771,-0.0020761,1.0009,-0.0020761,0.0002771,1.0009,6.45,-0.2,5.0914
-0,1.0336,-0.0055709,6.7065e-05,1.0336,6.7065e-05,-0.0055709,1.0336,8.75,-0.3,5.0914
-0,0.99983,-0.00083549,-0.0019505,0.99983,-0.0019505,-0.00083549,0.99983,6.05,-0.4,5.0914
-0,1.0287,-0.0097846,-0.0010302,1.0287,-0.0010302,-0.0097846,1.0287,9.15,-0.5,5.0914
-0,1.0002,-0.0009612,-0.002429,1.0002,-0.002429,-0.0009612,1.0002,5.65,-0.6,5.0914
-0,1.0214,-0.026756,-0.0014373,1.0214,-0.0014373,-0.026756,1.0218,9.5501,-0.7,5.0914
-0,1.0015,0.0011275,-0.0038193,1.0015,-0.0038193,0.0011275,1.0015,5.249,-0.8,5.0915
-0,1.0166,-0.050884,-0.0012508,1.0166,-0.0012508,-0.050884,1.0178,9.9584,-0.9,5.0917
-0,1.0037,0.000252,-0.0028002,1.0037,-0.0028002,0.000252,1.0037,4.8065,-1,5.0916
-0,1.0126,-0.079314,-0.00058768,1.0126,-0.00058768,-0.079314,1.0157,10.491,-1.1,5.0913
-0,1.0049,-0.0013479,-0.0027184,1.0049,-0.0027184,-0.0013479,1.0049,4.1439,-1.2,5.0913
-0,1.0102,-0.10368,0.00050425,1.0102,0.00050425,-0.10368,1.0155,11.25,-1.3,5.0914
-0,1.0052,-0.00096787,-0.0017005,1.0052,-0.0017005,-0.00096787,1.0052,3.35,-1.4,5.0914
-0,1.0091,-0.10359,0.0011105,1.0091,0.0011105,-0.10359,1.0144,12.05,-1.5,5.0914
-0,1.0022,0.00039373,-0.0016309,1.0022,-0.0016309,0.00039373,1.0022,2.55,-1.6,5.0914
-0,1.0074,-0.09294,0.00089596,1.0074,0.00089596,-0.09294,1.0117,12.85,-1.7,5.0914
-0,1.0003,-0.00054171,-0.00097167,1.0003,-0.00097167,-0.00054171,1.0003,1.7494,-1.8,5.0914
-0,1.006,-0.081084,0.00053531,1.006,0.00053531,-0.081084,1.0093,13.65,-1.9,5.0914
-0,1.0003,-0.00049625,-0.00092323,1.0003,-0.00092323,-0.00049625,1.0003,0.95676,-2.0001,5.0914
-0,1.0051,-0.076186,0.0002457,1.0051,0.0002457,-0.076186,1.008,14.416,-2.1004,5.0919
-0,0.9999,-0.00058011,-0.00024186,0.9999,-0.00024186,-0.00058011,0.99991,0.24129,-2.2015,5.0927
-0,1.005,-0.07672,0.00019846,1.005,0.00019846,-0.07672,1.008,14.591,-2.2015,5.0924
-0,1.0003,-0.0017964,-0.00084105,1.0003,-0.00084105,-0.0017964,1.0003,0.76687,-2.3032,5.0918
-0,1.0063,-0.076044,0.00044097,1.0063,0.00044097,-0.076044,1.0092,13.848,-2.4079,5.0917
-0,1.0012,0.0014175,-0.0021581,1.0012,-0.0021581,0.0014175,1.0012,1.5494,-2.518,5.0919
-0,1.0084,-0.074723,0.00040645,1.0084,0.00040645,-0.074723,1.0112,13.05,-2.637,5.0918
-0,1.0024,6.3805e-05,-0.0017936,1.0024,-0.0017936,6.3805e-05,1.0024,2.3499,-2.7693,5.0916
-0,1.0106,-0.06481,-0.00023139,1.0106,-0.00023139,-0.06481,1.0127,12.25,-2.9184,5.0913
-0,1.0059,-0.00095003,-0.0021333,1.0059,-0.0021333,-0.00095003,1.0059,3.15,-3.0847,5.0911
-0,1.013,-0.046929,-0.0012288,1.013,-0.0012288,-0.046929,1.0141,11.45,-3.2655,5.0911
-0,1.0107,0.00092634,-0.0037563,1.0107,-0.0037563,0.00092634,1.0107,3.9462,-3.4558,5.0911
-0,1.0115,-0.024082,-0.0017968,1.0115,-0.0017968,-0.024082,1.0117,10.675,-3.6518,5.0911
-0,1.0084,-0.00087705,-0.0035704,1.0084,-0.0035704,-0.00087705,1.0084,4.6562,-3.8503,5.0914
-0,1.0117,-0.0038599,-0.0018516,1.0117,-0.0018516,-0.0038599,1.0117,10.078,-4.0501,5.0919
-0,1.0067,-0.00097109,-0.003057,1.0067,-0.003057,-0.00097109,1.0067,5.1444,-4.25,5.0917
-0,1.0097,-0.0029724,-0.0016425,1.0097,-0.0016425,-0.0029724,1.0097,9.6507,-4.45,5.0915
-0,1.0051,-0.0013599,-0.0031948,1.0051,-0.0031948,-0.0013599,1.0051,5.55,-4.65,5.0914
-0,1.0067,-0.0023849,-0.0013601,1.0067,-0.0013601,-0.0023849,1.0067,9.25,-4.8501,5.0914
-0,1.0043,-0.0021564,-0.0029614,1.0043,-0.0029614,-0.0021564,1.0043,5.95,-5.0502,5.0914
-0,1.0052,-0.0023115,-0.0013878,1.0052,-0.0013878,-0.0023115,1.0052,8.85,-5.2504,5.0914
-0,1.0037,-0.001694,-0.002138,1.0037,-0.002138,-0.001694,1.0037,6.35,-5.4509,5.0914
-0,1.0042,-0.0013753,-0.0016061,1.0042,-0.0016061,-0.0013753,1.0042,8.45,-5.6519,5.0914
-0,1.0031,-0.0006375,-0.0016133,1.0031,-0.0016133,-0.0006375,1.0031,6.75,-5.8537,5.0915
-0,1.0034,-0.0021575,-0.0015114,1.0034,-0.0015114,-0.0021575,1.0034,8.05,-6.0566,5.0915
-0,1.0029,-0.00068961,-0.0014552,1.0029,-0.0014552,-0.00068961,1.0029,7.15,-6.2608,5.0916
-0,1.003,-0.0012108,-0.0011897,1.003,-0.0011897,-0.0012108,1.003,7.65,-6.4662,5.0916
-0,1.003,-0.0010903,-0.0010227,1.003,-0.0010227,-0.0010903,1.003,7.55,-6.6719,5.0917
-0,1.0033,-0.0010146,-0.00082257,1.0033,-0.00082257,-0.0010146,1.0033,7.25,-6.8766,5.0918
-0,1.0035,-0.0018357,-0.00079746,1.0035,-0.00079746,-0.0018357,1.0035,7.95,-7.0784,5.0919
-0,1.0047,-0.00050989,-0.00021058,1.0047,-0.00021058,-0.00050989,1.0047,6.85,-7.2758,5.0922
-0,1.0025,-0.0019066,-0.00067337,1.0025,-0.00067337,-0.0019066,1.0025,8.35,-7.4682,5.0924
-1.0559e-39,1.0003,0.0032711,0.0014175,1.0003,0.0014175,0.0032711,1.0003,0.078696,-7.4679,1.0955
1,-0,0,-0,-0.0022284,-9.1333e-05,0.00099251,0,0.079734,-0.9,-2.813
1,-0,-0,-0,-0.0035526,-0.0020105,-0.019695,0,0.023643,7.6833,-0.17542
1,-0,-0,-0,-0.0027883,-0.001984,-0.010415,0,0.02848,7.4926,-0.26418
1,-0,-0,-0,-0.0028327,-0.00079658,-0.0071365,0,0.025284,7.2308,-0.23169
1,-0,-0,-0,-0.0043144,-0.0013848,-0.0066955,0,0.024225,7.2763,-0.072902
1,-0,-0,-0,-0.0048472,-0.0009096,-0.0039996,0,0.024286,7.025,-0.022543
-0,1.0059,0.038232,0.0031289,1.0059,0.0031289,0.038232,1.0066,0.02879,7.0286,0.24049
-0,1.1161,0.14401,0.0063727,1.1161,0.0063727,0.14401,1.1253,0.024269,6.675,0.078011
1,-0,-0,-0,-0.0029414,-0.00034093,-0.0051859,0,0.028857,6.3752,-0.2592
-3.3719e-38,1.0004,0.004013,-0.0013279,1.0004,-0.0013279,0.004013,1.0004,0.078365,7.4676,0.90379
-3.97e-34,1.0012,0.005312,-0.00034747,1.0012,-0.00034747,0.005312,1.0012,0.23564,7.2703,1.1921
-0,1.0134,0.0049127,0.14565,1.0134,0.14565,0.0049127,1.0239,0.070429,7.7264,0.027364
1,0,-0,-0,0.0010165,-2.1616e-05,-3.6483e-05,0,8.45,7.6553,-2.7179
0.0002072,1.2249,-0.22254,0.047356,1.2249,0.047356,-0.22254,1.2458,14.922,7.6568,0.81561
1.2017e-12,0.69696,-0.045287,-0.024877,0.69696,-0.024877,-0.045287,0.69888,13.7,7.6938,0.46394
7.1466e-13,1.3922,-0.27374,0.0081597,1.3922,0.0081597,-0.27374,1.4189,6.975,7.6938,0.45478
-0,1.05,0.069465,0.014763,1.05,0.014763,0.069465,1.0524,0.11873,7.7269,0.15298
1,0,0,-0,0.0011343,-1.9925e-05,5.5045e-05,0,7.95,7.6545,-2.6214
-1.033e-32,0.77277,-0.10218,-0.0010296,0.77277,-0.0010296,-0.10218,0.7795,14.627,7.7224,0.24857
3.8245e-11,1.3572,-0.21117,0.045871,1.3572,0.045871,-0.21117,1.3743,9.9375,7.7221,0.24313
5.0609e-14,1.6023,-0.22024,0.0020127,1.6023,0.0020127,-0.22024,1.6174,7.4375,7.7221,0.24313
1.0879e-09,0.76911,0.029024,0.0094651,0.76911,0.0094651,0.029024,0.76971,4.9373,7.7221,0.24321
-0,1.0536,0.049537,-0.0044647,1.0536,-0.0044647,0.049537,1.0547,0.21918,7.7287,0.20302
1,0,0,-0,0.0011801,-1.9515e-05,9.9326e-05,0,7.85,7.6539,-2.5228
-2.0899e-33,1.0338,-0.095379,-0.0018042,1.0338,-0.0018042,-0.095379,1.0382,14.832,7.7261,0.10206
-2.5993e-37,0.9227,-0.10425,0.016704,0.9227,0.016704,-0.10425,0.92872,14.731,7.7263,0.15164
-1.0182e-19,0.83302,-0.0433,0.020431,0.83302,0.020431,-0.0433,0.83439,14.679,7.7258,0.076977
1,0,0,-0,0.0020534,-0.0010041,0.026456,0,14.425,7.7257,-0.072147
1,0,0,0,0.0083776,0.00043135,0.018463,0,14.025,7.7222,-0.2674
1,0,0,0,0.0097481,0.00034493,0.03278,0,13.975,7.7257,-0.04731
1,0,0,0,0.0050924,1.3109e-05,0.00083632,0,13.251,7.6534,-2.4215
1,0,0,0,0.016407,0.00065055,0.023363,0,13.625,7.7257,-0.096911
-2.0557e-34,0.93544,-0.012997,0.011891,0.93544,0.011891,-0.012997,0.93561,14.401,7.6149,0.2207
-1.4805e-39,1.0063,-0.064034,-0.0028935,1.0063,-0.0028935,-0.064034,1.0083,14.975,3.7545,0.20833
-4.3118e-42,1.0064,-0.060989,0.00025555,1.0064,0.00025555,-0.060989,1.0083,14.974,1.2375,0.207
-1.8357e-43,1.0065,-0.062907,-0.001141,1.0065,-0.001141,-0.062907,1.0085,14.974,-1.2625,0.207
-5.1848e-44,1.007,-0.065595,-6.5755e-06,1.007,-6.5755e-06,-0.065595,1.0092,14.975,-4.775,0.20985
1,-0,0,-0,-1.1284e-06,-4.669e-05,0.0025584,0,14.92,-7.6568,-2.1174
-1.739e-42,1.0104,-0.079691,0.00037301,1.0104,0.00037301,-0.079691,1.0135,14.975,-5.425,0.18202
-6.0256e-44,1.0094,-0.072345,-0.00076528,1.0094,-0.00076528,-0.072345,1.012,14.975,-1.5875,0.18048
-0,1.0098,-0.071207,0.0013387,1.0098,0.0013387,-0.071207,1.0123,14.975,0.9125,0.18048
-0,1.0086,-0.068895,-0.00079527,1.0086,-0.00079527,-0.068895,1.0109,14.975,3.4125,0.18048
-9.7824e-40,1.0139,-0.094596,-0.013825,1.0139,-0.013825,-0.094596,1.0184,14.976,7.3302,0.15636
-7.0065e-45,1.0126,-0.081472,0.00027861,1.0126,0.00027861,-0.081472,1.0159,14.976,3.0375,0.15444
0,1.0151,-0.088179,0.0026782,1.0151,0.0026782,-0.088179,1.0189,14.976,0.5375,0.15444
-4.5632e-38,1.014,-0.084803,-0.0011505,1.014,-0.0011505,-0.084803,1.0175,14.976,-1.9625,0.15444
-1.4404e-35,1.0153,-0.10044,0.0045882,1.0153,0.0045882,-0.10044,1.0203,14.976,-6.175,0.15521
-0,1.0204,-0.10351,0.00018418,1.0204,0.00018418,-0.10351,1.0256,14.976,-4.125,0.12907
-0,1.0227,-0.10683,-0.0044626,1.0227,-0.0044626,-0.10683,1.0282,14.976,-0.9375,0.1287
-0,1.0216,-0.10136,0.0017362,1.0216,0.0017362,-0.10136,1.0266,14.976,1.5625,0.1287
7.0065e-45,1.0204,-0.10343,-0.00034576,1.0204,-0.00034576,-0.10343,1.0256,14.976,4.375,0.12907
4.8769e-39,1.0317,-0.17815,-0.0053731,1.0317,-0.0053731,-0.17815,1.047,14.976,6.025,0.1034
-3.0574e-37,1.0326,-0.14925,0.00059971,1.0326,0.00059971,-0.14925,1.0434,14.976,2.3875,0.10321
-5.9353e-35,1.0334,-0.1743,0.00063261,1.0334,0.00063261,-0.1743,1.048,14.976,-0.1125,0.10321
-0,1.0294,-0.13882,0.011667,1.0294,0.011667,-0.13882,1.0387,14.976,-2.6126,0.10322
-7.6309e-40,1.0242,-0.18075,0.021426,1.0242,0.021426,-0.18075,1.0402,14.976,-7.4828,0.10404
-0,1.0526,-0.099994,0.014975,1.0526,0.014975,-0.099994,1.0575,14.976,-2.8315,0.077981
1.2091e-31,1.0553,-0.12917,-0.0017732,1.0553,-0.0017732,-0.12917,1.0632,14.976,-0.2875,0.077907
-9.3778e-31,1.0581,-0.11387,0.0017786,1.0581,0.0017786,-0.11387,1.0642,14.976,2.2125,0.077907
-1.3659e-31,1.0582,-0.11984,-0.0029202,1.0582,-0.0029202,-0.11984,1.0649,14.976,5.675,0.078005
1.2185e-21,1.0586,-0.47884,-0.00051992,1.0586,-0.00051992,-0.47884,1.1619,14.976,4.725,0.052773
-2.1565e-36,1.0662,-0.45317,0.0035115,1.0662,0.0035115,-0.45317,1.1585,14.976,1.7375,0.052719
-1.1885e-33,1.0614,-0.47155,-0.0072467,1.0614,-0.0072467,-0.47155,1.1615,14.976,-0.7625,0.052719
-6.7375e-38,1.0534,-0.4587,0.00051163,1.0534,0.00051163,-0.4587,1.1489,14.976,-3.775,0.052773
3.5499e-09,0.65402,0.020762,0.00015888,0.65402,0.00015888,0.020762,0.65435,14.976,-6.525,0.027634
9.0145e-09,0.66979,0.0080765,-0.00052483,0.66979,-0.00052483,0.0080765,0.66984,14.976,-2.1375,0.027605
6.7738e-09,0.66601,0.0084107,0.00068607,0.66601,0.00068607,0.0084107,0.66606,14.976,0.3625,0.027605
1.0218e-08,0.67448,0.0020054,0.00037292,0.67448,0.00037292,0.0020054,0.67449,14.976,2.8625,0.027605
1.2064e-09,0.65984,0.022183,-0.0013916,0.65984,-0.0013916,0.022183,0.66021,14.976,6.975,0.027642
0.39906,0.0015288,0.024856,-0.00029242,0.0015288,-0.00029242,0.024856,0.024904,14.976,3.5875,0.0025312
0.39906,0.0014219,0.024786,0.00010789,0.0014219,0.00010789,0.024786,0.024827,14.976,1.0875,0.0025311
0.39907,0.0014405,0.024725,-0.0001493,0.0014405,-0.0001493,0.024725,0.024768,14.976,-1.4125,0.0025309
0.3988,0.0015769,0.027449,6.4712e-06,0.0015769,6.4712e-06,0.027449,0.027494,14.976,-5.075,0.0025398
1,0,0,-0,4.6566e-05,-3.7551e-05,0.0042729,0,14.976,-5.225,-0.02254
1,0,0,-0,1.2114e-05,-5.871e-05,0.0067538,0,14.976,-1.4875,-0.022531
1,0,0,0,9.4475e-06,4.2019e-05,0.0064662,0,14.976,1.0125,-0.022531
1,0,0,-0,2.1802e-05,-4.4637e-05,0.0065168,0,14.976,3.5125,-0.022531
1,0,0,-0,4.4435e-06,-0.00018675,0.01678,0,14.976,7.1252,-0.047659
1,0,0,0,4.7253e-06,5.0277e-05,0.016159,0,14.976,2.9375,-0.047605
1,0,0,0,1.8318e-06,7.2949e-05,0.015214,0,14.976,0.4375,-0.047605
1,0,0,-0,3.0736e-06,-4.725e-05,0.015978,0,14.976,-2.0625,-0.047605
1,0,0,0,1.0103e-05,3.924e-05,0.013989,0,14.976,-6.375,-0.047634
1,0,0,0,1.9725e-05,1.1562e-05,0.0078899,0,14.976,-3.925,-0.072773
1,-0,0,-0,-1.4146e-06,-9.2233e-05,0.0081814,0,14.976,-0.8375,-0.072719
1,-0,0,-0,-7.6525e-07,-5.9758e-07,0.0091794,0,14.976,1.6625,-0.072719
1,0,0,-0,1.8761e-05,-0.00012475,0.0078631,0,14.976,4.575,-0.072773
1,0,0,-0,1.0041e-05,-1.5666e-05,0.0088123,0,14.976,5.825,-0.098005
1,0,0,0,8.3014e-07,5.8187e-05,0.013298,0,14.976,2.2875,-0.097907
1,-0,0,0,-8.6481e-07,5.422e-06,0.011636,0,14.976,-0.2125,-0.097907
1,0,0,0,4.2442e-06,0.00021829,0.013298,0,14.976,-2.7196,-0.097937
1,0,0,-0,2.7247e-06,-0.00064998,0.010053,0,14.976,-7.6335,-0.12354
1,0,0,0,5.3762e-06,8.9258e-05,0.009566,0,14.976,-2.6906,-0.12325
1,0,0,-0,1.5636e-07,-0.00018448,0.0086797,0,14.976,-0.1875,-0.12321
1,0,0,0,2.4018e-06,0.00032256,0.0099526,0,14.976,2.3125,-0.12321
1,0,0,0,1.3476e-05,2.3231e-05,0.0055596,0,14.976,5.875,-0.1234
1,0,0,-0,6.2043e-06,-3.632e-05,0.010442,0,14.976,4.525,-0.14907
1,0,0,0,2.2325e-06,0.00043999,0.010888,0,14.976,1.6375,-0.1487
1,0,0,-0,1.3708e-06,-0.00037996,0.0098167,0,14.976,-0.8625,-0.1487
1,0,0,0,6.6249e-06,1.6124e-05,0.010354,0,14.976,-3.975,-0.14907
1,0,0,-0,6.1851e-06,-9.9209e-05,0.0062165,0,14.976,-6.325,-0.17522
1,0,0,-0,3.2214e-06,-0.00027528,0.009429,0,14.976,-2.0375,-0.17444
1,0,0,-0,1.7624e-06,-0.00013682,0.0089964,0,14.976,0.4625,-0.17444
1,0,0,-0,3.5614e-06,-0.00010876,0.0095138,0,14.976,2.9625,-0.17444
1,0,0,0,6.391e-06,0.00047786,0.0078316,0,14.976,7.1771,-0.17587
1,0,0,-0,2.7841e-06,-6.4049e-05,0.0084182,0,14.975,3.4875,-0.20048
1,0,0,0,2.5109e-06,0.00031268,0.0094887,0,14.975,0.9875,-0.20048
1,0,0,-0,2.3141e-06,-0.00030141,0.0090246,0,14.975,-1.5125,-0.20048
1,0,0,-0,3.9569e-06,-4.1714e-05,0.0066814,0,14.975,-5.275,-0.20202
1,0,0,0,3.7276e-06,0.00014044,0.0076687,0,14.975,-5.025,-0.22985
1,0,0,-0,1.7914e-06,-0.00020237,0.0092707,0,14.974,-1.3875,-0.227
1,0,0,0,2.433e-06,0.00015058,0.0094532,0,14.974,1.1125,-0.227
1,0,0,-0,2.5615e-06,-3.001e-05,0.0083324,0,14.974,3.6129,-0.22714
1,0,0,0,2.9659e-06,0.0014205,0.0068019,0,14.971,6.978,-0.26026
1,0,0,0,3.1436e-06,0.00011518,0.0077415,0,14.971,2.8625,-0.25414
1,0,0,0,2.1493e-06,0.0007132,0.0074992,0,14.971,0.3625,-0.25414
1,0,0,0,2.4817e-06,0.00042905,0.0076938,0,14.971,-2.1375,-0.25414
1,0,0,-0,3.0818e-06,-0.00038901,0.0057651,0,14.971,-6.5255,-0.2593
1.6887e-10,0.4502,-0.015165,0.0089947,0.4502,0.0089947,-0.015165,0.45055,12.475,-7.7222,0.24731
6.1914e-09,2.0888,0.10558,0.072017,2.0888,0.072017,0.10558,2.0927,8.8625,-7.7221,0.24313
6.431e-06,0.861,0.062128,0.020306,0.861,0.020306,0.062128,0.86348,6.3625,-7.7221,0.24313
1.3359e-10,0.73377,0.034557,0.0032666,0.73377,0.0032666,0.034557,0.73459,2.975,-7.7222,0.24731
1,-0,0,-0,-0.004727,-0.00010468,0.023228,0,0.079786,-7.6568,-1.9132
2.5128e-15,0.80507,0.039353,-2.5727e-05,0.80507,-2.5727e-05,0.039353,0.80603,2.225,-7.7307,0.22531
1.2612e-15,0.75424,-0.10644,0.03337,0.75424,0.03337,-0.10644,0.76244,5.9875,-7.7306,0.2228
8.2396e-06,2.0399,0.018334,-0.019312,2.0399,-0.019312,0.018334,2.04,8.4875,-7.7306,0.2228
3.1839e-07,0.44611,0.0082009,5.6532e-05,0.44611,5.6532e-05,0.0082009,0.44619,11.725,-7.7307,0.22531
2.5122e-13,0.50853,-0.037957,-0.0092001,0.50853,-0.0092001,-0.037957,0.51003,13.175,-7.7282,0.20115
2.9512e-07,1.5902,-0.33049,0.016936,1.5902,0.016936,-0.33049,1.6243,9.2125,-7.7282,0.19988
