"alpha.water","UnityVector:0","UnityVector:1","UnityVector:2","U:0","U:1","U:2","UMag","Points:0","Points:1","Points:2"
-0,1.0039,-0.0057985,0.00041805,1.0039,0.00041805,-0.0057985,1.0039,11.251,3.7692,5.0916
-0,1.0016,-0.0028234,0.0010111,1.0016,0.0010111,-0.0028234,1.0016,3.35,3.637,5.0918
-0,1.0033,-0.010607,0.00050405,1.0033,0.00050405,-0.010607,1.0033,12.05,3.518,5.0919
-0,1.001,-0.0030854,0.00074047,1.001,0.00074047,-0.0030854,1.001,2.55,3.4079,5.0917
-0,1.0031,-0.01242,0.00068803,1.0031,0.00068803,-0.01242,1.0032,12.85,3.3031,5.0916
-0,1.0005,-0.0033268,0.00048949,1.0005,0.00048949,-0.0033268,1.0006,1.7494,3.2011,5.0915
-0,1.0028,-0.012968,0.0010029,1.0028,0.0010029,-0.012968,1.0029,13.65,3.1003,5.0914
-0,1.0002,-0.0030721,0.00030057,1.0002,0.00030057,-0.0030721,1.0002,0.95676,3.0001,5.0914
-0,1.0025,-0.020595,0.001092,1.0025,0.001092,-0.020595,1.0027,14.416,2.9,5.0919
-0,1.0017,0.00034426,6.2179e-05,1.0017,6.2179e-05,0.00034426,1.0017,0.24128,2.8,5.0927
-0,1.0024,-0.024055,0.0010931,1.0024,0.0010931,-0.024055,1.0027,14.591,2.8,5.0923
-0,1.0001,-0.0034307,0.00025371,1.0001,0.00025371,-0.0034307,1.0001,0.7667,2.7,5.0916
-0,1.0027,-0.0079397,0.0017203,1.0027,0.0017203,-0.0079397,1.0027,13.848,2.6,5.0914
-0,1.0004,-0.0031062,0.00042257,1.0004,0.00042257,-0.0031062,1.0004,1.5493,2.5,5.0914
-0,1.0027,-0.0045717,0.0015279,1.0027,0.0015279,-0.0045717,1.0027,13.05,2.4,5.0914
-0,1.0007,-0.0028287,0.00062231,1.0007,0.00062231,-0.0028287,1.0007,2.3499,2.3,5.0914
0,1.0035,-0.011042,0.00080858,1.0035,0.00080858,-0.011042,1.0035,12.25,2.2,5.0914
-0,1.001,-0.001846,0.00086041,1.001,0.00086041,-0.001846,1.001,3.15,2.1,5.0914
-0,1.0041,-0.020668,0.00053447,1.0041,0.00053447,-0.020668,1.0043,11.45,2,5.0914
-0,1.0004,-0.00032451,0.0014481,1.0004,0.0014481,-0.00032451,1.0004,3.9482,1.9,5.0913
-0,1.0049,-0.028996,0.00052513,1.0049,0.00052513,-0.028996,1.0053,10.667,1.8,5.0912
-0,1.0012,-0.0011911,0.0022532,1.0012,0.0022532,-0.0011911,1.0012,4.667,1.7,5.0914
-0,1.0076,-0.034881,0.00045915,1.0076,0.00045915,-0.034881,1.0082,10.07,1.6,5.0917
-0,1.0011,0.00092394,0.0041946,1.0011,0.0041946,0.00092394,1.0011,5.1469,1.5,5.0916
-0,1.0113,-0.035525,0.00065929,1.0113,0.00065929,-0.035525,1.0119,9.6503,1.4,5.0915
-0,1.0021,0.0015217,0.0058173,1.0021,0.0058173,0.0015217,1.0021,5.55,1.3,5.0914
-0,1.0176,-0.030234,0.0014471,1.0176,0.0014471,-0.030234,1.0181,9.25,1.2,5.0914
-0,1.0043,6.2335e-06,0.0058203,1.0043,0.0058203,6.2335e-06,1.0043,5.95,1.1,5.0914
-0,1.0287,-0.0172,0.0033586,1.0287,0.0033586,-0.0172,1.0289,8.85,1,5.0914
-0,1.0069,6.7001e-05,0.0080611,1.0069,0.0080611,6.7001e-05,1.0069,6.35,0.9,5.0914
-0,1.0379,-0.012535,0.0055892,1.0379,0.0055892,-0.012535,1.038,8.45,0.8,5.0914
-0,1.0112,-0.0021383,0.0065894,1.0112,0.0065894,-0.0021383,1.0112,6.75,0.7,5.0914
-0,1.0349,-0.0074114,0.0067214,1.0349,0.0067214,-0.0074114,1.035,8.05,0.6,5.0914
-0,1.0183,-0.0026923,0.0065633,1.0183,0.0065633,-0.0026923,1.0183,7.15,0.5,5.0914
-0,1.029,-0.00097972,0.0061319,1.029,0.0061319,-0.00097972,1.029,7.65,0.4,5.0914
-0,1.0266,-0.00076533,0.0053232,1.0266,0.0053232,-0.00076533,1.0267,7.55,0.3,5.0914
-0,1.0183,0.00027239,0.0037206,1.0183,0.0037206,0.00027239,1.0183,7.25,0.2,5.0914
-0,1.0342,-0.0043132,0.0039387,1.0342,0.0039387,-0.0043132,1.0342,7.95,0.1,5.0914
-0,1.01,-0.00026732,0.0011637,1.01,0.0011637,-0.00026732,1.01,6.85,-6.2864e-08,5.0914
-0,1.0414,-0.010007,0.002879,1.0414,0.002879,-0.010007,1.0415,8.35,-0.1,5.0914
-0,1.0043,-0.0011368,-0.00053293,1.0043,-0.00053293,-0.0011368,1.0043,6.45,-0.2,5.0914
-0,1.0376,-0.015761,0.0015031,1.0376,0.0015031,-0.015761,1.0377,8.75,-0.3,5.0914
-0,1.0017,-0.00078278,-0.0015032,1.0017,-0.0015032,-0.00078278,1.0017,6.05,-0.4,5.0914
-0,1.0243,-0.036344,0.00056456,1.0243,0.00056456,-0.036344,1.025,9.15,-0.5,5.0914
-0,1.0012,-0.00079655,-0.0012558,1.0012,-0.0012558,-0.00079655,1.0012,5.65,-0.6,5.0914
-0,1.0143,-0.055005,0.0001618,1.0143,0.0001618,-0.055005,1.0158,9.5501,-0.7,5.0914
-0,0.99982,-0.00012316,-0.0016682,0.99982,-0.0016682,-0.00012316,0.99983,5.249,-0.8,5.0915
-0,1.008,-0.068566,-0.0001052,1.008,-0.0001052,-0.068566,1.0103,9.9584,-0.9,5.0917
-0,1.0003,-0.00093368,-0.0015154,1.0003,-0.0015154,-0.00093368,1.0003,4.8065,-1,5.0916
-0,1.0047,-0.074765,-0.00035922,1.0047,-0.00035922,-0.074765,1.0074,10.491,-1.1,5.0913
-0,0.9999,-0.0023336,-0.0022261,0.9999,-0.0022261,-0.0023336,0.99991,4.1439,-1.2,5.0913
-0,1.004,-0.07201,-0.00030798,1.004,-0.00030798,-0.07201,1.0065,11.25,-1.3,5.0914
-0,1.0007,-0.0012467,-0.00069658,1.0007,-0.00069658,-0.0012467,1.0007,3.35,-1.4,5.0914
0,1.0034,-0.061789,-0.00062752,1.0034,-0.00062752,-0.061789,1.0053,12.05,-1.5,5.0914
-0,1.0007,-0.00253,-0.00050738,1.0007,-0.00050738,-0.00253,1.0007,2.55,-1.6,5.0914
0,1.0029,-0.04838,-0.00092499,1.0029,-0.00092499,-0.04838,1.0041,12.85,-1.7,5.0914
-0,1.0004,-0.0032244,-0.00037337,1.0004,-0.00037337,-0.0032244,1.0004,1.7494,-1.8,5.0914
-0,1.0024,-0.052044,-0.0010995,1.0024,-0.0010995,-0.052044,1.0038,13.65,-1.9,5.0914
-0,1.0002,-0.0034515,-0.00024482,1.0002,-0.00024482,-0.0034515,1.0002,0.95676,-2.0001,5.0914
0,1.0022,-0.073686,-0.00096178,1.0022,-0.00096178,-0.073686,1.0049,14.416,-2.1004,5.0919
-0,1.0017,0.00044604,-5.0156e-05,1.0017,-5.0156e-05,0.00044604,1.0017,0.24129,-2.2015,5.0927
0,1.0022,-0.081714,-0.00077593,1.0022,-0.00077593,-0.081714,1.0056,14.591,-2.2015,5.0924
-0,1.0001,-0.0032995,-0.00023444,1.0001,-0.00023444,-0.0032995,1.0001,0.76687,-2.3032,5.0918
-0,1.0024,-0.063002,-0.00064184,1.0024,-0.00064184,-0.063002,1.0043,13.848,-2.4079,5.0917
-0,1.0004,-0.0033194,-0.00041348,1.0004,-0.00041348,-0.0033194,1.0004,1.5494,-2.518,5.0919
-0,1.0028,-0.046194,-0.0005564,1.0028,-0.0005564,-0.046194,1.0038,13.05,-2.637,5.0918
-0,1.0008,-0.0030238,-0.00063495,1.0008,-0.00063495,-0.0030238,1.0008,2.3499,-2.7693,5.0916
-0,1.0034,-0.034204,-0.00046838,1.0034,-0.00046838,-0.034204,1.004,12.25,-2.9184,5.0913
-0,1.0013,-0.0026502,-0.00091822,1.0013,-0.00091822,-0.0026502,1.0013,3.15,-3.0847,5.0911
-0,1.0043,-0.021959,-0.00039541,1.0043,-0.00039541,-0.021959,1.0045,11.45,-3.2655,5.0911
-0,1.002,-0.0025195,-0.0012597,1.002,-0.0012597,-0.0025195,1.002,3.9462,-3.4558,5.0911
-0,1.0082,-0.009156,-0.00045493,1.0082,-0.00045493,-0.009156,1.0083,10.675,-3.6518,5.0911
-0,1.0035,-0.0026651,-0.0019101,1.0035,-0.0019101,-0.0026651,1.0035,4.6562,-3.8503,5.0914
-0,1.0126,-0.0050247,-0.00066922,1.0126,-0.00066922,-0.0050247,1.0126,10.078,-4.0501,5.0919
-0,1.0054,-0.0029546,-0.0024811,1.0054,-0.0024811,-0.0029546,1.0054,5.1444,-4.25,5.0917
-0,1.0139,-0.0048902,-0.0011168,1.0139,-0.0011168,-0.0048902,1.0139,9.6507,-4.45,5.0915
-0,1.0069,-0.0031359,-0.0026814,1.0069,-0.0026814,-0.0031359,1.007,5.55,-4.65,5.0914
-0,1.0144,-0.0039992,-0.0014548,1.0144,-0.0014548,-0.0039992,1.0144,9.25,-4.8501,5.0914
-0,1.0081,-0.0030279,-0.0024944,1.0081,-0.0024944,-0.0030279,1.0081,5.95,-5.0502,5.0914
-0,1.0142,-0.0044855,-0.0017716,1.0142,-0.0017716,-0.0044855,1.0142,8.85,-5.2504,5.0914
-0,1.0088,-0.003264,-0.0021262,1.0088,-0.0021262,-0.003264,1.0088,6.35,-5.4509,5.0914
-0,1.0133,-0.004012,-0.0017079,1.0133,-0.0017079,-0.004012,1.0133,8.45,-5.6519,5.0914
-0,1.009,-0.0034899,-0.0016157,1.009,-0.0016157,-0.0034899,1.009,6.75,-5.8537,5.0915
-0,1.0113,-0.0040007,-0.0013064,1.0113,-0.0013064,-0.0040007,1.0114,8.05,-6.0566,5.0915
-0,1.0084,-0.0031755,-0.0010483,1.0084,-0.0010483,-0.0031755,1.0084,7.15,-6.2608,5.0916
-0,1.0083,-0.0038246,-0.00076782,1.0083,-0.00076782,-0.0038246,1.0083,7.65,-6.4662,5.0916
-0,1.0072,-0.003642,-0.00059585,1.0072,-0.00059585,-0.003642,1.0072,7.55,-6.6719,5.0917
-0,1.007,-0.0030421,-0.00051153,1.007,-0.00051153,-0.0030421,1.007,7.25,-6.8766,5.0918
-0,1.008,-0.0039549,-0.00035385,1.008,-0.00035385,-0.0039549,1.008,7.95,-7.0784,5.0919
-0,1.0083,-0.0036563,-0.00044656,1.0083,-0.00044656,-0.0036563,1.0083,6.85,-7.2758,5.0922
-0,1.0094,-0.0039981,-0.00023186,1.0094,-0.00023186,-0.0039981,1.0094,8.35,-7.4682,5.0924
-0,1.0001,7.0949e-05,0.0015563,1.0001,0.0015563,7.0949e-05,1.0001,0.078696,-7.4679,1.0955
1,0,-0,0,0.00078841,3.2588e-05,-9.3853e-05,0,0.079734,-0.9,-2.813
1,-0,0,-0,-0.041395,-0.0028665,0.026653,0,0.023643,7.6833,-0.17542
1,-0,0,-0,-0.025563,-0.0016304,0.038015,0,0.02848,7.4926,-0.26418
1,-0,0,-0,-0.030672,-0.0013237,0.042077,0,0.025284,7.2308,-0.23169
1,-0,-0,-0,-0.064584,-0.00073652,-0.028251,0,0.024225,7.2763,-0.072902
0.9997,-0,-0,-0,-0.031635,-0.00084321,-0.11993,0,0.024286,7.025,-0.022543
0,1.0021,0.013786,0.0031946,1.0021,0.0031946,0.013786,1.0022,0.02879,7.0286,0.24049
-0,1.075,-0.0073983,0.0077555,1.075,0.0077555,-0.0073983,1.075,0.024269,6.675,0.078011
1,-0,0,-0,-0.027256,-0.00059623,0.041809,0,0.028857,6.3752,-0.2592
-0,1.0001,-0.00025308,-0.0014488,1.0001,-0.0014488,-0.00025308,1.0001,0.078365,7.4676,0.90379
-0,1.0003,-0.0012423,-0.0005494,1.0003,-0.0005494,-0.0012423,1.0003,0.23564,7.2703,1.1921
-0,0.44285,0.045627,-0.011408,0.44285,-0.011408,0.045627,0.44534,0.070429,7.7264,0.027364
1,0,-0,-0,0.0005381,-1.3569e-05,-1.2672e-05,0,8.45,7.6553,-2.7179
-6.0051e-28,1.0158,-0.074207,-0.0019403,1.0158,-0.0019403,-0.074207,1.0185,14.922,7.6568,0.81561
8.471e-29,0.85391,-0.078568,-0.04239,0.85391,-0.04239,-0.078568,0.85857,13.7,7.6938,0.46394
1.2603e-27,0.83786,0.0095973,-0.012617,0.83786,-0.012617,0.0095973,0.83801,6.975,7.6938,0.45478
-0,1.0384,0.05503,0.01044,1.0384,0.01044,0.05503,1.0399,0.11873,7.7269,0.15298
1,0,-0,-0,0.00056454,-1.3011e-05,-2.0543e-05,0,7.95,7.6545,-2.6214
-0,0.74917,-0.098063,-0.0059809,0.74917,-0.0059809,-0.098063,0.75559,14.627,7.7224,0.24857
5.3566e-24,0.58092,-0.00067211,-0.0083948,0.58092,-0.0083948,-0.00067211,0.58098,9.9375,7.7221,0.24313
3.3272e-23,0.61166,0.0030731,-0.0080718,0.61166,-0.0080718,0.0030731,0.61172,7.4375,7.7221,0.24313
1.1612e-23,0.70297,0.0086415,-0.0099201,0.70297,-0.0099201,0.0086415,0.70309,4.9373,7.7221,0.24321
-0,1.046,0.038718,-0.00543,1.046,-0.00543,0.038718,1.0468,0.21918,7.7287,0.20302
1,0,-0,-0,0.00056943,-1.2687e-05,-2.8452e-05,0,7.85,7.6539,-2.5228
0,1.0402,-0.079449,0.014503,1.0402,0.014503,-0.079449,1.0433,14.832,7.7261,0.10206
0,0.91558,-0.081043,0.021026,0.91558,0.021026,-0.081043,0.9194,14.731,7.7263,0.15164
0,0.82028,-0.04975,0.0097346,0.82028,0.0097346,-0.04975,0.82184,14.679,7.7258,0.076977
1,0,0,0,0.0022618,9.6702e-05,0.0011911,0,14.425,7.7257,-0.072147
1,0,0,0,7.2185e-05,0.00016813,0.0005817,0,14.025,7.7222,-0.2674
1,0,0,-0,0.012204,-0.0004003,0.0022075,0,13.975,7.7257,-0.04731
1,0,0,-0,0.00031663,-5.7984e-07,0.00010043,0,13.251,7.6534,-2.4215
1,0,0,0,0.0016747,0.00035178,0.0027512,0,13.625,7.7257,-0.096911
-0,0.88453,-0.056003,0.012168,0.88453,0.012168,-0.056003,0.88638,14.401,7.6149,0.2207
-8.4477e-36,1.0119,-0.098618,-0.0054859,1.0119,-0.0054859,-0.098618,1.0167,14.975,3.7545,0.20833
-5.4795e-36,1.0122,-0.097361,-0.0019427,1.0122,-0.0019427,-0.097361,1.0168,14.974,1.2375,0.207
-1.2564e-37,1.0114,-0.096621,-0.0004162,1.0114,-0.0004162,-0.096621,1.0161,14.974,-1.2625,0.207
-1.5377e-39,1.0122,-0.095493,-0.00015847,1.0122,-0.00015847,-0.095493,1.0167,14.975,-4.775,0.20985
1,0,0,-0,7.4449e-09,-2.2409e-07,4.3735e-05,0,14.92,-7.6568,-2.1174
-4.8065e-43,1.0131,-0.10861,-0.00035515,1.0131,-0.00035515,-0.10861,1.0189,14.975,-5.425,0.18202
-8.6881e-44,1.0143,-0.1137,-0.00011026,1.0143,-0.00011026,-0.1137,1.0206,14.975,-1.5875,0.18048
-0,1.0146,-0.11556,-0.003714,1.0146,-0.003714,-0.11556,1.0212,14.975,0.9125,0.18048
-0,1.0133,-0.10938,-0.0011896,1.0133,-0.0011896,-0.10938,1.0192,14.975,3.4125,0.18048
-0,1.0192,-0.12167,-0.013408,1.0192,-0.013408,-0.12167,1.0265,14.976,7.3302,0.15636
-0,1.0167,-0.12853,-1.7093e-05,1.0167,-1.7093e-05,-0.12853,1.0248,14.976,3.0375,0.15444
0,1.0166,-0.12862,-0.002947,1.0166,-0.002947,-0.12862,1.0247,14.976,0.5375,0.15444
-5.4791e-43,1.017,-0.13002,0.0001479,1.017,0.0001479,-0.13002,1.0253,14.976,-1.9625,0.15444
-0,1.0174,-0.12971,0.00065736,1.0174,0.00065736,-0.12971,1.0256,14.976,-6.175,0.15521
0,1.0232,-0.14505,0.00050159,1.0232,0.00050159,-0.14505,1.0335,14.976,-4.125,0.12907
0,1.0239,-0.14935,0.00069799,1.0239,0.00069799,-0.14935,1.0347,14.976,-0.9375,0.1287
-0,1.0262,-0.15422,-0.00069626,1.0262,-0.00069626,-0.15422,1.0377,14.976,1.5625,0.1287
-0,1.0233,-0.14516,-0.00033123,1.0233,-0.00033123,-0.14516,1.0335,14.976,4.375,0.12907
-0,1.0339,-0.21103,-0.00099014,1.0339,-0.00099014,-0.21103,1.0552,14.976,6.025,0.1034
-0,1.0349,-0.20491,0.010296,1.0349,0.010296,-0.20491,1.0551,14.976,2.3875,0.10321
-1.4013e-45,1.0355,-0.20343,0.00011947,1.0355,0.00011947,-0.20343,1.0552,14.976,-0.1125,0.10321
0,1.0347,-0.19836,0.0083681,1.0347,0.0083681,-0.19836,1.0536,14.976,-2.6126,0.10322
-0,1.0288,-0.21813,0.020135,1.0288,0.020135,-0.21813,1.0519,14.976,-7.4828,0.10404
7.8432e-41,1.0616,-0.14837,0.01543,1.0616,0.01543,-0.14837,1.0721,14.976,-2.8315,0.077981
3.8956e-43,1.0619,-0.15629,0.00014043,1.0619,0.00014043,-0.15629,1.0734,14.976,-0.2875,0.077907
-1.4013e-43,1.0612,-0.16083,0.012625,1.0612,0.012625,-0.16083,1.0734,14.976,2.2125,0.077907
0,1.0615,-0.14207,-0.0014804,1.0615,-0.0014804,-0.14207,1.0709,14.976,5.675,0.078005
-7.6254e-31,1.0589,-0.55999,0.00055654,1.0589,0.00055654,-0.55999,1.1978,14.976,4.725,0.052773
-1.4449e-31,1.0601,-0.58022,-0.00022175,1.0601,-0.00022175,-0.58022,1.2085,14.976,1.7375,0.052719
-6.2093e-27,1.0683,-0.55705,0.0034025,1.0683,0.0034025,-0.55705,1.2048,14.976,-0.7625,0.052719
5.5856e-37,1.0594,-0.55824,5.1183e-05,1.0594,5.1183e-05,-0.55824,1.1975,14.976,-3.775,0.052773
-2.0853e-21,0.5948,0.019244,0.00028668,0.5948,0.00028668,0.019244,0.59511,14.976,-6.525,0.027634
-4.8421e-21,0.60259,0.0049822,-2.0896e-05,0.60259,-2.0896e-05,0.0049822,0.60262,14.976,-2.1375,0.027605
-4.068e-19,0.60276,0.0049735,-0.00020896,0.60276,-0.00020896,0.0049735,0.60279,14.976,0.3625,0.027605
-4.8574e-21,0.60259,0.0050531,5.0593e-05,0.60259,5.0593e-05,0.0050531,0.60262,14.976,2.8625,0.027605
-1.0781e-23,0.59527,0.020124,-0.00088872,0.59527,-0.00088872,0.020124,0.59561,14.976,6.975,0.027642
0.39904,0.0032821,0.011224,-0.00010865,0.0032821,-0.00010865,0.011224,0.011694,14.976,3.5875,0.0025312
0.39904,0.003294,0.01027,-6.1295e-05,0.003294,-6.1295e-05,0.01027,0.010785,14.976,1.0875,0.0025311
0.39905,0.0033022,0.011216,-6.0252e-06,0.0033022,-6.0252e-06,0.011216,0.011692,14.976,-1.4125,0.0025309
0.39878,0.0032131,0.014594,-1.0049e-05,0.0032131,-1.0049e-05,0.014594,0.014944,14.976,-5.075,0.0025398
1,0,-0,-0,4.0955e-05,-1.3008e-05,-0.0010773,0,14.976,-5.225,-0.02254
1,0,0,-0,3.0119e-05,-5.609e-06,6.8152e-05,0,14.976,-1.4875,-0.022531
1,0,-0,-0,2.3981e-05,-3.3377e-05,-0.0003916,0,14.976,1.0125,-0.022531
1,0,0,-0,2.9959e-05,-2.7255e-05,7.3639e-05,0,14.976,3.5125,-0.022531
1,0,0,-0,9.7739e-06,-8.6067e-05,0.0051008,0,14.976,7.1252,-0.047659
1,0,0,-0,1.6829e-05,-2.6942e-06,0.0048824,0,14.976,2.9375,-0.047605
1,0,0,-0,1.6876e-05,-1.2999e-05,0.0048916,0,14.976,0.4375,-0.047605
1,0,0,-0,1.6937e-05,-2.4827e-07,0.0048836,0,14.976,-2.0625,-0.047605
1,0,0,0,1.4744e-05,2.7938e-06,0.0051171,0,14.976,-6.375,-0.047634
1,0,0,0,1.2327e-05,2.6255e-06,0.00059432,0,14.976,-3.925,-0.072773
1,0,0,0,1.0803e-05,6.1191e-06,0.0014523,0,14.976,-0.8375,-0.072719
1,0,0,-0,8.5062e-06,-2.7895e-06,0.00094308,0,14.976,1.6625,-0.072719
1,0,0,-0,1.2217e-05,-5.514e-07,0.00054552,0,14.976,4.575,-0.072773
1,0,0,-0,7.0087e-06,-3.6024e-06,0.0028867,0,14.976,5.825,-0.098005
1,0,0,0,5.6145e-06,3.1331e-05,0.0027716,0,14.976,2.2875,-0.097907
1,0,0,-0,6.6134e-06,-1.3451e-06,0.0029855,0,14.976,-0.2125,-0.097907
1,0,0,0,5.8926e-06,0.00019151,0.003242,0,14.976,-2.7196,-0.097937
1,0,-0,0,1.5786e-06,0.00032176,-0.00056866,0,14.976,-7.6335,-0.12354
1,0,0,0,3.3557e-06,3.4812e-05,0.0017005,0,14.976,-2.6906,-0.12325
1,0,0,-0,3.2688e-06,-2.2329e-06,0.0019054,0,14.976,-0.1875,-0.12321
1,0,0,0,2.9851e-06,4.3295e-06,0.0016456,0,14.976,2.3125,-0.12321
1,0,0,0,5.127e-06,6.1414e-06,0.00085007,0,14.976,5.875,-0.1234
1,0,0,-0,7.1219e-07,-3.4374e-06,0.0027316,0,14.976,4.525,-0.14907
1,0,0,-0,1.0971e-06,-6.6471e-06,0.0019643,0,14.976,1.6375,-0.1487
1,0,0,-0,6.497e-07,-7.2439e-06,0.0022592,0,14.976,-0.8625,-0.1487
1,0,0,0,7.1727e-07,8.435e-06,0.0027604,0,14.976,-3.975,-0.14907
1,0,0,-0,8.2371e-07,-3.6528e-06,0.0010093,0,14.976,-6.325,-0.17522
1,0,0,0,2.7565e-07,3.4328e-06,0.0019517,0,14.976,-2.0375,-0.17444
1,0,0,-0,1.2516e-07,-1.7472e-05,0.0020071,0,14.976,0.4625,-0.17444
1,0,0,-0,1.1772e-07,-2.9979e-05,0.0020016,0,14.976,2.9625,-0.17444
1,0,0,-0,6.6945e-07,-8.5751e-06,0.00079587,0,14.976,7.1771,-0.17587
1,0,0,-0,6.606e-08,-2.2057e-05,0.0017827,0,14.975,3.4875,-0.20048
1,0,0,-0,1.8378e-07,-9.1727e-05,0.0016248,0,14.975,0.9875,-0.20048
1,0,0,-0,2.5422e-07,-1.2463e-05,0.0017936,0,14.975,-1.5125,-0.20048
1,0,0,0,2.33e-07,0.00010458,0.001765,0,14.975,-5.275,-0.20202
1,0,0,0,2.9081e-07,0.00014577,0.00098864,0,14.975,-5.025,-0.22985
1,0,0,-0,1.9591e-07,-2.7346e-05,0.0013765,0,14.974,-1.3875,-0.227
1,0,0,-0,2.6369e-07,-4.9595e-05,0.0011461,0,14.974,1.1125,-0.227
1,0,0,0,1.3346e-07,3.8634e-05,0.0013391,0,14.974,3.6129,-0.22714
1,0,0,0,3.8712e-07,0.0002029,0.0009889,0,14.971,6.978,-0.26026
1,0,0,0,2.3879e-07,5.3071e-05,0.0012202,0,14.971,2.8625,-0.25414
1,0,0,0,2.3149e-07,2.2296e-05,0.0012255,0,14.971,0.3625,-0.25414
1,0,0,0,3.7318e-07,4.069e-05,0.0012198,0,14.971,-2.1375,-0.25414
1,0,0,0,3.7975e-07,0.00015322,0.00094016,0,14.971,-6.5255,-0.2593
1.752e-24,0.57843,-0.013632,0.011919,0.57843,0.011919,-0.013632,0.57871,12.475,-7.7222,0.24731
5.0517e-25,0.56738,0.0012712,0.0054894,0.56738,0.0054894,0.0012712,0.56741,8.8625,-7.7221,0.24313
5.4952e-27,0.6143,0.0052096,0.0056177,0.6143,0.0056177,0.0052096,0.61435,6.3625,-7.7221,0.24313
5.7751e-24,0.79807,0.015794,0.0064296,0.79807,0.0064296,0.015794,0.79825,2.975,-7.7222,0.24731
1,0,-0,0,0.0018779,1.1867e-05,-0.0018087,0,0.079786,-7.6568,-1.9132
1.0705e-23,0.88911,0.020167,-0.0034095,0.88911,-0.0034095,0.020167,0.88935,2.225,-7.7307,0.22531
0,0.65294,0.0038007,-0.0030226,0.65294,-0.0030226,0.0038007,0.65296,5.9875,-7.7306,0.2228
1.1139e-23,0.57939,-0.00033348,-0.0028976,0.57939,-0.0028976,-0.00033348,0.5794,8.4875,-7.7306,0.2228
1.1153e-23,0.57463,-0.0081153,-0.0019011,0.57463,-0.0019011,-0.0081153,0.57469,11.725,-7.7307,0.22531
2.3395e-27,0.63283,-0.024077,0.0028858,0.63283,0.0028858,-0.024077,0.63329,13.175,-7.7282,0.20115
