"alpha.water","UnityVector:0","UnityVector:1","UnityVector:2","U:0","U:1","U:2","UMag","Points:0","Points:1","Points:2"
1,0,-0,0,0.0058923,9.3244e-05,-0.0019282,0,0.24428,-7.4666,-2.7177
1,0,0,-0,0.0013644,-1.7572e-06,4.4671e-05,0,13.846,-7.6558,-2.8125
1,0,0,-0,4.687e-08,-3.5157e-05,4.8653e-05,0,14.919,4.6524,-2.8126
1,-0,-0,0,-0.0004551,9.0535e-06,-3.3514e-05,0,3.5496,7.6557,-2.8125
-0,0.99998,0.10813,-0.00077586,0.99998,-0.00077586,0.10813,1.0058,0.07976,7.6568,3.09
-0,1.0027,0.079885,-6.9348e-05,1.0027,-6.9348e-05,0.079885,1.0059,0.079729,-2.3031,5.093
-0,1.0071,0.0070382,0.00032681,1.0071,0.00032681,0.0070382,1.0071,9.4501,-7.6565,5.0928
-5.2478e-37,1.003,-0.07119,-0.00025085,1.003,-0.00025085,-0.07119,1.0055,14.92,1.6,5.093
-0,0.99859,0.02058,0.00054824,0.99859,0.00054824,0.02058,0.99881,6.75,7.6565,5.0928
-0,1.0208,0.010944,0.0003922,1.0208,0.0003922,0.010944,1.0209,8.05,7.4682,5.0924
-0,1.0171,0.016631,0.00044079,1.0171,0.00044079,0.016631,1.0172,7.15,7.2758,5.0922
-0,1.024,0.013988,0.00037194,1.024,0.00037194,0.013988,1.0241,7.65,7.0784,5.0919
-0,1.027,0.01491,0.00073161,1.027,0.00073161,0.01491,1.0271,7.55,6.8766,5.0918
-0,1.027,0.016883,0.0015608,1.027,0.0015608,0.016883,1.0271,7.25,6.6719,5.0917
-0,1.0385,0.011461,0.001495,1.0385,0.001495,0.011461,1.0386,7.95,6.4662,5.0916
-0,1.0254,0.018922,0.0021744,1.0254,0.0021744,0.018922,1.0256,6.85,6.2608,5.0916
-0,1.0468,0.01085,0.0017302,1.0468,0.0017302,0.01085,1.0469,8.35,6.0566,5.0915
-0,1.0231,0.02173,0.0029271,1.0231,0.0029271,0.02173,1.0233,6.45,5.8537,5.0915
-0,1.0505,0.0081532,0.0022617,1.0505,0.0022617,0.0081532,1.0505,8.75,5.6519,5.0914
-0,1.0205,0.023482,0.0039208,1.0205,0.0039208,0.023482,1.0208,6.05,5.4509,5.0914
-0,1.0515,0.0051261,0.0017936,1.0515,0.0017936,0.0051261,1.0515,9.15,5.2504,5.0914
-0,1.0169,0.027823,0.0039044,1.0169,0.0039044,0.027823,1.0173,5.65,5.0502,5.0914
-0,1.0485,0.0052356,0.0012697,1.0485,0.0012697,0.0052356,1.0485,9.5502,4.8502,5.0914
-0,1.0142,0.032396,0.0046202,1.0142,0.0046202,0.032396,1.0147,5.2479,4.6508,5.0915
-0,1.0443,0.0039563,0.00018934,1.0443,0.00018934,0.0039563,1.0444,9.9628,4.4533,5.0917
-0,1.0104,0.036564,0.0037813,1.0104,0.0037813,0.036564,1.011,4.7979,4.2617,5.0915
-0,1.0363,0.0019788,-0.0016844,1.0363,-0.0016844,0.0019788,1.0363,10.499,4.0819,5.091
-0,1.0079,0.043838,0.0033193,1.0079,0.0033193,0.043838,1.0088,4.1412,3.9174,5.0911
-0,1.0251,0.0023589,-0.0025769,1.0251,-0.0025769,0.0023589,1.0251,11.251,3.7692,5.0916
-0,1.0049,0.054572,0.0025738,1.0049,0.0025738,0.054572,1.0063,3.35,3.637,5.0918
-0,1.0186,0.002011,-0.0027695,1.0186,-0.0027695,0.002011,1.0187,12.05,3.518,5.0919
-0,1.0033,0.065515,0.0024614,1.0033,0.0024614,0.065515,1.0054,2.55,3.4079,5.0917
-0,1.0151,-0.0018963,-0.0027071,1.0151,-0.0027071,-0.0018963,1.0151,12.85,3.3031,5.0916
-0,1.0019,0.073745,0.0012322,1.0019,0.0012322,0.073745,1.0047,1.7494,3.2011,5.0915
-0,1.0085,-0.0054574,-0.00058596,1.0085,-0.00058596,-0.0054574,1.0086,13.65,3.1003,5.0914
-0,1.0007,0.081186,0.00060116,1.0007,0.00060116,0.081186,1.0039,0.95676,3.0001,5.0914
-0,1.0048,-0.027566,8.06e-05,1.0048,8.06e-05,-0.027566,1.0052,14.416,2.9,5.0919
-0,1.0056,0.086165,0.00016341,1.0056,0.00016341,0.086165,1.0093,0.24128,2.8,5.0927
-0,1.0046,-0.034752,2.8614e-05,1.0046,2.8614e-05,-0.034752,1.0052,14.591,2.8,5.0923
-0,1.0008,0.083091,0.00044029,1.0008,0.00044029,0.083091,1.0042,0.7667,2.7,5.0916
-0,1.006,-0.021724,-0.00016035,1.006,-0.00016035,-0.021724,1.0062,13.848,2.6,5.0914
-0,1.0013,0.076865,0.00082344,1.0013,0.00082344,0.076865,1.0043,1.5493,2.5,5.0914
-0,1.0092,-0.012275,-0.00088904,1.0092,-0.00088904,-0.012275,1.0093,13.05,2.4,5.0914
-0,1.0025,0.067733,0.0012923,1.0025,0.0012923,0.067733,1.0048,2.3499,2.3,5.0914
