"alpha.water","UnityVector:0","UnityVector:1","UnityVector:2","U:0","U:1","U:2","UMag","Points:0","Points:1","Points:2"
-0,1.0327,-0.0019125,0.0041029,1.0327,0.0041029,-0.0019125,1.0327,7.55,0.3,5.0914
-0,1.0182,-0.002349,0.00049785,1.0182,0.00049785,-0.002349,1.0182,7.25,0.2,5.0914
-0,1.0499,-0.0081654,-0.00069633,1.0499,-0.00069633,-0.0081654,1.0499,7.95,0.1,5.0914
-0,1.0061,0.00012002,-0.0017289,1.0061,-0.0017289,0.00012002,1.0061,6.85,-6.2864e-08,5.0914
-0,1.0663,-0.021236,-0.0061716,1.0663,-0.0061716,-0.021236,1.0666,8.35,-0.1,5.0914
-0,1.0006,-0.0020186,-0.0017929,1.0006,-0.0017929,-0.0020186,1.0006,6.45,-0.2,5.0914
-0,1.0788,-0.043389,-0.0088823,1.0788,-0.0088823,-0.043389,1.0797,8.75,-0.3,5.0914
-0,0.99583,0.00036778,-0.0035072,0.99583,-0.0035072,0.00036778,0.99583,6.05,-0.4,5.0914
-0,1.085,-0.050053,-0.0062085,1.085,-0.0062085,-0.050053,1.0862,9.15,-0.5,5.0914
-0,0.99119,-0.0009053,-0.003249,0.99119,-0.003249,-0.0009053,0.99119,5.65,-0.6,5.0914
-0,1.0789,-0.046603,-0.0026591,1.0789,-0.0026591,-0.046603,1.0799,9.5501,-0.7,5.0914
-0,0.98727,-0.00014489,-0.0049905,0.98727,-0.0049905,-0.00014489,0.98728,5.249,-0.8,5.0915
-0,1.0652,-0.040668,0.00013623,1.0652,0.00013623,-0.040668,1.066,9.9584,-0.9,5.0917
-0,0.98399,-0.0050149,-0.0040933,0.98399,-0.0040933,-0.0050149,0.98402,4.8065,-1,5.0916
-0,1.0461,-0.031948,0.00047358,1.0461,0.00047358,-0.031948,1.0466,10.491,-1.1,5.0913
-0,0.98166,-0.00971,-0.0031171,0.98166,-0.0031171,-0.00971,0.98171,4.1439,-1.2,5.0913
-0,1.0242,-0.022893,-0.001999,1.0242,-0.001999,-0.022893,1.0244,11.25,-1.3,5.0914
-0,0.98683,-0.018696,-0.0016755,0.98683,-0.0016755,-0.018696,0.98701,3.35,-1.4,5.0914
-0,1.0113,-0.022718,-0.0025111,1.0113,-0.0025111,-0.022718,1.0116,12.05,-1.5,5.0914
-0,0.99632,-0.023485,-0.00048566,0.99632,-0.00048566,-0.023485,0.99659,2.55,-1.6,5.0914
-0,1.0066,-0.022347,-0.0024689,1.0066,-0.0024689,-0.022347,1.0068,12.85,-1.7,5.0914
-0,1.0004,-0.020926,-0.00023357,1.0004,-0.00023357,-0.020926,1.0006,1.7494,-1.8,5.0914
0,1.0069,-0.023487,-0.0033829,1.0069,-0.0033829,-0.023487,1.0072,13.65,-1.9,5.0914
-0,1.0038,-0.0047219,-0.00018093,1.0038,-0.00018093,-0.0047219,1.0038,0.95676,-2.0001,5.0914
0,1.009,-0.028773,-0.0035301,1.009,-0.0035301,-0.028773,1.0094,14.416,-2.1004,5.0919
-0,1.0026,-0.00076721,1.6044e-05,1.0026,1.6044e-05,-0.00076721,1.0026,0.24129,-2.2015,5.0927
0,1.0094,-0.030115,-0.0030296,1.0094,-0.0030296,-0.030115,1.0099,14.591,-2.2015,5.0924
-0,1.0034,-0.0034001,-0.00011761,1.0034,-0.00011761,-0.0034001,1.0034,0.76687,-2.3032,5.0918
-0,1.0105,-0.027015,-0.0024465,1.0105,-0.0024465,-0.027015,1.0109,13.848,-2.4079,5.0917
-0,1.0015,-0.017286,-0.00025836,1.0015,-0.00025836,-0.017286,1.0017,1.5494,-2.518,5.0919
-0,1.0141,-0.024904,-0.0016253,1.0141,-0.0016253,-0.024904,1.0144,13.05,-2.637,5.0918
-0,0.99787,-0.027165,-0.00049832,0.99787,-0.00049832,-0.027165,0.99824,2.3499,-2.7693,5.0916
-0,1.0224,-0.023161,-0.00058966,1.0224,-0.00058966,-0.023161,1.0226,12.25,-2.9184,5.0913
-0,0.99218,-0.023558,-0.0015453,0.99218,-0.0015453,-0.023558,0.99246,3.15,-3.0847,5.0911
-0,1.038,-0.020693,0.00022934,1.038,0.00022934,-0.020693,1.0382,11.45,-3.2655,5.0911
-0,0.98961,-0.019651,-0.002582,0.98961,-0.002582,-0.019651,0.98981,3.9462,-3.4558,5.0911
-0,1.0591,-0.0176,-0.00066426,1.0591,-0.00066426,-0.0176,1.0592,10.675,-3.6518,5.0911
-0,0.99547,-0.014816,-0.0015851,0.99547,-0.0015851,-0.014816,0.99558,4.6562,-3.8503,5.0914
-0,1.0656,-0.014742,-0.0023339,1.0656,-0.0023339,-0.014742,1.0657,10.078,-4.0501,5.0919
-0,0.99807,-0.01172,-0.0013443,0.99807,-0.0013443,-0.01172,0.99814,5.1444,-4.25,5.0917
-0,1.0637,-0.012504,-0.0035862,1.0637,-0.0035862,-0.012504,1.0637,9.6507,-4.45,5.0915
-0,0.99975,-0.0099702,-0.0012515,0.99975,-0.0012515,-0.0099702,0.9998,5.55,-4.65,5.0914
-0,1.0576,-0.010706,-0.0040435,1.0576,-0.0040435,-0.010706,1.0576,9.25,-4.8501,5.0914
-0,1.0014,-0.0088052,-0.0011172,1.0014,-0.0011172,-0.0088052,1.0014,5.95,-5.0502,5.0914
-0,1.0486,-0.0093823,-0.0035302,1.0486,-0.0035302,-0.0093823,1.0486,8.85,-5.2504,5.0914
-0,1.0033,-0.0083115,-0.00093737,1.0033,-0.00093737,-0.0083115,1.0033,6.35,-5.4509,5.0914
-0,1.0383,-0.0086332,-0.0026681,1.0383,-0.0026681,-0.0086332,1.0383,8.45,-5.6519,5.0914
-0,1.0057,-0.0081407,-0.0006686,1.0057,-0.0006686,-0.0081407,1.0057,6.75,-5.8537,5.0915
-0,1.0274,-0.0083337,-0.0015792,1.0274,-0.0015792,-0.0083337,1.0274,8.05,-6.0566,5.0915
-0,1.0093,-0.0079427,-0.00044525,1.0093,-0.00044525,-0.0079427,1.0094,7.15,-6.2608,5.0916
-0,1.0161,-0.0083748,-0.00053451,1.0161,-0.00053451,-0.0083748,1.0161,7.65,-6.4662,5.0916
-0,1.0121,-0.0081418,-4.0659e-05,1.0121,-4.0659e-05,-0.0081418,1.0121,7.55,-6.6719,5.0917
-0,1.0076,-0.0083494,5.4133e-05,1.0076,5.4133e-05,-0.0083494,1.0077,7.25,-6.8766,5.0918
-0,1.0114,-0.0082792,0.00027132,1.0114,0.00027132,-0.0082792,1.0115,7.95,-7.0784,5.0919
-0,1.0053,-0.0098733,-0.00018672,1.0053,-0.00018672,-0.0098733,1.0054,6.85,-7.2758,5.0922
-0,1.0108,-0.0093088,9.8874e-05,1.0108,9.8874e-05,-0.0093088,1.0109,8.35,-7.4682,5.0924
-8.2484e-34,1.0001,0.013418,0.0018697,1.0001,0.0018697,0.013418,1.0002,0.078696,-7.4679,1.0955
1,-0,0,-0,-0.0027133,-0.00019464,0.00081054,0,0.079734,-0.9,-2.813
1,-0,-0,-0,-0.016797,-0.013979,-0.039798,0,0.023643,7.6833,-0.17542
1,-0,-0,-0,-0.017235,-0.0056786,-0.029122,0,0.02848,7.4926,-0.26418
1,-0,-0,-0,-0.011023,-0.0005723,-0.0161,0,0.025284,7.2308,-0.23169
1,-0,-0,0,-0.0057676,4.3513e-06,-0.0064379,0,0.024225,7.2763,-0.072902
0.99999,0,-0,-0,0.024963,-0.00041774,-0.019003,0,0.024286,7.025,-0.022543
-0,1.0058,0.044432,0.0017765,1.0058,0.0017765,0.044432,1.0068,0.02879,7.0286,0.24049
-0,1.1054,0.15564,0.0013153,1.1054,0.0013153,0.15564,1.1163,0.024269,6.675,0.078011
1,-0,-0,-0,-0.015685,-0.0014385,-0.011105,0,0.028857,6.3752,-0.2592
-9.1267e-32,1.0001,0.014185,-0.0019455,1.0001,-0.0019455,0.014185,1.0002,0.078365,7.4676,0.90379
-5.5211e-30,1.0016,0.024183,-0.0011796,1.0016,-0.0011796,0.024183,1.0019,0.23564,7.2703,1.1921
-0,0.99123,-0.039263,0.083299,0.99123,0.083299,-0.039263,0.9955,0.070429,7.7264,0.027364
1,0,0,-0,0.0075101,-1.4522e-05,0.00015137,0,8.45,7.6553,-2.7179
5.0182e-06,1.1115,-0.15527,-0.028647,1.1115,-0.028647,-0.15527,1.1227,14.922,7.6568,0.81561
2.9807e-14,1.058,-0.12836,-0.039854,1.058,-0.039854,-0.12836,1.0665,13.7,7.6938,0.46394
2.7026e-08,1.2658,-0.17824,0.17431,1.2658,0.17431,-0.17824,1.2902,6.975,7.6938,0.45478
-0,1.0158,0.055592,0.0032357,1.0158,0.0032357,0.055592,1.0173,0.11873,7.7269,0.15298
1,0,0,-0,0.0080551,-1.3396e-05,0.00017284,0,7.95,7.6545,-2.6214
2.0199e-30,0.77973,-0.10445,-0.0051435,0.77973,-0.0051435,-0.10445,0.78671,14.627,7.7224,0.24857
1.5574e-10,0.50412,0.009519,-0.0038159,0.50412,-0.0038159,0.009519,0.50423,9.9375,7.7221,0.24313
1.9798e-07,1.4414,0.64965,0.067446,1.4414,0.067446,0.64965,1.5824,7.4375,7.7221,0.24313
5.8666e-05,2.0815,-0.20485,0.06507,2.0815,0.06507,-0.20485,2.0926,4.9373,7.7221,0.24321
-0,1.0127,0.029729,0.0028793,1.0127,0.0028793,0.029729,1.0132,0.21918,7.7287,0.20302
1,0,0,-0,0.0081631,-1.2983e-05,0.00021705,0,7.85,7.6539,-2.5228
-3.07e-40,1.0398,-0.08412,-0.0079448,1.0398,-0.0079448,-0.08412,1.0432,14.832,7.7261,0.10206
-2.7238e-39,0.9604,-0.10049,0.02038,0.9604,0.02038,-0.10049,0.96586,14.731,7.7263,0.15164
1.5091e-37,0.91498,-0.05328,0.0020399,0.91498,0.0020399,-0.05328,0.91653,14.679,7.7258,0.076977
1,0,0,-0,0.0012847,-0.00069655,0.015624,0,14.425,7.7257,-0.072147
1,0,0,0,0.0029091,0.00053645,0.010521,0,14.025,7.7222,-0.2674
1,0,0,-0,0.0053638,-0.00041723,0.018064,0,13.975,7.7257,-0.04731
1,0,0,0,0.0035086,3.1288e-06,0.00063836,0,13.251,7.6534,-2.4215
1,0,0,0,0.0066273,0.00030557,0.016304,0,13.625,7.7257,-0.096911
-3.6301e-36,0.97055,-0.030319,-0.062537,0.97055,-0.062537,-0.030319,0.97303,14.401,7.6149,0.2207
-1.1107e-39,1.0078,-0.068926,-0.003902,1.0078,-0.003902,-0.068926,1.0102,14.975,3.7545,0.20833
-1.0136e-41,1.0085,-0.072156,0.00061274,1.0085,0.00061274,-0.072156,1.0111,14.974,1.2375,0.207
1.8222e-39,1.0085,-0.072254,-0.0010323,1.0085,-0.0010323,-0.072254,1.0111,14.974,-1.2625,0.207
-1.4013e-44,1.0077,-0.067441,0.00018612,1.0077,0.00018612,-0.067441,1.01,14.975,-4.775,0.20985
1,0,0,-0,2.3581e-07,-1.5249e-05,0.0016293,0,14.92,-7.6568,-2.1174
-2.8026e-45,1.0111,-0.082406,0.00033312,1.0111,0.00033312,-0.082406,1.0144,14.975,-5.425,0.18202
-1.5641e-39,1.0121,-0.085501,-0.0016261,1.0121,-0.0016261,-0.085501,1.0157,14.975,-1.5875,0.18048
-0,1.0124,-0.086224,0.0006333,1.0124,0.0006333,-0.086224,1.016,14.975,0.9125,0.18048
-0,1.011,-0.078945,-0.00028043,1.011,-0.00028043,-0.078945,1.0141,14.975,3.4125,0.18048
-2.2e-43,1.016,-0.10719,-0.018285,1.016,-0.018285,-0.10719,1.0218,14.976,7.3302,0.15636
-0,1.0161,-0.096425,0.0019893,1.0161,0.0019893,-0.096425,1.0206,14.976,3.0375,0.15444
0,1.0171,-0.10385,-0.0010497,1.0171,-0.0010497,-0.10385,1.0224,14.976,0.5375,0.15444
-1.4868e-42,1.0167,-0.10239,-0.0019099,1.0167,-0.0019099,-0.10239,1.0219,14.976,-1.9625,0.15444
-3.9215e-33,1.0165,-0.11147,0.0064746,1.0165,0.0064746,-0.11147,1.0226,14.976,-6.175,0.15521
-0,1.0225,-0.11192,-0.0010401,1.0225,-0.0010401,-0.11192,1.0286,14.976,-4.125,0.12907
-2.1846e-42,1.0244,-0.12549,0.00050619,1.0244,0.00050619,-0.12549,1.032,14.976,-0.9375,0.1287
-0,1.0244,-0.12411,0.0012561,1.0244,0.0012561,-0.12411,1.0319,14.976,1.5625,0.1287
-0,1.0225,-0.11202,-0.00045129,1.0225,-0.00045129,-0.11202,1.0286,14.976,4.375,0.12907
-1.552e-40,1.0313,-0.18931,-0.0048351,1.0313,-0.0048351,-0.18931,1.0485,14.976,6.025,0.1034
-0,1.0339,-0.1805,0.003614,1.0339,0.003614,-0.1805,1.0496,14.976,2.3875,0.10321
-0,1.0335,-0.18168,0.00016269,1.0335,0.00016269,-0.18168,1.0493,14.976,-0.1125,0.10321
0,1.0324,-0.17698,0.0060884,1.0324,0.0060884,-0.17698,1.0475,14.976,-2.6126,0.10322
-0,1.0247,-0.1924,0.020715,1.0247,0.020715,-0.1924,1.0428,14.976,-7.4828,0.10404
-1.5963e-33,1.0562,-0.12127,0.011096,1.0562,0.011096,-0.12127,1.0632,14.976,-2.8315,0.077981
-1.2051e-35,1.0573,-0.1283,0.0022074,1.0573,0.0022074,-0.1283,1.065,14.976,-0.2875,0.077907
-1.3009e-32,1.0577,-0.12905,0.0033864,1.0577,0.0033864,-0.12905,1.0655,14.976,2.2125,0.077907
-8.5503e-39,1.057,-0.11966,-0.0025752,1.057,-0.0025752,-0.11966,1.0638,14.976,5.675,0.078005
0,1.0558,-0.50326,0.00034184,1.0558,0.00034184,-0.50326,1.1696,14.976,4.725,0.052773
-2.8253e-41,1.0605,-0.50519,0.0012052,1.0605,0.0012052,-0.50519,1.1747,14.976,1.7375,0.052719
-6.2091e-40,1.0596,-0.50605,0.0011538,1.0596,0.0011538,-0.50605,1.1742,14.976,-0.7625,0.052719
0,1.0556,-0.50369,-0.0024141,1.0556,-0.0024141,-0.50369,1.1696,14.976,-3.775,0.052773
1.3412e-09,0.63998,0.019946,0.00049309,0.63998,0.00049309,0.019946,0.6403,14.976,-6.525,0.027634
8.5251e-10,0.64413,0.0077089,-0.00013341,0.64413,-0.00013341,0.0077089,0.64417,14.976,-2.1375,0.027605
1.1219e-09,0.64421,0.0080616,-3.2355e-05,0.64421,-3.2355e-05,0.0080616,0.64426,14.976,0.3625,0.027605
1.836e-09,0.64512,0.0079715,0.00035144,0.64512,0.00035144,0.0079715,0.64517,14.976,2.8625,0.027605
-1.2243e-31,0.64235,0.020515,-0.0012568,0.64235,-0.0012568,0.020515,0.64268,14.976,6.975,0.027642
0.39906,0.0018134,0.021007,-0.00014654,0.0018134,-0.00014654,0.021007,0.021086,14.976,3.5875,0.0025312
0.39906,0.0018558,0.020027,3.4061e-05,0.0018558,3.4061e-05,0.020027,0.020112,14.976,1.0875,0.0025311
0.39906,0.001845,0.020216,-1.8224e-05,0.001845,-1.8224e-05,0.020216,0.0203,14.976,-1.4125,0.0025309
0.3988,0.001799,0.026574,7.1084e-06,0.001799,7.1084e-06,0.026574,0.026635,14.976,-5.075,0.0025398
1,0,0,0,4.604e-05,2.505e-06,0.0041634,0,14.976,-5.225,-0.02254
1,0,0,-0,1.1131e-05,-2.0519e-05,0.0040027,0,14.976,-1.4875,-0.022531
1,0,0,0,9.9959e-06,2.3567e-05,0.0038151,0,14.976,1.0125,-0.022531
1,0,0,-0,1.4439e-05,-5.1672e-05,0.0045725,0,14.976,3.5125,-0.022531
1,0,0,-0,6.3091e-06,-0.00011413,0.013971,0,14.976,7.1252,-0.047659
1,0,0,0,3.965e-06,1.7681e-05,0.012211,0,14.976,2.9375,-0.047605
1,0,0,0,3.3031e-06,1.8324e-06,0.011854,0,14.976,0.4375,-0.047605
1,0,0,-0,3.812e-06,-1.7805e-05,0.011861,0,14.976,-2.0625,-0.047605
1,0,0,-0,1.2138e-05,-4.3639e-05,0.013162,0,14.976,-6.375,-0.047634
1,0,0,-0,1.6509e-05,-1.2172e-05,0.0066441,0,14.976,-3.925,-0.072773
1,0,0,0,4.4169e-07,8.404e-06,0.0060986,0,14.976,-0.8375,-0.072719
1,-0,0,0,-3.5831e-07,8.5265e-06,0.0058769,0,14.976,1.6625,-0.072719
1,0,0,-0,1.6972e-05,-1.3868e-05,0.0068227,0,14.976,4.575,-0.072773
1,0,0,0,1.0175e-05,4.2239e-07,0.0091561,0,14.976,5.825,-0.098005
1,0,0,0,1.2779e-06,1.7993e-06,0.0089679,0,14.976,2.2875,-0.097907
1,0,0,0,1.2119e-06,3.295e-05,0.0090943,0,14.976,-0.2125,-0.097907
1,0,0,0,3.529e-06,0.0003343,0.0098988,0,14.976,-2.7196,-0.097937
1,0,0,0,1.0982e-06,0.00073693,0.007345,0,14.976,-7.6335,-0.12354
1,0,0,0,4.5698e-06,7.5009e-05,0.0066737,0,14.976,-2.6906,-0.12325
1,0,0,0,2.0152e-06,3.5213e-05,0.0068389,0,14.976,-0.1875,-0.12321
1,0,0,-0,1.8238e-06,-1.1175e-05,0.0066969,0,14.976,2.3125,-0.12321
1,0,0,0,1.3109e-05,2.0496e-05,0.006077,0,14.976,5.875,-0.1234
1,0,0,-0,6.683e-06,-2.4532e-05,0.009047,0,14.976,4.525,-0.14907
1,0,0,0,2.2884e-06,5.9748e-06,0.0073581,0,14.976,1.6375,-0.1487
1,0,0,-0,2.3874e-06,-3.7574e-06,0.0074916,0,14.976,-0.8625,-0.1487
1,0,0,-0,6.4213e-06,-4.2696e-06,0.0089519,0,14.976,-3.975,-0.14907
1,0,0,-0,7.1104e-06,-0.0001385,0.0059093,0,14.976,-6.325,-0.17522
1,0,0,-0,2.6437e-06,-3.5914e-05,0.0065795,0,14.976,-2.0375,-0.17444
1,0,0,0,2.2186e-06,4.6357e-05,0.0066148,0,14.976,0.4625,-0.17444
1,0,0,-0,2.9962e-06,-1.186e-05,0.006793,0,14.976,2.9625,-0.17444
1,0,0,0,4.7603e-06,0.00030386,0.0061121,0,14.976,7.1771,-0.17587
1,0,0,0,3.1223e-06,3.9817e-05,0.0066842,0,14.975,3.4875,-0.20048
1,0,0,0,2.4041e-06,5.5056e-05,0.006597,0,14.975,0.9875,-0.20048
1,0,0,-0,2.5216e-06,-6.2025e-05,0.0066443,0,14.975,-1.5125,-0.20048
1,0,0,0,4.8261e-06,9.2077e-05,0.006675,0,14.975,-5.275,-0.20202
1,0,0,0,3.7848e-06,0.00020996,0.0065622,0,14.975,-5.025,-0.22985
1,0,0,-0,2.3684e-06,-6.3833e-05,0.0064214,0,14.974,-1.3875,-0.227
1,0,0,0,2.3e-06,6.5358e-05,0.0063435,0,14.974,1.1125,-0.227
1,0,0,0,3.1028e-06,0.00019924,0.0063684,0,14.974,3.6129,-0.22714
1,0,0,0,2.919e-06,0.00094753,0.006008,0,14.971,6.978,-0.26026
1,0,0,0,3.1842e-06,0.0002095,0.0062367,0,14.971,2.8625,-0.25414
1,0,0,0,3.1429e-06,0.00038186,0.0062147,0,14.971,0.3625,-0.25414
1,0,0,0,2.8993e-06,0.00023123,0.0061196,0,14.971,-2.1375,-0.25414
1,0,0,-0,3.6466e-06,-9.8738e-06,0.0054863,0,14.971,-6.5255,-0.2593
3.3655e-14,0.59067,0.01272,0.0037641,0.59067,0.0037641,0.01272,0.59082,12.475,-7.7222,0.24731
2.5569e-06,0.51002,0.010971,0.0038059,0.51002,0.0038059,0.010971,0.51016,8.8625,-7.7221,0.24313
1.74e-12,1.4658,-0.24546,-0.026664,1.4658,-0.026664,-0.24546,1.4865,6.3625,-7.7221,0.24313
1.1731e-05,1.4011,0.13064,-0.069713,1.4011,-0.069713,0.13064,1.4089,2.975,-7.7222,0.24731
1,-0,0,-0,-0.0062439,-8.4094e-05,0.02135,0,0.079786,-7.6568,-1.9132
1.4199e-09,0.98732,0.091496,0.054825,0.98732,0.054825,0.091496,0.99307,2.225,-7.7307,0.22531
9.1735e-06,1.0436,0.033065,0.070107,1.0436,0.070107,0.033065,1.0465,5.9875,-7.7306,0.2228
1.1189e-10,0.53154,0.0086932,0.0017745,0.53154,0.0017745,0.0086932,0.53161,8.4875,-7.7306,0.2228
4.9655e-10,0.56846,0.026479,-0.0033548,0.56846,-0.0033548,0.026479,0.56909,11.725,-7.7307,0.22531
1.399e-10,0.77247,-0.099344,-0.012858,0.77247,-0.012858,-0.099344,0.77894,13.175,-7.7282,0.20115
5.8291e-11,0.54294,0.043763,0.0020399,0.54294,0.0020399,0.043763,0.54471,9.2125,-7.7282,0.19988
1.2008e-05,2.0884,-0.87431,0.023144,2.0884,0.023144,-0.87431,2.2642,6.7125,-7.7282,0.19988
