"alpha.water","UnityVector:0","UnityVector:1","UnityVector:2","U:0","U:1","U:2","UMag","Points:0","Points:1","Points:2"
-0,1.0115,-0.024076,-0.0015766,1.0115,-0.0015766,-0.024076,1.0118,14.591,2.8,5.0923
-0,1.0069,-0.094552,0.00074342,1.0069,0.00074342,-0.094552,1.0113,0.7667,2.7,5.0916
-0,1.0166,-0.017522,-0.0033758,1.0166,-0.0033758,-0.017522,1.0167,13.848,2.6,5.0914
-0,0.99499,-0.088565,0.00084334,0.99499,0.00084334,-0.088565,0.99893,1.5493,2.5,5.0914
-0,1.0232,-0.014398,-0.0062441,1.0232,-0.0062441,-0.014398,1.0233,13.05,2.4,5.0914
-0,0.98503,-0.069355,0.0018069,0.98503,0.0018069,-0.069355,0.98747,2.3499,2.3,5.0914
-0,1.0334,-0.014504,-0.0092519,1.0334,-0.0092519,-0.014504,1.0336,12.25,2.2,5.0914
-0,0.98308,-0.044435,0.0029533,0.98308,0.0029533,-0.044435,0.98408,3.15,2.1,5.0914
-0,1.0528,-0.014702,-0.0093613,1.0528,-0.0093613,-0.014702,1.053,11.45,2,5.0914
-0,0.98621,-0.025194,0.0035041,0.98621,0.0035041,-0.025194,0.98654,3.9482,1.9,5.0913
-0,1.081,-0.013988,-0.0019864,1.081,-0.0019864,-0.013988,1.0811,10.667,1.8,5.0912
-0,0.99236,-0.013857,0.0051985,0.99236,0.0051985,-0.013857,0.99247,4.667,1.7,5.0914
-0,1.1037,-0.013962,0.0064153,1.1037,0.0064153,-0.013962,1.1038,10.07,1.6,5.0917
-0,0.99768,-0.01201,0.0062478,0.99768,0.0062478,-0.01201,0.99777,5.1469,1.5,5.0916
-0,1.1138,-0.013848,0.01374,1.1138,0.01374,-0.013848,1.1139,9.6503,1.4,5.0915
-0,1.0031,-0.010384,0.0078437,1.0031,0.0078437,-0.010384,1.0031,5.55,1.3,5.0914
-0,1.115,-0.013251,0.018752,1.115,0.018752,-0.013251,1.1153,9.25,1.2,5.0914
-0,1.0099,-0.0096746,0.009428,1.0099,0.009428,-0.0096746,1.0099,5.95,1.1,5.0914
-0,1.1104,-0.01495,0.019498,1.1104,0.019498,-0.01495,1.1107,8.85,1,5.0914
-0,1.0186,-0.0087671,0.010256,1.0186,0.010256,-0.0087671,1.0187,6.35,0.9,5.0914
-0,1.0974,-0.012758,0.016793,1.0974,0.016793,-0.012758,1.0976,8.45,0.8,5.0914
-0,1.0299,-0.0070814,0.0099575,1.0299,0.0099575,-0.0070814,1.03,6.75,0.7,5.0914
-0,1.0796,-0.010645,0.012125,1.0796,0.012125,-0.010645,1.0797,8.05,0.6,5.0914
-0,1.0432,-0.007313,0.0075518,1.0432,0.0075518,-0.007313,1.0433,7.15,0.5,5.0914
-0,1.0625,-0.0083599,0.0067307,1.0625,0.0067307,-0.0083599,1.0626,7.65,0.4,5.0914
-0,1.0583,-0.008858,0.0046108,1.0583,0.0046108,-0.008858,1.0584,7.55,0.3,5.0914
-0,1.0458,-0.0070602,0.0014188,1.0458,0.0014188,-0.0070602,1.0459,7.25,0.2,5.0914
-0,1.0736,-0.010964,-0.00096809,1.0736,-0.00096809,-0.010964,1.0737,7.95,0.1,5.0914
-0,1.0322,-0.0065677,-0.0019287,1.0322,-0.0019287,-0.0065677,1.0323,6.85,-6.2864e-08,5.0914
-0,1.0919,-0.01374,-0.0060463,1.0919,-0.0060463,-0.01374,1.092,8.35,-0.1,5.0914
-0,1.0198,-0.0065267,-0.0037214,1.0198,-0.0037214,-0.0065267,1.0198,6.45,-0.2,5.0914
-0,1.1025,-0.014298,-0.009781,1.1025,-0.009781,-0.014298,1.1026,8.75,-0.3,5.0914
-0,1.0103,-0.0074482,-0.004628,1.0103,-0.004628,-0.0074482,1.0103,6.05,-0.4,5.0914
-0,1.1074,-0.01431,-0.010481,1.1074,-0.010481,-0.01431,1.1075,9.15,-0.5,5.0914
-0,1.003,-0.0092499,-0.0041963,1.003,-0.0041963,-0.0092499,1.003,5.65,-0.6,5.0914
-0,1.1062,-0.014202,-0.0085482,1.1062,-0.0085482,-0.014202,1.1063,9.5501,-0.7,5.0914
-0,0.99751,-0.010116,-0.0040303,0.99751,-0.0040303,-0.010116,0.99757,5.249,-0.8,5.0915
-0,1.1024,-0.013637,-0.0048184,1.1024,-0.0048184,-0.013637,1.1025,9.9584,-0.9,5.0917
-0,0.99175,-0.013309,-0.0039698,0.99175,-0.0039698,-0.013309,0.99185,4.8065,-1,5.0916
-0,1.0914,-0.01181,0.00045202,1.0914,0.00045202,-0.01181,1.0915,10.491,-1.1,5.0913
-0,0.98612,-0.01851,-0.0032333,0.98612,-0.0032333,-0.01851,0.9863,4.1439,-1.2,5.0913
-0,1.0724,-0.012541,0.0072847,1.0724,0.0072847,-0.012541,1.0725,11.25,-1.3,5.0914
-0,0.98195,-0.038206,-0.0020584,0.98195,-0.0020584,-0.038206,0.9827,3.35,-1.4,5.0914
-0,1.0528,-0.013693,0.010936,1.0528,0.010936,-0.013693,1.0529,12.05,-1.5,5.0914
-0,0.98368,-0.061631,-0.0015792,0.98368,-0.0015792,-0.061631,0.98561,2.55,-1.6,5.0914
-0,1.0356,-0.01492,0.00978,1.0356,0.00978,-0.01492,1.0357,12.85,-1.7,5.0914
-0,0.99161,-0.082942,-0.00083107,0.99161,-0.00083107,-0.082942,0.99507,1.7494,-1.8,5.0914
-0,1.0215,-0.019051,0.0060846,1.0215,0.0060846,-0.019051,1.0217,13.65,-1.9,5.0914
-0,1.0028,-0.093394,-0.00051435,1.0028,-0.00051435,-0.093394,1.0071,0.95676,-2.0001,5.0914
-0,1.0114,-0.030545,0.0026538,1.0114,0.0026538,-0.030545,1.0118,14.416,-2.1004,5.0919
-0,1.0059,-0.086321,-0.00014079,1.0059,-0.00014079,-0.086321,1.0096,0.24129,-2.2015,5.0927
-0,1.0103,-0.033176,0.002162,1.0103,0.002162,-0.033176,1.0109,14.591,-2.2015,5.0924
-0,1.0071,-0.093565,-0.00039163,1.0071,-0.00039163,-0.093565,1.0114,0.76687,-2.3032,5.0918
-0,1.0254,-0.016453,0.0054881,1.0254,0.0054881,-0.016453,1.0255,13.848,-2.4079,5.0917
-0,0.99495,-0.088214,-0.00069199,0.99495,-0.00069199,-0.088214,0.99886,1.5494,-2.518,5.0919
-0,1.0387,-0.012541,0.006791,1.0387,0.006791,-0.012541,1.0388,13.05,-2.637,5.0918
-0,0.9855,-0.069332,-0.0019042,0.9855,-0.0019042,-0.069332,0.98794,2.3499,-2.7693,5.0916
-0,1.0464,-0.010269,0.0048564,1.0464,0.0048564,-0.010269,1.0465,12.25,-2.9184,5.0913
-0,0.9835,-0.046067,-0.0026981,0.9835,-0.0026981,-0.046067,0.98459,3.15,-3.0847,5.0911
-0,1.057,-0.010188,0.002068,1.057,0.002068,-0.010188,1.0571,11.45,-3.2655,5.0911
-0,0.98875,-0.028844,-0.0034511,0.98875,-0.0034511,-0.028844,0.98918,3.9462,-3.4558,5.0911
-0,1.0715,-0.010173,-0.00055252,1.0715,-0.00055252,-0.010173,1.0715,10.675,-3.6518,5.0911
-0,0.99694,-0.018605,-0.0031534,0.99694,-0.0031534,-0.018605,0.99712,4.6562,-3.8503,5.0914
-0,1.0801,-0.011458,-0.0017986,1.0801,-0.0017986,-0.011458,1.0802,10.078,-4.0501,5.0919
-0,1.0028,-0.016359,-0.0033529,1.0028,-0.0033529,-0.016359,1.0029,5.1444,-4.25,5.0917
-0,1.0824,-0.012527,-0.0025173,1.0824,-0.0025173,-0.012527,1.0825,9.6507,-4.45,5.0915
-0,1.0093,-0.014643,-0.0037558,1.0093,-0.0037558,-0.014643,1.0094,5.55,-4.65,5.0914
-0,1.0806,-0.013722,-0.0028243,1.0806,-0.0028243,-0.013722,1.0806,9.25,-4.8501,5.0914
-0,1.0174,-0.015073,-0.0036428,1.0174,-0.0036428,-0.015073,1.0175,5.95,-5.0502,5.0914
-0,1.0747,-0.01408,-0.0032529,1.0747,-0.0032529,-0.01408,1.0748,8.85,-5.2504,5.0914
-0,1.0256,-0.014075,-0.0032556,1.0256,-0.0032556,-0.014075,1.0257,6.35,-5.4509,5.0914
-0,1.0656,-0.014219,-0.0021086,1.0656,-0.0021086,-0.014219,1.0657,8.45,-5.6519,5.0914
-0,1.0326,-0.013516,-0.0023684,1.0326,-0.0023684,-0.013516,1.0327,6.75,-5.8537,5.0915
-0,1.0551,-0.013664,-0.0015272,1.0551,-0.0015272,-0.013664,1.0552,8.05,-6.0566,5.0915
-0,1.0389,-0.013604,-0.0015244,1.0389,-0.0015244,-0.013604,1.0389,7.15,-6.2608,5.0916
-0,1.0452,-0.014172,-0.00082424,1.0452,-0.00082424,-0.014172,1.0453,7.65,-6.4662,5.0916
-0,1.0417,-0.012983,-0.00046641,1.0417,-0.00046641,-0.012983,1.0418,7.55,-6.6719,5.0917
-0,1.0351,-0.013997,-0.00024375,1.0351,-0.00024375,-0.013997,1.0352,7.25,-6.8766,5.0918
-0,1.0409,-0.013152,0.00018949,1.0409,0.00018949,-0.013152,1.041,7.95,-7.0784,5.0919
-0,1.0231,-0.014096,7.1764e-05,1.0231,7.1764e-05,-0.014096,1.0232,6.85,-7.2758,5.0922
-0,1.0313,-0.013567,0.00027185,1.0313,0.00027185,-0.013567,1.0314,8.35,-7.4682,5.0924
6.3596e-30,0.99498,-0.096848,0.0019943,0.99498,0.0019943,-0.096848,0.99968,0.078696,-7.4679,1.0955
1,-0,0,-0,-0.0011074,-0.00028039,0.0015708,0,0.079734,-0.9,-2.813
1,-0,-0,-0,-0.19558,-0.008819,-0.49813,0,0.023643,7.6833,-0.17542
1,-0,-0,-0,-0.20668,-0.0080939,-0.374,0,0.02848,7.4926,-0.26418
1,-0,-0,0,-0.16654,0.0095425,-0.38846,0,0.025284,7.2308,-0.23169
1,-0,-0,0,-0.19437,0.0040955,-0.69086,0,0.024225,7.2763,-0.072902
0.63312,0,-0,-0,1.0251,-0.0028613,-0.7639,0,0.024286,7.025,-0.022543
-1.6635e-41,1.004,-0.38872,-0.015638,1.004,-0.015638,-0.38872,1.0767,0.02879,7.0286,0.24049
-0,0.88243,-0.94551,-0.021828,0.88243,-0.021828,-0.94551,1.2935,0.024269,6.675,0.078011
1,-0,-0,-0,-0.21363,-0.0022226,-0.35311,0,0.028857,6.3752,-0.2592
-1.286e-28,0.99108,-0.1165,-0.0018715,0.99108,-0.0018715,-0.1165,0.99791,0.078365,7.4676,0.90379
-3.5695e-30,0.9891,-0.064546,-0.0026356,0.9891,-0.0026356,-0.064546,0.99121,0.23564,7.2703,1.1921
-3.6144e-21,1.0595,-1.5847,0.20754,1.0595,0.20754,-1.5847,1.9176,0.070429,7.7264,0.027364
1,0,-0,-0,0.0032107,-2.2304e-05,-0.00018867,0,8.45,7.6553,-2.7179
1.7251e-05,1.3538,-0.024236,-0.033092,1.3538,-0.033092,-0.024236,1.3544,14.922,7.6568,0.81561
2.9172e-14,1.1263,-0.047616,-0.023526,1.1263,-0.023526,-0.047616,1.1276,13.7,7.6938,0.46394
5.9601e-13,0.81466,0.041063,-0.0095804,0.81466,-0.0095804,0.041063,0.81575,6.975,7.6938,0.45478
-6.758e-41,0.10699,-1.3804,0.034836,0.10699,0.034836,-1.3804,1.385,0.11873,7.7269,0.15298
1,0,-0,-0,0.0026795,-1.984e-05,-0.00028072,0,7.95,7.6545,-2.6214
-8.2283e-41,0.868,-0.016259,-0.032226,0.868,-0.032226,-0.016259,0.86875,14.627,7.7224,0.24857
3.5978e-08,0.43768,0.050921,-0.0094264,0.43768,-0.0094264,0.050921,0.44074,9.9375,7.7221,0.24313
3.713e-07,0.54592,0.02128,-0.018314,0.54592,-0.018314,0.02128,0.54665,7.4375,7.7221,0.24313
3.6715e-08,1.5537,-0.56127,-0.16257,1.5537,-0.16257,-0.56127,1.66,4.9373,7.7221,0.24321
-7.5305e-29,0.22745,-0.61173,0.039937,0.22745,0.039937,-0.61173,0.65387,0.21918,7.7287,0.20302
1,0,-0,-0,0.0025698,-1.9023e-05,-0.00038065,0,7.85,7.6539,-2.5228
-3.5761e-42,1.0525,-0.093067,-0.002683,1.0525,-0.002683,-0.093067,1.0566,14.832,7.7261,0.10206
4.7924e-43,1.0618,-0.040419,-4.8036e-07,1.0618,-4.8036e-07,-0.040419,1.0626,14.731,7.7263,0.15164
-6.7188e-31,0.99259,-0.029584,0.0046096,0.99259,0.0046096,-0.029584,0.99304,14.679,7.7258,0.076977
1,0,0,-0,0.0017949,-0.0013701,0.011738,0,14.425,7.7257,-0.072147
1,0,0,0,0.0026807,0.00028401,0.0041147,0,14.025,7.7222,-0.2674
1,0,0,-0,0.0053504,-0.00015036,0.010629,0,13.975,7.7257,-0.04731
1,0,0,-0,0.002299,-5.5299e-06,0.00067689,0,13.251,7.6534,-2.4215
1,0,0,0,0.0047764,0.00045844,0.0035706,0,13.625,7.7257,-0.096911
-3.32e-39,1.0607,-0.030196,0.021247,1.0607,0.021247,-0.030196,1.0614,14.401,7.6149,0.2207
-4.6098e-35,1.0073,-0.067775,-0.0034222,1.0073,-0.0034222,-0.067775,1.0096,14.975,3.7545,0.20833
-1.1221e-40,1.0069,-0.063526,0.00028365,1.0069,0.00028365,-0.063526,1.0089,14.974,1.2375,0.207
-0,1.0069,-0.064884,-0.0012006,1.0069,-0.0012006,-0.064884,1.009,14.974,-1.2625,0.207
-3.6225e-40,1.0072,-0.067811,7.167e-05,1.0072,7.167e-05,-0.067811,1.0095,14.975,-4.775,0.20985
1,0,0,-0,1.0712e-06,-9.125e-06,0.00076945,0,14.92,-7.6568,-2.1174
-0,1.0108,-0.08039,0.0017174,1.0108,0.0017174,-0.08039,1.014,14.975,-5.425,0.18202
-0,1.0102,-0.074721,-0.0009896,1.0102,-0.0009896,-0.074721,1.013,14.975,-1.5875,0.18048
0,1.0101,-0.073832,0.00063438,1.0101,0.00063438,-0.073832,1.0128,14.975,0.9125,0.18048
-0,1.0101,-0.074608,-0.00075654,1.0101,-0.00075654,-0.074608,1.0129,14.975,3.4125,0.18048
-4.4149e-37,1.0153,-0.10241,-0.018897,1.0153,-0.018897,-0.10241,1.0206,14.976,7.3302,0.15636
-0,1.0151,-0.089279,0.00027276,1.0151,0.00027276,-0.089279,1.019,14.976,3.0375,0.15444
-1.4793e-37,1.0151,-0.088077,0.0012821,1.0151,0.0012821,-0.088077,1.0189,14.976,0.5375,0.15444
0,1.0151,-0.088753,-0.00055901,1.0151,-0.00055901,-0.088753,1.0189,14.976,-1.9625,0.15444
0,1.0159,-0.10062,0.0067403,1.0159,0.0067403,-0.10062,1.0209,14.976,-6.175,0.15521
-3.0829e-44,1.0228,-0.11188,-6.3122e-05,1.0228,-6.3122e-05,-0.11188,1.0289,14.976,-4.125,0.12907
-0,1.0234,-0.10894,-0.0021843,1.0234,-0.0021843,-0.10894,1.0292,14.976,-0.9375,0.1287
-4.2039e-45,1.0231,-0.10665,3.0837e-05,1.0231,3.0837e-05,-0.10665,1.0287,14.976,1.5625,0.1287
-1.4013e-45,1.0229,-0.11151,-0.00010119,1.0229,-0.00010119,-0.11151,1.0289,14.976,4.375,0.12907
-0,1.0332,-0.18329,-0.0073797,1.0332,-0.0073797,-0.18329,1.0493,14.976,6.025,0.1034
-0,1.0349,-0.15755,0.00035296,1.0349,0.00035296,-0.15755,1.0468,14.976,2.3875,0.10321
-0,1.0351,-0.16357,0.0031812,1.0351,0.0031812,-0.16357,1.048,14.976,-0.1125,0.10321
-0,1.0339,-0.1551,0.0090909,1.0339,0.0090909,-0.1551,1.0455,14.976,-2.6126,0.10322
0,1.0249,-0.1905,0.027166,1.0249,0.027166,-0.1905,1.0428,14.976,-7.4828,0.10404
-0,1.0622,-0.11938,0.016853,1.0622,0.016853,-0.11938,1.069,14.976,-2.8315,0.077981
-5.1077e-42,1.0621,-0.12062,0.0026771,1.0621,0.0026771,-0.12062,1.0689,14.976,-0.2875,0.077907
-0,1.062,-0.11834,0.00022546,1.062,0.00022546,-0.11834,1.0686,14.976,2.2125,0.077907
-0,1.0606,-0.12232,-0.0053448,1.0606,-0.0053448,-0.12232,1.0676,14.976,5.675,0.078005
-1.8777e-43,1.0642,-0.49946,-0.00093911,1.0642,-0.00093911,-0.49946,1.1756,14.976,4.725,0.052773
0,1.0723,-0.48083,-1.5595e-05,1.0723,-1.5595e-05,-0.48083,1.1752,14.976,1.7375,0.052719
-1.3578e-34,1.069,-0.4948,-0.0042004,1.069,-0.0042004,-0.4948,1.1779,14.976,-0.7625,0.052719
-3.1452e-32,1.0643,-0.49762,-0.00047208,1.0643,-0.00047208,-0.49762,1.1749,14.976,-3.775,0.052773
-1.1857e-24,0.63932,0.01869,-0.00010854,0.63932,-0.00010854,0.01869,0.63959,14.976,-6.525,0.027634
7.4477e-10,0.65125,0.0061971,-0.00011055,0.65125,-0.00011055,0.0061971,0.65128,14.976,-2.1375,0.027605
2.2438e-10,0.64976,0.0062922,0.00069746,0.64976,0.00069746,0.0062922,0.64979,14.976,0.3625,0.027605
1.0867e-09,0.65127,0.006106,0.00013192,0.65127,0.00013192,0.006106,0.6513,14.976,2.8625,0.027605
-3.2389e-30,0.64267,0.019318,-0.0018052,0.64267,-0.0018052,0.019318,0.64296,14.976,6.975,0.027642
0.39905,0.0018007,0.020406,-0.0002402,0.0018007,-0.0002402,0.020406,0.020487,14.976,3.5875,0.0025312
0.39906,0.0017855,0.020218,2.0119e-05,0.0017855,2.0119e-05,0.020218,0.020297,14.976,1.0875,0.0025311
0.39906,0.0017794,0.020112,-8.0873e-05,0.0017794,-8.0873e-05,0.020112,0.02019,14.976,-1.4125,0.0025309
0.39879,0.001852,0.023724,7.8917e-05,0.001852,7.8917e-05,0.023724,0.023796,14.976,-5.075,0.0025398
1,0,0,0,4.7069e-05,1.3871e-06,0.00096906,0,14.976,-5.225,-0.02254
1,0,0,-0,1.3057e-05,-2.9046e-05,0.0026317,0,14.976,-1.4875,-0.022531
1,0,0,0,1.2425e-05,8.1604e-06,0.0027198,0,14.976,1.0125,-0.022531
1,0,0,-0,1.8299e-05,-8.6374e-05,0.0029357,0,14.976,3.5125,-0.022531
1,0,0,-0,6.9799e-06,-0.00032543,0.011922,0,14.976,7.1252,-0.047659
1,0,0,0,7.9347e-06,8.8591e-06,0.011388,0,14.976,2.9375,-0.047605
1,0,0,0,7.4727e-06,4.7341e-05,0.01119,0,14.976,0.4375,-0.047605
1,0,0,-0,7.6022e-06,-7.7758e-06,0.011431,0,14.976,-2.0625,-0.047605
1,0,0,0,1.2513e-05,4.7616e-05,0.010588,0,14.976,-6.375,-0.047634
1,0,0,0,1.783e-05,3.2732e-06,0.0030655,0,14.976,-3.925,-0.072773
1,0,0,-0,1.2818e-06,-3.7108e-05,0.0036614,0,14.976,-0.8375,-0.072719
1,0,0,0,1.6376e-06,4.9856e-06,0.0043295,0,14.976,1.6625,-0.072719
1,0,0,0,1.7944e-05,6.5125e-07,0.0030649,0,14.976,4.575,-0.072773
1,0,0,-0,1.0616e-05,-7.7058e-05,0.0063158,0,14.976,5.825,-0.098005
1,0,0,0,3.4335e-06,1.5867e-05,0.0081628,0,14.976,2.2875,-0.097907
1,0,0,0,3.0464e-06,4.8362e-05,0.0074746,0,14.976,-0.2125,-0.097907
1,0,0,0,5.2255e-06,0.00075701,0.0083963,0,14.976,-2.7196,-0.097937
1,0,0,0,1.66e-06,0.0015942,0.0021479,0,14.976,-7.6335,-0.12354
1,0,0,0,5.6749e-06,0.00038944,0.0042915,0,14.976,-2.6906,-0.12325
1,0,0,0,2.5182e-06,3.5952e-05,0.0040242,0,14.976,-0.1875,-0.12321
1,0,0,0,2.8769e-06,1.2344e-05,0.0047166,0,14.976,2.3125,-0.12321
1,0,0,-0,1.4428e-05,-5.157e-05,0.0022575,0,14.976,5.875,-0.1234
1,0,0,-0,5.3594e-06,-8.4151e-06,0.0064031,0,14.976,4.525,-0.14907
1,0,0,0,2.8923e-06,6.3772e-06,0.0062318,0,14.976,1.6375,-0.1487
1,0,0,-0,2.5669e-06,-2.3537e-05,0.005742,0,14.976,-0.8625,-0.1487
1,0,0,0,5.3733e-06,8.2566e-06,0.0064163,0,14.976,-3.975,-0.14907
1,0,0,0,6.9422e-06,6.5552e-05,0.0025367,0,14.976,-6.325,-0.17522
1,0,0,0,2.7833e-06,8.7588e-07,0.0046415,0,14.976,-2.0375,-0.17444
1,0,0,0,2.5118e-06,1.3847e-05,0.0044526,0,14.976,0.4625,-0.17444
1,0,0,0,3.0957e-06,7.1056e-06,0.0046246,0,14.976,2.9625,-0.17444
1,0,0,-0,4.2804e-06,-0.00028672,0.0026142,0,14.976,7.1771,-0.17587
1,0,0,-0,2.4e-06,-9.4232e-05,0.0048409,0,14.975,3.4875,-0.20048
1,0,0,-0,1.8935e-06,-3.3518e-06,0.0050947,0,14.975,0.9875,-0.20048
1,0,0,-0,1.8502e-06,-2.1505e-05,0.0050353,0,14.975,-1.5125,-0.20048
1,0,0,-0,3.516e-06,-4.6307e-05,0.0040106,0,14.975,-5.275,-0.20202
1,0,0,-0,3.0618e-06,-7.3142e-05,0.0036167,0,14.975,-5.025,-0.22985
1,0,0,-0,1.5752e-06,-1.0921e-05,0.0044944,0,14.974,-1.3875,-0.227
1,0,0,-0,1.6517e-06,-5.2406e-06,0.0045936,0,14.974,1.1125,-0.227
1,0,0,-0,2.2333e-06,-0.00013377,0.0041483,0,14.974,3.6129,-0.22714
1,0,0,0,1.9806e-06,0.00023146,0.0034244,0,14.971,6.978,-0.26026
1,0,0,0,2.1449e-06,0.00022308,0.0043652,0,14.971,2.8625,-0.25414
1,0,0,0,1.8614e-06,0.00028334,0.0042318,0,14.971,0.3625,-0.25414
1,0,0,0,2.047e-06,0.00026451,0.0043792,0,14.971,-2.1375,-0.25414
1,0,0,0,2.0397e-06,0.00038558,0.0031403,0,14.971,-6.5255,-0.2593
8.5959e-14,0.81156,-0.037845,0.0012039,0.81156,0.0012039,-0.037845,0.81244,12.475,-7.7222,0.24731
2.1121e-11,0.45136,-0.017787,0.0031175,0.45136,0.0031175,-0.017787,0.45172,8.8625,-7.7221,0.24313
5.2234e-11,0.73797,0.043338,0.010265,0.73797,0.010265,0.043338,0.73931,6.3625,-7.7221,0.24313
0.00030949,2.9571,0.69809,-0.01956,2.9571,-0.01956,0.69809,3.0384,2.975,-7.7222,0.24731
1,-0,0,-0,-0.0093772,-0.00017018,0.041614,0,0.079786,-7.6568,-1.9132
0.0067157,4.7466,0.14375,0.015176,4.7466,0.015176,0.14375,4.7488,2.225,-7.7307,0.22531
3.9838e-12,1.1054,0.16378,0.012903,1.1054,0.012903,0.16378,1.1175,5.9875,-7.7306,0.2228
1.2904e-06,0.46629,0.0081837,-0.0079404,0.46629,-0.0079404,0.0081837,0.46643,8.4875,-7.7306,0.2228
1.8916e-10,0.62988,0.033482,-0.00082638,0.62988,-0.00082638,0.033482,0.63077,11.725,-7.7307,0.22531
1.0297e-12,0.98092,-0.13302,-0.0061693,0.98092,-0.0061693,-0.13302,0.98992,13.175,-7.7282,0.20115
1.8916e-06,0.44873,-0.0090378,-0.0038509,0.44873,-0.0038509,-0.0090378,0.44884,9.2125,-7.7282,0.19988
1.7393e-07,0.69622,0.021861,-0.0037266,0.69622,-0.0037266,0.021861,0.69657,6.7125,-7.7282,0.19988
9.0382e-06,3.0682,0.12124,-0.22876,3.0682,-0.22876,0.12124,3.0791,3.675,-7.7282,0.20115
