"alpha.water","UnityVector:0","UnityVector:1","UnityVector:2","U:0","U:1","U:2","UMag","Points:0","Points:1","Points:2"
1,-0,0,-0,-0.0053177,-2.849e-06,0.0022443,0,0.24428,-7.4666,-2.7177
1,0,0,-0,0.0026025,-6.4294e-06,0.00011609,0,13.846,-7.6558,-2.8125
1,0,0,-0,7.3377e-07,-8.1106e-05,8.508e-05,0,14.919,4.6524,-2.8126
1,-0,-0,0,-0.020068,3.0217e-05,-0.00032453,0,3.5496,7.6557,-2.8125
-0,0.99791,0.0035855,-0.00085227,0.99791,-0.00085227,0.0035855,0.99791,0.07976,7.6568,3.09
-0,1.0004,-0.00060395,-2.7517e-05,1.0004,-2.7517e-05,-0.00060395,1.0004,0.079729,-2.3031,5.093
-0,0.99582,-0.013455,-0.00033404,0.99582,-0.00033404,-0.013455,0.99591,9.4501,-7.6565,5.0928
-5.954e-41,1.006,-0.059681,-0.001349,1.006,-0.001349,-0.059681,1.0078,14.92,1.6,5.093
-0,0.97577,-0.015787,0.00066999,0.97577,0.00066999,-0.015787,0.97589,6.75,7.6565,5.0928
-0,1.0057,-0.010741,7.6552e-05,1.0057,7.6552e-05,-0.010741,1.0058,8.05,7.4682,5.0924
-0,1.0037,-0.011452,0.00016187,1.0037,0.00016187,-0.011452,1.0037,7.15,7.2758,5.0922
-0,1.0058,-0.0095536,8.9547e-05,1.0058,8.9547e-05,-0.0095536,1.0058,7.65,7.0784,5.0919
-0,1.0054,-0.0091662,0.00013966,1.0054,0.00013966,-0.0091662,1.0055,7.55,6.8766,5.0918
-0,1.0043,-0.0093985,0.00024962,1.0043,0.00024962,-0.0093985,1.0044,7.25,6.6719,5.0917
-0,1.0074,-0.0088396,9.9637e-05,1.0074,9.9637e-05,-0.0088396,1.0075,7.95,6.4662,5.0916
-0,1.0028,-0.010394,0.00044364,1.0028,0.00044364,-0.010394,1.0029,6.85,6.2608,5.0916
-0,1.0132,-0.010038,0.00058048,1.0132,0.00058048,-0.010038,1.0132,8.35,6.0566,5.0915
-0,1.0014,-0.012132,0.00062026,1.0014,0.00062026,-0.012132,1.0015,6.45,5.8537,5.0915
-0,1.0207,-0.011559,0.0011262,1.0207,0.0011262,-0.011559,1.0207,8.75,5.6519,5.0914
-0,1.0001,-0.014417,0.00077559,1.0001,0.00077559,-0.014417,1.0002,6.05,5.4509,5.0914
-0,1.0285,-0.013299,0.0015476,1.0285,0.0015476,-0.013299,1.0285,9.15,5.2504,5.0914
-0,0.99888,-0.016974,0.00089738,0.99888,0.00089738,-0.016974,0.99903,5.65,5.0502,5.0914
-0,1.0358,-0.015425,0.0016801,1.0358,0.0016801,-0.015425,1.0359,9.5502,4.8502,5.0914
-0,0.99784,-0.019488,0.00096754,0.99784,0.00096754,-0.019488,0.99804,5.2479,4.6508,5.0915
-0,1.0419,-0.018075,0.001331,1.0419,0.001331,-0.018075,1.0421,9.9628,4.4533,5.0917
-0,0.99701,-0.021871,0.00097683,0.99701,0.00097683,-0.021871,0.99725,4.7979,4.2617,5.0915
-0,1.0459,-0.021357,0.0002425,1.0459,0.0002425,-0.021357,1.0461,10.499,4.0819,5.091
-0,0.99666,-0.023966,0.00087259,0.99666,0.00087259,-0.023966,0.99695,4.1412,3.9174,5.0911
-0,1.0397,-0.025153,-0.0007277,1.0397,-0.0007277,-0.025153,1.04,11.251,3.7692,5.0916
-0,0.99791,-0.023425,0.0005842,0.99791,0.0005842,-0.023425,0.99819,3.35,3.637,5.0918
