"alpha.water","UnityVector:0","UnityVector:1","UnityVector:2","U:0","U:1","U:2","UMag","Points:0","Points:1","Points:2"
1,0,-0,0,0.00047695,4.8496e-06,-8.6255e-05,0,0.24428,-7.4666,-2.7177
1,0,0,0,0.00019298,6.8738e-07,1.1134e-05,0,13.846,-7.6558,-2.8125
1,-0,0,-0,-7.5133e-09,-1.5551e-05,2.1446e-06,0,14.919,4.6524,-2.8126
1,0,0,-0,0.00046717,-3.3981e-06,3.2275e-07,0,3.5496,7.6557,-2.8125
-0,0.99799,0.0023844,-0.0011567,0.99799,-0.0011567,0.0023844,0.998,0.07976,7.6568,3.09
-0,1.0005,-0.00087336,-1.4544e-05,1.0005,-1.4544e-05,-0.00087336,1.0005,0.079729,-2.3031,5.093
-0,0.9935,-0.0021927,-4.6664e-05,0.9935,-4.6664e-05,-0.0021927,0.99351,9.4501,-7.6565,5.0928
-7.1926e-32,1.0067,-0.035697,0.0053092,1.0067,0.0053092,-0.035697,1.0074,14.92,1.6,5.093
-0,0.99278,-0.00066553,0.00036317,0.99278,0.00036317,-0.00066553,0.99278,6.75,7.6565,5.0928
-0,1.0094,-0.00060482,-1.3919e-05,1.0094,-1.3919e-05,-0.00060482,1.0094,8.05,7.4682,5.0924
-0,1.0087,-0.001406,0.00044329,1.0087,0.00044329,-0.001406,1.0087,7.15,7.2758,5.0922
-0,1.0093,0.00015509,0.00027252,1.0093,0.00027252,0.00015509,1.0093,7.65,7.0784,5.0919
-0,1.0085,8.2268e-05,0.00017683,1.0085,0.00017683,8.2268e-05,1.0085,7.55,6.8766,5.0918
-0,1.0076,-0.0020831,0.00058612,1.0076,0.00058612,-0.0020831,1.0076,7.25,6.6719,5.0917
-0,1.0087,-0.0016187,0.00054583,1.0087,0.00054583,-0.0016187,1.0087,7.95,6.4662,5.0916
-0,1.0085,-0.0020158,0.0010791,1.0085,0.0010791,-0.0020158,1.0085,6.85,6.2608,5.0916
-0,1.0101,-0.00051585,0.00088582,1.0101,0.00088582,-0.00051585,1.0101,8.35,6.0566,5.0915
-0,1.0083,-7.7936e-05,0.0020011,1.0083,0.0020011,-7.7936e-05,1.0083,6.45,5.8537,5.0915
-0,1.012,4.7583e-05,0.00062558,1.012,0.00062558,4.7583e-05,1.012,8.75,5.6519,5.0914
-0,1.0094,-0.0016215,0.0022059,1.0094,0.0022059,-0.0016215,1.0094,6.05,5.4509,5.0914
-0,1.0128,0.00038491,0.0011682,1.0128,0.0011682,0.00038491,1.0128,9.15,5.2504,5.0914
-0,1.0089,0.00047234,0.0025434,1.0089,0.0025434,0.00047234,1.0089,5.65,5.0502,5.0914
-0,1.0107,-0.0013789,0.0010027,1.0107,0.0010027,-0.0013789,1.0107,9.5502,4.8502,5.0914
-0,1.0081,8.1539e-06,0.00283,1.0081,0.00283,8.1539e-06,1.0081,5.2479,4.6508,5.0915
-0,1.0094,-0.0013131,0.00061582,1.0094,0.00061582,-0.0013131,1.0094,9.9628,4.4533,5.0917
-0,1.007,-0.00082711,0.0025488,1.007,0.0025488,-0.00082711,1.007,4.7979,4.2617,5.0915
-0,1.0073,-0.0023203,0.00076395,1.0073,0.00076395,-0.0023203,1.0073,10.499,4.0819,5.091
-0,1.0039,0.00047359,0.0027141,1.0039,0.0027141,0.00047359,1.0039,4.1412,3.9174,5.0911
-0,1.0047,-0.0044908,0.00062389,1.0047,0.00062389,-0.0044908,1.0047,11.251,3.7692,5.0916
-0,1.0031,-0.0013917,0.0017489,1.0031,0.0017489,-0.0013917,1.0031,3.35,3.637,5.0918
-0,1.0035,-0.0062321,0.00063913,1.0035,0.00063913,-0.0062321,1.0035,12.05,3.518,5.0919
